step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
5.0,12,0,0,0,12,0,0.0,0.0,12.64927802234172,0,0.0,0.9125620157519772,0,0.0,0
10.0,12,0,0,0,12,0,0.0,0.0,12.631245150954094,0,0.0,0.9078440758992748,0,0.0,0
15.0,18,0,3,0,18,0,5.0,0.2777777777777778,7.21576605400963,3,5.0,0.4496020780655747,3,5.0,0
20.0,18,0,6,0,18,0,34.0,1.8888888888888888,8.355961545083067,6,34.0,0.4583910327439014,6,34.0,0
25.0,22,0,6,2,24,0,64.0,2.909090909090909,8.230716041765051,6,64.0,0.5009514273056166,6,64.0,0
30.0,19,0,6,5,24,0,94.0,4.947368421052632,8.75079386374759,6,94.0,0.4831008656649354,6,94.0,0
35.0,20,0,6,8,28,0,124.0,6.2,8.200167171617656,6,124.0,0.4119257383106728,6,124.0,0
40.0,22,0,6,12,34,0,154.0,7.0,9.28874142035504,6,154.0,0.577501258890037,6,154.0,0
45.0,24,0,6,14,38,0,184.0,7.666666666666667,8.894041626425262,6,184.0,0.5420945573800067,6,184.0,0
50.0,22,0,8,18,40,0,216.0,9.818181818181818,7.228185043374282,8,216.0,0.3835977251600201,8,216.0,0
55.0,24,0,10,20,44,0,263.0,10.958333333333334,7.046954444328789,10,263.0,0.3560888743109547,10,263.0,0
60.0,21,0,10,23,44,0,313.0,14.904761904761903,5.956154133939829,10,313.0,0.2546978677201939,10,313.0,0
65.0,25,0,10,25,50,0,363.0,14.52,6.775478148466382,10,363.0,0.3886428269884556,10,363.0,0
70.0,22,0,10,28,50,0,413.0,18.772727272727277,6.384119040089266,10,413.0,0.3307175647811369,10,413.0,0
75.0,32,0,10,30,62,0,463.0,14.46875,7.522026327289104,10,463.0,0.5044210029297137,10,463.0,0
80.0,29,0,10,33,62,0,513.0,17.689655172413794,7.726979396916288,10,513.0,0.4923990452885355,10,513.0,0
85.0,33,0,13,35,68,0,567.0,17.181818181818183,6.101153318999242,13,567.0,0.2989299484117323,13,567.0,0
90.0,30,0,16,38,68,0,644.0,21.466666666666665,5.1960683368762055,16,644.0,0.254189136384523,16,644.0,0
95.0,32,0,16,40,72,0,724.0,22.625,6.543565494244623,16,724.0,0.2958559720311647,16,724.0,0
100.0,30,0,16,44,74,0,804.0,26.8,5.771720945205552,16,804.0,0.2517719919265599,16,804.0,0
105.0,32,0,16,46,78,0,884.0,27.625,6.301440969166492,16,884.0,0.2787539884610941,16,884.0,0
110.0,34,0,16,50,84,0,964.0,28.352941176470587,6.482204419019357,16,964.0,0.3542896781840102,16,964.0,0
115.0,33,2,16,53,86,0,1044.0,31.63636363636364,6.857389215915055,16,1044.0,0.3641555498230779,16,1044.0,0
120.0,31,0,19,57,88,0,1127.0,36.354838709677416,4.047148275655194,19,1127.0,0.1836113312816351,19,1127.0,0
125.0,34,2,21,58,92,0,1223.0,35.97058823529412,5.170932834101448,20,1223.0,0.2413083626288923,20,1223.0,0
130.0,33,0,20,61,94,0,1322.0,40.06060606060606,4.743907159392719,20,1323.0,0.2065816074357287,20,1323.0,0
135.0,34,2,22,64,98,0,1425.0,41.91176470588236,4.898841833925303,20,1423.0,0.2484557568651993,20,1423.0,0
140.0,34,0,20,66,100,0,1522.0,44.76470588235294,4.836576112617194,20,1523.0,0.219264000963711,20,1523.0,0
145.0,37,2,21,69,106,0,1623.0,43.86486486486486,5.883699692682173,20,1623.0,0.2931028137517781,20,1623.0,0
150.0,41,0,20,71,112,0,1722.0,42.0,6.300438916774644,20,1723.0,0.3398512407762858,20,1723.0,0
155.0,37,0,22,75,112,0,1824.0,49.2972972972973,4.066769135404713,22,1825.0,0.1818144485208995,22,1825.0,0
160.0,40,0,26,78,118,0,1950.0,48.75,3.709392805511344,26,1951.0,0.1653060032190827,26,1951.0,0
165.0,38,0,26,80,118,0,2080.0,54.73684210526316,3.9685389317669904,26,2081.0,0.1654292319309207,26,2081.0,0
170.0,42,0,26,82,124,0,2210.0,52.61904761904762,4.3058061763113855,26,2211.0,0.1787684807406372,26,2211.0,0
175.0,38,0,26,86,124,0,2340.0,61.578947368421055,4.032142644726667,26,2341.0,0.1755126313836618,26,2341.0,0
180.0,39,0,26,89,128,0,2470.0,63.333333333333336,3.814027919816693,26,2471.0,0.1511809100549056,26,2471.0,0
185.0,42,0,27,92,134,0,2602.0,61.95238095238095,4.742458188655671,26,2601.0,0.2458553304083526,26,2601.0,0
