step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.663020414242284,0,0.0,0.9141454684572717,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.61154396533962,0,0.0,0.9113261913905866,0,0.0
15.0,18,0,3,0,18,0,3.0,0.16666666666666666,7.115146810054532,3,3.0,0.4685707795954075,3,3.0
20.0,17,0,6,1,18,0,28.0,1.6470588235294117,8.054460965643624,6,28.0,0.4607122775184364,6,28.0
25.0,21,0,6,3,24,0,58.0,2.761904761904762,8.22986733003693,6,58.0,0.5336602293821239,6,58.0
30.0,18,0,6,6,24,0,88.0,4.888888888888889,7.84639409808382,6,88.0,0.48297680135367177,6,88.0
35.0,21,0,6,7,28,0,118.0,5.619047619047619,7.645156964177919,6,118.0,0.41829219465516004,6,118.0
40.0,24,0,6,10,34,0,148.0,6.166666666666667,9.390761864728402,6,148.0,0.5930727201599838,6,148.0
45.0,26,0,6,12,38,0,178.0,6.846153846153846,9.215201278836458,6,178.0,0.5495405966122123,6,178.0
50.0,23,0,9,17,40,0,213.0,9.26086956521739,7.135686575168512,9,213.0,0.3640942082861214,9,213.0
55.0,25,0,10,19,44,0,263.0,10.52,7.550211978550873,10,263.0,0.35796232170079473,10,263.0
60.0,22,0,10,22,44,0,313.0,14.227272727272727,6.917592928395717,10,313.0,0.29317395432098914,10,313.0
65.0,24,0,10,26,50,0,363.0,15.125,6.589772759016964,10,363.0,0.3435329549097618,10,363.0
70.0,22,0,10,28,50,0,413.0,18.772727272727273,6.978535498246893,10,413.0,0.34220219411232056,10,413.0
75.0,31,0,12,31,62,0,467.0,15.064516129032258,7.517354894762979,10,463.0,0.5148165610306042,10,463.0
80.0,28,0,10,34,62,0,513.0,18.321428571428573,7.410689491578006,10,513.0,0.4962006653048242,10,513.0
85.0,34,0,12,34,68,0,565.0,16.61764705882353,6.08365680025632,12,565.0,0.33826233354425,12,565.0
90.0,30,0,16,38,68,0,641.0,21.366666666666667,5.24575147257984,16,641.0,0.2504392485808555,16,641.0
95.0,31,0,16,41,72,0,721.0,23.258064516129032,5.8348005022717215,16,721.0,0.2616303264662829,16,721.0
100.0,30,0,16,44,74,0,801.0,26.7,5.703191095521992,16,801.0,0.25397817653157534,16,801.0
105.0,31,0,16,47,78,0,881.0,28.419354838709676,5.991342227779721,16,881.0,0.2911381913835172,16,881.0
110.0,34,0,16,50,84,0,961.0,28.264705882352942,6.485017010167961,16,961.0,0.3797938053445212,16,961.0
115.0,33,2,16,53,86,0,1041.0,31.545454545454547,6.20447065404535,16,1041.0,0.3447399747816976,16,1041.0
120.0,32,0,17,56,88,0,1123.0,35.09375,4.048893860117296,17,1125.0,0.17165378667029288,17,1125.0
125.0,35,2,20,57,92,0,1218.0,34.8,5.299982506985644,20,1220.0,0.2651746786803185,20,1220.0
130.0,33,0,20,61,94,0,1318.0,39.93939393939394,4.060057633418329,20,1320.0,0.19003070593417837,20,1320.0
135.0,35,2,20,63,98,0,1418.0,40.51428571428571,4.959794147947256,20,1420.0,0.2710250176675986,20,1420.0
140.0,35,0,20,65,100,0,1518.0,43.371428571428574,4.847595297036825,20,1520.0,0.20772349489790126,20,1520.0
145.0,37,2,20,69,106,0,1618.0,43.729729729729726,5.574537566307615,20,1620.0,0.3193091510249234,20,1620.0
150.0,42,0,20,70,112,0,1718.0,40.904761904761905,6.155194250732626,20,1720.0,0.3485417819987449,20,1720.0
155.0,38,0,22,74,112,0,1820.0,47.89473684210526,4.137033509915243,22,1822.0,0.14654264163884284,22,1822.0
160.0,42,0,26,76,118,0,1944.0,46.285714285714285,4.178861642375147,26,1946.0,0.17447132309057786,26,1946.0
165.0,38,0,26,80,118,0,2074.0,54.578947368421055,4.116568314386237,26,2076.0,0.15637964428669096,26,2076.0
170.0,42,0,26,82,124,0,2204.0,52.476190476190474,4.6078820841782,26,2206.0,0.19199735130932433,26,2206.0
175.0,38,0,26,86,124,0,2334.0,61.421052631578945,4.06198336397646,26,2336.0,0.17675920601732484,26,2336.0
180.0,39,0,26,89,128,0,2464.0,63.17948717948718,3.4416010466536986,26,2466.0,0.13592116193801734,26,2466.0
185.0,44,0,26,90,134,0,2594.0,58.95454545454545,5.226060076268499,26,2596.0,0.25834403650418225,26,2596.0
190.0,45,0,28,93,138,0,2728.0,60.62222222222222,3.7682718025995103,28,2730.0,0.14102851259276555,28,2730.0
195.0,42,0,30,98,140,0,2878.0,68.52380952380952,3.351849848477143,30,2880.0,0.1532747881398985,30,2880.0
200.0,45,0,30,99,144,0,3028.0,67.28888888888889,3.8412959975732375,30,3030.0,0.1688603497285086,30,3030.0
205.0,44,0,30,102,146,0,3178.0,72.22727272727273,3.718158230494168,30,3180.0,0.15695949114419452,30,3180.0
210.0,46,0,30,104,150,0,3328.0,72.34782608695652,4.066030656904551,30,3330.0,0.15845146293047793,30,3330.0
215.0,42,0,30,108,150,0,3478.0,82.80952380952381,3.486681812475944,30,3480.0,0.14792556308469682,30,3480.0
220.0,51,0,31,111,162,0,3630.0,71.17647058823529,4.425831458119103,30,3630.0,0.26801412641509387,30,3630.0
225.0,48,0,30,114,162,0,3778.0,78.70833333333333,3.3458114640670362,30,3780.0,0.1586441674202849,30,3780.0
230.0,54,0,37,114,168,0,3950.0,73.14814814814815,3.6668778979451937,36,3951.0,0.15720165543149164,36,3951.0
235.0,49,0,36,119,168,0,4129.0,84.26530612244898,3.0933968989537397,36,4131.0,0.13359326656246426,36,4131.0
240.0,51,0,36,121,172,0,4309.0,84.49019607843137,3.3605787439109616,36,4311.0,0.1134532239222861,36,4311.0
245.0,50,0,36,124,174,0,4489.0,89.78,3.715889148015467,36,4491.0,0.12633727858822255,36,4491.0
250.0,51,0,36,127,178,0,4669.0,91.54901960784314,3.5973328681420376,36,4671.0,0.1336166852863495,36,4671.0
255.0,52,0,36,132,184,0,4849.0,93.25,3.878064289886126,36,4851.0,0.20592914671759024,36,4851.0
260.0,55,0,36,133,188,0,5029.0,91.43636363636364,3.6824782740997093,36,5031.0,0.16170517788022332,36,5031.0
265.0,53,0,40,137,190,0,5223.0,98.54716981132076,2.8790200762260305,40,5225.0,0.13702590430294104,40,5225.0
270.0,56,0,41,138,194,0,5425.0,96.875,3.434025859386188,40,5425.0,0.1542365811390515,40,5425.0
275.0,52,0,40,142,194,0,5623.0,108.13461538461539,2.6360949188095515,40,5625.0,0.11625051823523573,40,5625.0
280.0,57,0,41,143,200,0,5825.0,102.19298245614036,3.21055983860088,40,5825.0,0.13897216615273714,40,5825.0
285.0,55,0,40,145,200,0,6023.0,109.50909090909092,3.2428514701916717,40,6025.0,0.11567708552990957,40,6025.0
290.0,60,2,40,150,210,0,6223.0,103.71666666666667,4.178561478276568,40,6225.0,0.21541971530429838,40,6225.0
295.0,59,0,40,153,212,0,6423.0,108.86440677966101,2.8677216025969994,40,6425.0,0.13087542727395804,40,6425.0
300.0,62,0,46,154,216,0,6641.0,107.11290322580645,3.0641511190499653,46,6643.0,0.13051205221979062,46,6643.0
305.0,60,0,46,158,218,0,6871.0,114.51666666666667,2.384395948897772,46,6873.0,0.10487250220657057,46,6873.0
310.0,60,2,46,160,220,0,7101.0,118.35,2.9458131686199907,46,7103.0,0.1232009239507106,46,7103.0
315.0,62,0,46,162,224,0,7331.0,118.24193548387096,3.0458368302063445,46,7333.0,0.12311320810712165,46,7333.0
320.0,61,1,47,166,227,0,7563.0,123.98360655737704,3.047335211074539,46,7563.0,0.14064472354560797,46,7563.0
325.0,65,0,35,169,234,0,4348.0,66.8923076923077,3.483615080546089,35,6540.0,0.19926796016697568,35,6540.0
330.0,63,0,23,171,234,0,1059.0,16.80952380952381,3.2679800128170537,22,5276.0,0.1500312363866165,22,5276.0
335.0,66,0,18,172,238,0,103.0,1.5606060606060606,4.253061959233291,17,4275.0,0.18760417544856914,17,4275.0
340.0,63,0,21,177,240,0,187.0,2.9682539682539684,5.017198914628533,20,3224.0,0.2268429175673868,20,3224.0
345.0,61,0,16,183,244,0,75.0,1.2295081967213115,4.275018687985869,16,3142.0,0.19324633669013203,16,3142.0
350.0,58,0,20,188,246,0,83.0,1.4310344827586208,3.8480832448956943,19,3161.0,0.15242563877464693,19,3161.0
355.0,58,0,31,192,250,0,221.0,3.810344827586207,4.120567488007416,30,3281.0,0.1541445232110804,30,3281.0
