step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.029749967317954,0,0.0,0.9103207555157266,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.678472355611909,0,0.0,0.8881892378092952,0,0.0
15.0,18,0,4,0,18,0,9.0,0.5,7.045801081563931,4,9.0,0.456888950132593,4,9.0
20.0,18,0,6,0,18,0,37.0,2.0555555555555554,8.401698077518915,6,37.0,0.45170355259340367,6,37.0
25.0,21,0,6,3,24,0,67.0,3.1904761904761907,8.465171200690966,6,67.0,0.5282272862516738,6,67.0
30.0,18,0,6,6,24,0,97.0,5.388888888888889,7.564029157391425,6,97.0,0.48467872588023125,6,97.0
35.0,22,0,6,6,28,0,127.0,5.7727272727272725,8.118984536512645,6,127.0,0.44125081339708727,6,127.0
40.0,24,0,6,10,34,0,157.0,6.541666666666667,9.24726788712744,6,157.0,0.5886858843431095,6,157.0
45.0,26,0,6,12,38,0,187.0,7.1923076923076925,9.130911112015728,6,187.0,0.5484290340877417,6,187.0
50.0,24,0,10,16,40,0,222.0,9.25,6.849291421394089,10,222.0,0.34919905840476984,10,222.0
55.0,25,0,10,19,44,0,272.0,10.88,6.9895878254086234,10,272.0,0.34625729550368534,10,272.0
60.0,22,0,10,22,44,0,322.0,14.636363636363637,5.7680492548962805,10,322.0,0.2517841349955387,10,322.0
65.0,25,0,11,25,50,0,375.0,15.0,6.761129669102706,10,372.0,0.4112032044740021,10,372.0
70.0,23,0,10,27,50,0,422.0,18.347826086956523,6.8480445203164715,10,422.0,0.35024676585417075,10,422.0
75.0,33,0,10,29,62,0,472.0,14.303030303030303,7.980272427244458,10,472.0,0.4928680131201768,10,472.0
80.0,28,0,10,34,62,0,522.0,18.642857142857142,7.985178477184728,10,522.0,0.5116538221028677,10,522.0
85.0,33,0,11,35,68,0,573.0,17.363636363636363,6.149886498709126,11,573.0,0.3160336069467032,11,573.0
90.0,28,0,16,40,68,0,648.0,23.142857142857142,4.9615773176646,16,648.0,0.25132398279261847,16,648.0
95.0,32,0,16,40,72,0,728.0,22.75,6.159305765568749,16,728.0,0.2725485908795067,16,728.0
100.0,31,0,16,43,74,0,808.0,26.06451612903226,5.847156618597222,16,808.0,0.24761413490955195,16,808.0
105.0,31,0,16,47,78,0,888.0,28.64516129032258,6.105632387715542,16,888.0,0.3082471548366628,16,888.0
110.0,34,0,16,50,84,0,968.0,28.470588235294116,6.426150020472066,16,968.0,0.36228377821618873,16,968.0
115.0,34,2,16,52,86,0,1048.0,30.823529411764707,6.684812018968336,16,1048.0,0.34706987084847074,16,1048.0
120.0,32,0,17,56,88,0,1129.0,35.28125,4.568388884974249,17,1129.0,0.17938377706710992,17,1129.0
125.0,33,2,20,59,92,0,1226.0,37.15151515151515,4.960695301065321,20,1226.0,0.26914075763672235,20,1226.0
130.0,33,0,20,61,94,0,1326.0,40.18181818181818,4.793512630598607,20,1326.0,0.21134033198953459,20,1326.0
135.0,35,2,20,63,98,0,1426.0,40.74285714285714,5.05769525333962,20,1426.0,0.2433112263508058,20,1426.0
140.0,32,0,20,68,100,0,1526.0,47.6875,4.273009345214399,20,1526.0,0.22131663571595528,20,1526.0
145.0,38,2,20,68,106,0,1626.0,42.78947368421053,5.803877732145399,20,1626.0,0.3075931460021745,20,1626.0
150.0,41,0,20,71,112,0,1726.0,42.09756097560975,5.988148451995365,20,1726.0,0.3381914247147653,20,1726.0
155.0,37,0,20,75,112,0,1826.0,49.351351351351354,4.019675223536993,20,1827.0,0.1781799037780377,20,1827.0
160.0,41,0,26,77,118,0,1945.0,47.4390243902439,3.769871418124866,26,1946.0,0.1692313936550715,26,1946.0
165.0,38,0,26,80,118,0,2075.0,54.60526315789474,3.8230022867063576,26,2076.0,0.16816454661145294,26,2076.0
170.0,42,0,26,82,124,0,2205.0,52.5,4.378646062558458,26,2206.0,0.1656142349882393,26,2206.0
175.0,38,0,26,86,124,0,2335.0,61.44736842105263,3.9663314642402807,26,2336.0,0.17277435187462156,26,2336.0
180.0,40,0,26,88,128,0,2465.0,61.625,3.7900073351033874,26,2466.0,0.15716659302258845,26,2466.0
185.0,42,0,26,92,134,0,2595.0,61.785714285714285,4.9310232727327294,26,2596.0,0.2610657694600818,26,2596.0
190.0,44,0,27,94,138,0,2726.0,61.95454545454545,3.4662346492052474,27,2727.0,0.13826884400922143,27,2727.0
