step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
200.0,34,1,4,108,142,0,42.0,1.2352941176470589,9.196037176240626,4,76.0,0.5296493116273763,4,76.0,11
205.0,31,0,0,113,144,0,0.0,0.0,7.76996908635816,0,48.0,0.4329358730134768,0,48.0,11
210.0,30,0,6,117,147,0,17.0,0.5666666666666667,6.535249486622158,6,44.0,0.2532546554777782,6,44.0,11
215.0,28,0,12,123,151,0,66.0,2.357142857142857,5.890795028049075,12,93.0,0.2815553340347691,12,93.0,11
220.0,25,0,10,128,153,0,65.0,2.6,4.402076163446782,10,121.0,0.2378389815673343,10,121.0,11
225.0,27,0,5,129,156,0,16.0,0.5925925925925926,6.119370900281548,5,101.0,0.2651361794968632,5,101.0,11
230.0,28,0,3,130,158,0,19.0,0.6785714285714286,8.781139209302477,3,62.0,0.3912882494181405,3,62.0,11
235.0,26,0,3,134,160,0,34.0,1.3076923076923077,9.46429221870671,3,47.0,0.5106764904798127,3,47.0,11
240.0,27,0,4,138,165,0,53.0,1.962962962962963,10.34469442254391,4,53.0,0.6442675255405467,4,53.0,11
245.0,24,0,1,144,168,0,2.0,0.0833333333333333,9.5972801857392,1,28.0,0.5890039510945021,1,28.0,11
250.0,20,0,5,148,168,0,22.0,1.1,8.485926166690001,5,22.0,0.3678497815623112,5,22.0,11
5.0,5,0,0,0,5,0,0.0,0.0,12.723593795028284,0,0.0,0.964973776734148,0,0.0,12
10.0,8,0,0,0,8,0,0.0,0.0,13.418469866660075,0,0.0,0.976344327386668,0,0.0,12
15.0,11,0,0,0,11,0,0.0,0.0,12.169898866939484,0,0.0,0.8218097561138895,0,0.0,12
20.0,12,0,0,0,12,0,0.0,0.0,9.20518138001384,0,0.0,0.6099659724343377,0,0.0,12
25.0,15,0,1,0,15,0,4.0,0.2666666666666666,11.468812867107072,1,4.0,0.7453448737986887,1,4.0,12
30.0,16,0,1,3,19,0,9.0,0.5625,11.91585127808947,1,9.0,0.833396631020161,1,9.0,12
35.0,16,0,1,7,23,0,14.0,0.875,12.210492510882824,1,14.0,0.8422989787749945,1,14.0,12
40.0,19,0,1,10,29,0,19.0,1.0,11.729631094457124,1,19.0,0.8248397036938404,1,19.0,12
