step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
460.0,39,7,12,92,131,0,55.0,1.4102564102564104,3.2526121141856854,12,340.0,0.1146225765164504,12,340.0,1
465.0,41,9,10,92,133,0,45.0,1.0975609756097562,5.311698356792221,10,235.0,0.1467514736637417,10,235.0,1
470.0,38,11,8,96,134,0,50.0,1.3157894736842106,7.017168764580659,8,210.0,0.3130797978469388,8,210.0,1
475.0,34,13,1,102,136,0,1.0,0.0294117647058823,7.455022625067012,1,167.0,0.4406015343948744,1,167.0,1
480.0,35,9,7,106,141,0,23.0,0.6571428571428571,6.345048695227779,7,181.0,0.3381887213390963,7,181.0,1
485.0,38,7,12,109,147,0,75.0,1.973684210526316,4.6856192853483165,12,233.0,0.2490164515065918,12,233.0,1
490.0,41,3,13,113,154,0,75.0,1.829268292682927,3.914126132988649,13,252.0,0.2265956481901189,13,252.0,1
495.0,43,2,12,115,158,0,44.0,1.0232558139534884,4.126846787159407,12,220.0,0.1882480370025278,12,220.0,1
500.0,45,3,12,116,161,0,45.0,1.0,4.969481994690732,12,169.0,0.1716974348019042,12,169.0,1
505.0,44,6,7,120,164,0,18.0,0.4090909090909091,5.17587920614312,7,202.0,0.2805820234346408,7,202.0,1
515.0,3,0,0,0,3,0,0.0,0.0,13.409703003680336,0,0.0,0.9934608823613172,0,0.0,2
520.0,7,0,0,0,7,0,0.0,0.0,13.223740358205054,0,0.0,0.9637149837643644,0,0.0,2
525.0,12,0,0,0,12,0,0.0,0.0,11.77523718696492,0,0.0,0.846070072665557,0,0.0,2
530.0,17,0,3,0,17,0,7.0,0.4117647058823529,9.235099596900769,3,7.0,0.6467217124605562,3,7.0,2
535.0,22,0,6,0,22,0,33.0,1.5,7.408884835704322,6,33.0,0.481149842421634,6,33.0,2
540.0,23,0,6,2,25,0,17.0,0.7391304347826086,5.314109212223159,6,48.0,0.3490647139056427,6,48.0,2
545.0,25,0,3,3,28,0,10.0,0.4,6.582657949486837,3,33.0,0.3690182325814002,3,33.0,2
550.0,27,0,2,3,30,0,19.0,0.7037037037037037,9.0720257399382,2,24.0,0.4931107052717452,2,24.0,2
555.0,29,0,0,7,36,0,0.0,0.0,8.596792008200541,0,4.0,0.5445667200401431,0,4.0,2
560.0,26,0,7,12,38,0,22.0,0.8461538461538461,6.882696742362948,7,26.0,0.3714958849290115,7,26.0,2
565.0,28,0,13,14,42,0,75.0,2.6785714285714284,6.0589695346411006,13,79.0,0.2877629100090317,13,79.0,2
570.0,26,0,10,19,45,0,67.0,2.576923076923077,4.631856029586772,10,114.0,0.2285282596314583,10,114.0,2
575.0,26,0,4,21,47,0,19.0,0.7307692307692307,6.17692636165323,4,101.0,0.2931822937068253,4,101.0,2
580.0,31,0,1,22,53,0,3.0,0.0967741935483871,9.248264593359412,1,50.0,0.5258425990860278,1,50.0,2
585.0,33,0,2,26,59,0,11.0,0.3333333333333333,10.091954012697544,2,29.0,0.6666860658226512,2,29.0,2
590.0,31,0,2,30,61,0,21.0,0.6774193548387096,9.919580950635828,2,21.0,0.6553885573936882,2,21.0,2
595.0,29,0,2,35,64,0,4.0,0.1379310344827586,6.863739399427099,2,9.0,0.3443677091761692,2,9.0,2
600.0,27,0,7,39,66,0,30.0,1.1111111111111112,7.449514243868798,7,30.0,0.3195320210270283,7,30.0,2
605.0,24,0,10,44,68,0,75.0,3.125,7.119392160906284,10,75.0,0.2543889509845908,10,75.0,2
610.0,22,0,5,48,70,0,41.0,1.8636363636363635,5.967765333527606,5,90.0,0.2754944462623015,5,90.0,2
615.0,20,0,1,53,73,0,5.0,0.25,8.417472162757774,1,52.0,0.5106509105473727,1,52.0,2
620.0,24,0,1,53,77,0,10.0,0.4166666666666667,11.27134493076324,1,10.0,0.7493256748424794,1,10.0,2
625.0,23,0,3,57,80,0,21.0,0.9130434782608696,10.479107634785317,3,21.0,0.6144211814365779,3,21.0,2
630.0,24,0,4,62,86,0,41.0,1.7083333333333333,10.03498488504721,4,41.0,0.6117397803365272,4,41.0,2
635.0,21,0,5,67,88,0,66.0,3.142857142857143,9.344689264011796,5,66.0,0.5596397747003149,5,66.0,2
640.0,21,0,1,70,91,0,2.0,0.0952380952380952,7.375770752285472,1,42.0,0.4197118452720595,1,42.0,2
645.0,20,0,2,74,94,0,8.0,0.4,9.705496324741366,2,10.0,0.6099452514983565,2,10.0,2
650.0,24,0,3,75,99,0,19.0,0.7916666666666666,11.040509646851602,3,19.0,0.6917822171542998,3,19.0,2
655.0,24,0,5,79,103,0,37.0,1.5416666666666667,8.456720756139363,5,37.0,0.467441167643228,5,37.0,2
660.0,22,0,9,84,106,0,73.0,3.3181818181818183,5.300844536720615,9,73.0,0.2949737380894895,9,73.0,2
665.0,24,0,14,87,111,0,136.0,5.666666666666667,4.360237547892715,14,136.0,0.2867092619453315,14,136.0,2
670.0,30,0,11,87,117,0,94.0,3.1333333333333333,5.455205915252863,11,155.0,0.3396035668928332,11,155.0,2
675.0,32,0,5,88,120,0,21.0,0.65625,6.599947922258231,5,132.0,0.367278484797306,5,132.0,2
680.0,32,0,1,89,121,0,1.0,0.03125,7.40472504944905,1,69.0,0.3173901553847744,1,69.0,2
