run,agent,episode_return,discounted_return,mean_return,R_bar,theta_norm,theta_change,theta_update_norm
1,0,-17578.0,-4683.7041015625,-6470.56640625,-647.056640625,0.4248435368582999,0.4393522330035979,0.4393522330035979
1,1,-7602.0,-3147.658203125,-2242.909423828125,-224.29094238281252,0.31144486206386174,0.31048136980060403,0.31048136980060403
1,10,-10067.0,-2930.23876953125,-3583.031982421875,-358.30319824218753,0.7443183529627431,0.7350779572678944,0.7350779572678944
1,11,-11867.0,-4455.81884765625,-3727.869384765625,-372.7869384765625,0.25530119221544245,0.2523010673916251,0.2523010673916251
1,12,-10941.0,-4000.6591796875,-3490.173828125,-349.01738281250005,0.4089569997296827,0.3988681645580939,0.3988681645580939
1,13,-17242.0,-6449.50244140625,-5428.49609375,-542.849609375,0.4396550444284086,0.4352230934847394,0.4352230934847394
1,14,-20012.0,-7046.66650390625,-6517.89990234375,-651.7899902343751,0.6252260442494181,0.6133164323048396,0.6133164323048396
1,15,-25589.0,-7346.29931640625,-9158.08203125,-915.8082031250001,1.023216113665633,1.0317143859794462,1.0317143859794462
1,2,-16280.0,-6807.21875,-4770.4267578125,-477.04267578125,0.7459470676376628,0.7399870748537604,0.7399870748537604
1,3,-7994.0,-3165.0927734375,-2430.279296875,-243.0279296875,0.2629152568906716,0.26227441197614326,0.26227441197614326
1,4,-20409.0,-8081.9287109375,-6203.94580078125,-620.394580078125,0.7915462959568474,0.7994431496799377,0.7994431496799377
1,5,-22124.0,-7850.3974609375,-7176.05322265625,-717.6053222656251,0.5738566623313563,0.5792951330826853,0.5792951330826853
1,6,-13641.0,-4968.12158203125,-4361.27978515625,-436.12797851562505,0.729973446285688,0.7017144151437,0.7017144151437
1,7,-12786.0,-4927.2822265625,-3953.995361328125,-395.3995361328125,0.21294486571385937,0.19739249444213772,0.19739249444213772
1,8,-14610.0,-5673.55419921875,-4496.59130859375,-449.659130859375,0.2001478732913012,0.20149683387993034,0.20149683387993034
1,9,-24171.0,-8143.78125,-8054.328125,-805.4328125000001,0.23651260619964862,0.2225669639937784,0.2225669639937784
2,0,-2967554.0,-715708.375,-1129501.375,-113532.48847656252,0.7288543692553434,0.6742914476913072,0.6742914476913072
2,1,-844774.0,-160837.21875,-342772.5625,-34479.11809814453,0.9789128540157653,1.0264266086061826,1.0264266086061826
2,10,-1273.0,-459.4523010253906,-409.07110595703125,-363.3799890136719,0.7701764138360587,0.08189633943539466,0.08189633943539466
2,11,-2172915.0,-534764.8125,-821748.9375,-82510.4019946289,1.2048739640507107,1.141874384845288,1.141874384845288
2,12,-3190645.0,-899483.6875,-1150078.0,-115321.91564453125,0.4259246381635802,0.02010825777409806,0.02010825777409806
2,13,-2109.0,-814.154052734375,-651.4937744140625,-553.7140258789062,0.38971059060064056,0.13808373623905462,0.13808373623905462
2,14,-60.0,-52.21558380126953,-4.153285026550293,-587.0263197135926,0.6223862793386269,0.06364292073036737,0.06364292073036737
2,15,-2408484.0,-608506.5,-903031.25,-91127.3523828125,1.0260795634508653,0.010145350136919728,0.010145350136919728
2,2,-4334632.0,-1132802.125,-1606579.0,-161087.23840820315,0.7448982195922363,0.012321889742259968,0.012321889742259968
