step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.076678685225117,0,0.0,0.9380160867585302,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.465999106143242,0,0.0,0.895229395421287,0,0.0
15.0,18,0,2,0,18,0,6.0,0.3333333333333333,7.8036296443091215,2,6.0,0.4978324526603926,2,6.0
20.0,18,0,1,0,18,0,1.0,0.05555555555555555,10.29361959979217,0,6.0,0.7852018935220031,0,6.0
25.0,21,0,2,3,24,0,2.0,0.09523809523809523,8.713890627443357,2,2.0,0.46185839107979804,2,2.0
30.0,19,0,6,5,24,0,27.0,1.4210526315789473,8.75427420113646,6,27.0,0.47118451149236956,6,27.0
35.0,18,0,7,10,28,0,58.0,3.2222222222222223,4.532611937155433,7,58.0,0.2530837931103235,7,58.0
40.0,22,0,12,12,34,0,114.0,5.181818181818182,5.596759482698141,12,114.0,0.3857815644721693,12,114.0
45.0,26,0,14,12,38,0,178.0,6.846153846153846,5.164619132460629,14,178.0,0.3445823262061235,14,178.0
50.0,28,0,18,12,40,0,262.0,9.357142857142858,3.7030963905962175,18,262.0,0.1788727554304322,18,262.0
55.0,32,0,22,12,44,0,360.0,11.25,3.879482713734301,22,360.0,0.18394182748411345,22,360.0
60.0,30,0,23,14,44,0,471.0,15.7,2.0776356067472994,23,471.0,0.09243531403616756,23,471.0
65.0,34,0,27,16,50,0,597.0,17.558823529411764,2.1909731710335656,27,597.0,0.152974027184595,27,597.0
70.0,34,0,29,16,50,0,738.0,21.705882352941178,1.0296177166769624,29,738.0,0.07588154071439686,29,738.0
75.0,46,0,34,16,62,0,895.0,19.456521739130434,2.975197733844865,34,895.0,0.2189875144534271,34,895.0
80.0,46,0,34,16,62,0,1065.0,23.152173913043477,2.3201310523053094,34,1065.0,0.17179815213011396,34,1065.0
85.0,52,0,40,16,68,0,1254.0,24.115384615384617,2.548515323905076,40,1254.0,0.15759702955257912,40,1254.0
90.0,52,0,40,16,68,0,1454.0,27.96153846153846,1.5984270059156,40,1454.0,0.03931752479284765,40,1454.0
95.0,55,0,46,17,72,0,1676.0,30.472727272727273,2.100273111432916,46,1676.0,0.07543071749837481,46,1676.0
100.0,55,0,46,19,74,0,1906.0,34.654545454545456,1.0760503386016824,46,1906.0,0.025637053185762204,46,1906.0
