step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,2,0,0,0,2,0,0.0,0.0,14.24684705194771,0,0.0,0.9187382451311537,0,0.0
10.0,5,0,0,0,5,0,0.0,0.0,14.112454598402332,0,0.0,0.9398357940393122,0,0.0
15.0,6,0,0,0,6,0,0.0,0.0,11.438667750564091,0,0.0,0.71561925703583,0,0.0
20.0,11,0,3,1,12,0,8.0,0.7272727272727273,8.687352485406743,3,8.0,0.637677980942745,3,8.0
25.0,13,0,4,1,14,0,26.0,2.0,8.901553067185803,4,26.0,0.6165860506802258,4,26.0
30.0,19,0,5,1,20,0,48.0,2.526315789473684,8.305517052593212,5,48.0,0.5496115723766292,5,48.0
35.0,22,0,9,2,24,0,86.0,3.909090909090909,6.612065499185979,9,86.0,0.4029482740920948,9,86.0
40.0,26,0,12,2,28,0,139.0,5.346153846153846,5.572663023199974,12,139.0,0.31557127607031754,12,139.0
45.0,28,0,15,5,33,0,211.0,7.535714285714286,4.832140907190273,15,211.0,0.28099553325343907,15,211.0
50.0,29,0,19,5,34,0,301.0,10.379310344827585,4.004998802319336,19,301.0,0.1933345259148586,19,301.0
55.0,33,0,21,7,40,0,400.0,12.121212121212121,4.767855912739011,21,400.0,0.23313564170987358,21,400.0
60.0,36,0,21,9,45,0,505.0,14.027777777777779,4.571686260621737,21,505.0,0.25169639886470635,21,505.0
65.0,37,0,19,11,48,0,367.0,9.91891891891892,3.347590096127861,19,522.0,0.18807635483592666,19,522.0
70.0,37,0,16,13,50,0,184.0,4.972972972972973,3.957532257199449,16,453.0,0.18384996640112727,16,453.0
75.0,42,0,13,13,55,0,75.0,1.7857142857142858,5.376151291075239,13,335.0,0.1867628482464642,13,335.0
80.0,41,0,5,17,58,0,13.0,0.3170731707317073,4.742078109246568,5,355.0,0.19842536674763342,5,355.0
