step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,5,0,0,0,5,0,0.0,0.0,12.909573267068103,0,0.0,0.9556616402102092,0,0.0
10.0,6,0,0,0,6,0,0.0,0.0,12.551598453097915,0,0.0,0.9087313401728695,0,0.0
15.0,8,0,0,0,8,0,0.0,0.0,11.724811346671846,0,0.0,0.8392016984942456,0,0.0
20.0,9,0,2,0,9,0,5.0,0.5555555555555556,9.222785068626337,2,5.0,0.4690849897332892,2,5.0
25.0,12,0,3,1,13,0,20.0,1.6666666666666667,7.521610409149499,3,20.0,0.42951248762099326,3,20.0
30.0,11,0,0,3,14,0,0.0,0.0,6.241476766511988,0,16.0,0.485042152947739,0,16.0
35.0,12,0,0,3,15,0,0.0,0.0,9.727621217086437,0,0.0,0.6735661090970027,0,0.0
40.0,17,0,2,3,20,0,6.0,0.35294117647058826,10.270804457385086,2,6.0,0.7299887404290638,2,6.0
45.0,20,0,2,4,24,0,16.0,0.8,10.842450831599422,2,16.0,0.7812161724496844,2,16.0
50.0,17,0,3,10,27,0,27.0,1.588235294117647,10.617881630277905,3,27.0,0.6920059946146686,3,27.0
55.0,18,0,0,11,29,0,0.0,0.0,8.328382573462429,0,4.0,0.5249634444481919,0,4.0
60.0,20,0,4,14,34,0,14.0,0.7,9.175980503634698,4,14.0,0.5645056615065747,4,14.0
65.0,22,0,7,16,38,0,42.0,1.9090909090909092,8.126585134712375,7,42.0,0.48841898636700803,7,42.0
70.0,21,0,11,20,41,0,86.0,4.095238095238095,4.895076913594293,11,86.0,0.28298226065119725,11,86.0
75.0,23,0,8,21,44,0,50.0,2.1739130434782608,4.95965562674194,8,106.0,0.31375862872331145,8,106.0
80.0,25,0,4,21,46,0,7.0,0.28,6.332052279374438,4,72.0,0.3145680961117183,4,72.0
85.0,27,0,2,22,49,0,15.0,0.5555555555555556,9.525555222495008,2,32.0,0.5302848512052777,2,32.0
90.0,27,0,2,25,52,0,25.0,0.9259259259259259,10.873119161265231,2,25.0,0.7020218697332701,2,25.0
95.0,26,0,1,30,56,0,2.0,0.07692307692307693,9.23576803824782,1,4.0,0.5568650412379379,1,4.0
100.0,24,0,6,36,60,0,21.0,0.875,8.859692736709402,6,21.0,0.48882275423953864,6,21.0
105.0,24,0,9,40,64,0,59.0,2.4583333333333335,7.478186756060847,9,59.0,0.4503538259418109,9,59.0
110.0,21,0,11,45,66,0,110.0,5.238095238095238,3.9542768300989515,11,110.0,0.215293362968946,11,110.0
115.0,24,0,11,45,69,0,72.0,3.0,3.880244248293454,11,135.0,0.18902167968194283,11,135.0
120.0,23,0,3,47,70,0,14.0,0.6086956521739131,6.40656042617766,3,105.0,0.3392061726360308,3,105.0
125.0,26,0,1,47,73,0,1.0,0.038461538461538464,10.289390897947989,1,42.0,0.6051512584960258,1,42.0
130.0,25,0,2,51,76,0,9.0,0.36,10.423701913844466,2,18.0,0.6309271715980842,2,18.0
135.0,23,0,1,56,79,0,1.0,0.043478260869565216,8.745543054767692,1,8.0,0.5359140398834193,1,8.0
