step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,7,0,0,0,7,0,0.0,0.0,13.3342908699657,0,0.0,0.9448245982694675,0,0.0
10.0,10,0,0,0,10,0,0.0,0.0,13.044396962454732,0,0.0,0.9271521468726279,0,0.0
15.0,14,0,1,0,14,0,2.0,0.14285714285714285,10.062756262907735,1,2.0,0.6820909720156162,1,2.0
20.0,18,0,5,0,18,0,20.0,1.1111111111111112,8.042460519700507,5,20.0,0.4780384013946649,5,20.0
25.0,19,0,8,1,20,0,54.0,2.8421052631578947,5.547218964833701,8,54.0,0.3014357131501915,8,54.0
30.0,19,0,12,3,22,0,107.0,5.631578947368421,3.305899138115072,12,107.0,0.21781000705759243,12,107.0
35.0,20,0,14,4,24,0,177.0,8.85,3.494639393611724,14,177.0,0.23480031953128694,14,177.0
40.0,24,0,9,4,28,0,112.0,4.666666666666667,4.807390008362997,9,194.0,0.2795264265135107,9,194.0
45.0,28,0,2,5,33,0,4.0,0.14285714285714285,7.5558497354218686,2,118.0,0.40433042781974515,2,118.0
50.0,28,0,1,6,34,0,3.0,0.10714285714285714,8.825325121768522,1,47.0,0.4648600826215615,1,47.0
55.0,26,0,2,10,36,0,5.0,0.19230769230769232,8.140945768914413,2,49.0,0.42753056633718084,2,49.0
60.0,26,0,8,15,41,0,36.0,1.3846153846153846,6.743812546648419,8,80.0,0.3403472335771256,8,80.0
65.0,27,0,14,19,46,0,91.0,3.3703703703703702,4.82325823881933,14,135.0,0.2779433049888736,14,135.0
70.0,27,0,19,21,48,0,177.0,6.555555555555555,2.137048147057828,19,221.0,0.11870353419148802,19,221.0
75.0,33,0,23,21,54,0,286.0,8.666666666666666,2.795281771313122,23,330.0,0.15812582529195782,23,330.0
80.0,34,0,27,22,56,0,414.0,12.176470588235293,1.8893838285556526,27,458.0,0.11684527659612193,27,458.0
85.0,37,0,29,22,59,0,558.0,15.08108108108108,1.7532399809689765,29,602.0,0.07938649635578889,29,602.0
90.0,40,0,33,23,63,0,717.0,17.925,1.6016743341017445,33,761.0,0.04584315320327595,33,761.0
95.0,43,1,38,24,67,0,895.0,20.813953488372093,1.577221782806716,38,939.0,0.07127489921464908,38,939.0
100.0,44,3,38,25,69,0,1085.0,24.65909090909091,1.8177438739775518,38,1129.0,0.09159898665836372,38,1129.0
105.0,44,4,32,26,70,0,973.0,22.113636363636363,1.9825581025542014,32,1182.0,0.10779532653055011,32,1182.0
110.0,44,6,24,27,71,0,661.0,15.022727272727273,3.202348990562912,24,1065.0,0.11960136153739705,24,1065.0
115.0,45,8,18,27,72,0,436.0,9.688888888888888,5.321978347202004,18,939.0,0.2160166324194082,18,939.0
120.0,43,11,7,30,73,0,143.0,3.3255813953488373,5.475997445515883,7,976.0,0.25394613006778566,7,976.0
125.0,40,15,8,35,75,0,32.0,0.8,6.005353804204735,8,993.0,0.28766375858379095,8,993.0
130.0,42,15,15,39,81,0,92.0,2.1904761904761907,4.8755209203339955,15,1053.0,0.22194432586001372,15,1053.0
135.0,44,12,22,43,87,0,188.0,4.2727272727272725,3.6295065729932543,22,1149.0,0.1835997630835123,22,1149.0
140.0,44,13,28,47,91,0,314.0,7.136363636363637,2.502600562218706,28,1275.0,0.11009532395283295,28,1275.0
145.0,46,14,34,48,94,0,472.0,10.26086956521739,2.116906384405408,34,1434.0,0.0906621504604659,34,1434.0
150.0,47,14,38,49,96,0,659.0,14.02127659574468,2.3959830503395394,38,1621.0,0.09000786030247934,38,1621.0
155.0,47,16,38,52,99,0,849.0,18.06382978723404,2.5429801392823523,38,1811.0,0.15045992016446208,38,1811.0
160.0,45,18,38,54,99,0,1039.0,23.08888888888889,2.0339694058468134,38,2001.0,0.09057438592647209,38,2001.0
165.0,46,20,38,54,100,0,1229.0,26.717391304347824,2.0392662117383527,38,2191.0,0.024826755023078677,38,2191.0
170.0,45,23,38,55,100,0,1419.0,31.533333333333335,1.5673336401820857,38,2381.0,0.023459875854702005,38,2381.0
175.0,44,26,32,60,104,0,1279.0,29.068181818181817,1.83730280743288,32,2362.0,0.11201163679986376,32,2362.0
180.0,43,28,23,61,104,0,913.0,21.232558139534884,3.426730903363633,23,2115.0,0.15653332524992575,23,2115.0
185.0,43,31,15,61,104,0,567.0,13.186046511627907,5.313609700069399,15,1659.0,0.1948751911184583,15,1659.0
190.0,40,35,8,64,104,0,272.0,6.8,5.049941284659736,8,1694.0,0.20988652041045794,8,1694.0
195.0,35,37,8,70,105,0,25.0,0.7142857142857143,5.287514727883633,8,1721.0,0.22757289859444058,8,1721.0
200.0,37,36,15,73,110,0,83.0,2.2432432432432434,3.7365118542877345,15,1780.0,0.15879634801573964,15,1780.0
205.0,39,35,21,76,115,0,173.0,4.435897435897436,2.4564450874984116,21,1871.0,0.1173177208535014,21,1871.0
210.0,39,36,28,78,117,0,301.0,7.717948717948718,1.2839045707293675,28,1999.0,0.06575502401154769,28,1999.0
215.0,42,38,35,79,121,0,462.0,11.0,1.3190135240865506,35,2161.0,0.0738661648568873,35,2161.0
220.0,46,40,38,79,125,0,650.0,14.130434782608695,2.370567678356968,38,2349.0,0.12916332771402175,38,2349.0
225.0,46,45,32,80,126,0,637.0,13.847826086956522,2.627721501391329,32,2285.0,0.1570401235623578,32,2285.0
230.0,45,47,24,81,126,0,473.0,10.511111111111111,2.794431263654102,24,1956.0,0.10204607611571885,24,1956.0
235.0,47,52,20,81,128,0,358.0,7.617021276595745,5.147653196468641,20,1414.0,0.1821792190040283,20,1414.0
240.0,43,52,9,85,128,0,160.0,3.7209302325581395,4.911542442387308,9,1462.0,0.21545777011695327,9,1462.0
245.0,39,56,7,90,129,0,28.0,0.717948717948718,5.405881514835987,7,1463.0,0.25198231061354126,7,1463.0
250.0,39,55,13,93,132,0,84.0,2.1538461538461537,4.522546849053425,13,1516.0,0.14686771482653554,13,1516.0
255.0,39,51,21,98,137,0,171.0,4.384615384615385,2.807032877415201,21,1604.0,0.11007881851293833,21,1604.0
260.0,40,50,21,102,142,0,176.0,4.4,1.9891582234285958,21,1468.0,0.11792437244263614,21,1468.0
265.0,44,50,18,102,146,0,126.0,2.8636363636363638,4.2409588736325485,18,1193.0,0.20367755051081846,18,1193.0
270.0,45,52,14,103,148,0,107.0,2.3777777777777778,5.887810115260217,14,731.0,0.28060991856496725,14,731.0
275.0,42,55,6,106,148,0,39.0,0.9285714285714286,5.294278317460674,6,775.0,0.25967188313475803,6,775.0
280.0,39,57,9,110,149,0,34.0,0.8717948717948718,5.537653957179642,9,808.0,0.2766049103445803,9,808.0
285.0,38,54,14,115,153,0,95.0,2.5,3.879765737406137,14,869.0,0.16148950044159385,14,869.0
290.0,42,55,15,117,159,0,95.0,2.261904761904762,3.0159094490526988,15,745.0,0.13663753321082964,15,745.0
295.0,41,55,12,122,163,0,55.0,1.3414634146341464,4.0362299259814485,12,600.0,0.19579070709028573,12,600.0
300.0,44,56,12,122,166,0,52.0,1.1818181818181819,5.919514769797772,12,358.0,0.2479346060262224,12,358.0
305.0,41,60,7,126,167,0,24.0,0.5853658536585366,5.558278013914649,7,394.0,0.27295304437210915,7,394.0
310.0,36,62,6,131,167,0,26.0,0.7222222222222222,5.4616069843831365,6,423.0,0.2506942855327361,6,423.0
315.0,38,62,12,134,172,0,77.0,2.026315789473684,4.07394536333675,12,475.0,0.15615705868395655,12,475.0
320.0,40,61,13,137,177,0,74.0,1.85,3.3991772626294763,13,422.0,0.1679287069787987,13,422.0
325.0,39,61,11,141,180,0,52.0,1.3333333333333333,3.6684696680773516,11,352.0,0.16913656402770225,11,352.0
330.0,41,59,9,141,182,0,30.0,0.7317073170731707,5.162905797326207,9,237.0,0.17828018352200858,9,237.0
335.0,40,60,9,144,184,0,24.0,0.6,5.425798435002685,9,273.0,0.2602014323234882,9,273.0
340.0,35,63,8,149,184,0,34.0,0.9714285714285714,5.213206754898807,8,306.0,0.25085927575755224,8,306.0
345.0,35,62,14,153,188,0,95.0,2.7142857142857144,3.3406105682064533,14,367.0,0.151162888658401,14,367.0
350.0,39,61,14,156,195,0,92.0,2.358974358974359,3.1525655459892854,14,362.0,0.16508178300608978,14,362.0
355.0,42,59,10,157,199,0,48.0,1.1428571428571428,4.617880702325702,10,310.0,0.22065128387325986,10,310.0
360.0,43,59,10,158,201,0,32.0,0.7441860465116279,5.0343444159733215,10,216.0,0.1674864838906523,10,216.0
365.0,43,63,5,160,203,0,16.0,0.37209302325581395,5.262538229432192,5,251.0,0.24539911650098176,5,251.0
370.0,37,64,8,166,203,0,30.0,0.8108108108108109,5.30785684786219,8,282.0,0.2468503110397894,8,282.0
375.0,39,64,13,169,208,0,82.0,2.1025641025641026,4.563824826524613,13,334.0,0.1808651041621427,13,334.0
380.0,37,64,14,175,212,0,78.0,2.108108108108108,2.4904463950804265,14,332.0,0.11883023845488976,14,332.0
385.0,38,62,10,176,214,0,42.0,1.105263157894737,3.525058444304488,10,286.0,0.11562151441183743,10,286.0
390.0,41,63,9,177,218,0,35.0,0.8536585365853658,5.727257718532468,9,205.0,0.21378564510127007,9,205.0
395.0,39,65,5,181,220,0,14.0,0.358974358974359,6.194263688094495,5,217.0,0.3218507270110592,5,217.0
400.0,35,68,7,185,220,0,18.0,0.5142857142857142,5.872710801072575,7,241.0,0.26733835283612206,7,241.0
405.0,33,69,11,190,223,0,65.0,1.9696969696969697,4.1360947544378535,11,288.0,0.15744724146011216,11,288.0
410.0,35,68,18,193,228,0,142.0,4.057142857142857,2.49500657225953,18,365.0,0.13150427163981332,18,365.0
415.0,39,67,26,194,233,0,255.0,6.538461538461538,1.3032251941508595,26,478.0,0.07554922017452252,26,478.0
420.0,41,68,32,195,236,0,397.0,9.682926829268293,1.2705837217422564,32,622.0,0.07506721731381114,32,622.0
425.0,43,70,38,195,238,0,574.0,13.348837209302326,1.45318416353389,38,800.0,0.06997592077354677,38,800.0
430.0,44,74,32,196,240,0,565.0,12.840909090909092,2.104760632029061,32,881.0,0.1250282992465443,32,881.0
435.0,43,77,23,197,240,0,416.0,9.674418604651162,3.199787130532351,23,840.0,0.14247649242987598,23,840.0
440.0,45,80,16,197,242,0,277.0,6.155555555555556,5.172942578390094,16,692.0,0.18751350678785797,16,692.0
445.0,43,82,7,201,244,0,113.0,2.627906976744186,5.609049242629759,7,731.0,0.2848189538263584,7,731.0
450.0,39,84,8,205,244,0,28.0,0.717948717948718,5.864538607045763,8,754.0,0.271447208144823,8,754.0
455.0,39,85,14,209,248,0,84.0,2.1538461538461537,4.473015553551777,14,810.0,0.17359097533922885,14,810.0
460.0,40,84,14,213,253,0,88.0,2.2,3.42481302226725,14,788.0,0.1332078049599433,14,788.0
465.0,40,84,11,217,257,0,51.0,1.275,4.022968545169806,11,675.0,0.17564504395961097,11,675.0
470.0,43,82,11,218,261,0,42.0,0.9767441860465116,5.762510237961675,11,485.0,0.2479114900156186,11,485.0
475.0,40,86,9,221,261,0,31.0,0.775,5.6048956018002185,9,526.0,0.2709204717494171,9,526.0
480.0,36,89,7,226,262,0,30.0,0.8333333333333334,5.672418334839222,7,558.0,0.2203214765009378,7,558.0
485.0,36,89,13,231,267,0,84.0,2.3333333333333335,3.4604866015952993,13,612.0,0.17266766420003615,13,612.0
490.0,38,86,14,233,271,0,85.0,2.236842105263158,2.810804799639793,14,590.0,0.1193108575001651,14,590.0
495.0,39,87,10,236,275,0,49.0,1.2564102564102564,3.6525609723421395,10,466.0,0.16006301906026893,10,466.0
500.0,41,87,10,236,277,0,31.0,0.7560975609756098,5.4197653529679055,10,267.0,0.20487635773698307,10,267.0
505.0,38,90,7,239,277,0,37.0,0.9736842105263158,6.628857300937689,7,191.0,0.29453008029331545,7,191.0
510.0,37,94,1,243,280,0,1.0,0.02702702702702703,7.527655366087601,1,173.0,0.46452457098873107,1,173.0
515.0,38,92,7,248,286,0,21.0,0.5526315789473685,6.928169037412896,7,193.0,0.38661841056409313,7,193.0
520.0,37,89,13,254,291,0,74.0,2.0,4.7106244503527845,13,246.0,0.24008378308409611,13,246.0
525.0,39,87,19,257,296,0,157.0,4.0256410256410255,2.8952431541295662,19,329.0,0.10015385507839172,19,329.0
530.0,41,86,26,258,299,0,276.0,6.7317073170731705,2.158269056935453,26,449.0,0.051147199866679295,26,449.0
535.0,44,85,27,261,305,0,285.0,6.4772727272727275,2.4597238168331987,27,514.0,0.1199518236972694,27,514.0
540.0,43,87,22,263,306,0,214.0,4.976744186046512,3.9847339556794936,22,469.0,0.17974673353019782,22,469.0
545.0,44,90,16,263,307,0,169.0,3.840909090909091,5.089380868321732,16,426.0,0.16518186191183126,16,426.0
550.0,42,91,11,267,309,0,108.0,2.5714285714285716,6.446814576985945,11,376.0,0.29643997082352963,11,376.0
555.0,37,94,0,272,309,0,0.0,0.0,6.793011087778935,0,357.0,0.38727511631255235,0,357.0
560.0,38,94,5,275,313,0,17.0,0.4473684210526316,6.859601914145333,5,353.0,0.3491430676751999,5,353.0
565.0,39,92,12,280,319,0,65.0,1.6666666666666667,5.454087952174313,12,401.0,0.24072292829520153,12,401.0
570.0,40,88,20,285,325,0,150.0,3.75,3.282273618697592,20,486.0,0.1430327648958291,20,486.0
575.0,42,87,19,289,331,0,155.0,3.6904761904761907,2.3054941522786883,19,505.0,0.14125696131681903,19,505.0
580.0,43,87,16,289,332,0,104.0,2.4186046511627906,3.5862572403971256,16,462.0,0.15308058955125178,16,462.0
585.0,47,90,16,290,337,0,92.0,1.9574468085106382,5.599556466823641,16,362.0,0.2554480557912975,16,362.0
590.0,45,93,8,292,337,0,48.0,1.0666666666666667,5.619460321942511,8,397.0,0.2731715131661845,8,397.0
595.0,39,96,6,298,337,0,26.0,0.6666666666666666,5.581057845710266,6,422.0,0.21983582085286663,6,422.0
600.0,40,95,13,302,342,0,79.0,1.975,4.5051976752278025,13,475.0,0.16091673363056108,13,475.0
605.0,41,93,14,306,347,0,80.0,1.951219512195122,3.338786368924029,14,467.0,0.13472302961847038,14,467.0
610.0,39,94,10,310,349,0,46.0,1.1794871794871795,3.56322785836163,10,329.0,0.12110594474773909,10,329.0
615.0,42,95,10,311,353,0,37.0,0.8809523809523809,5.469014743647334,10,262.0,0.1978797019443898,10,262.0
620.0,38,98,8,315,353,0,40.0,1.0526315789473684,7.109773766569019,8,221.0,0.3337956621264562,8,221.0
625.0,35,100,3,319,354,0,5.0,0.14285714285714285,6.741479394369684,3,217.0,0.36875204528534483,3,217.0
630.0,35,97,9,324,359,0,36.0,1.0285714285714285,5.871587517061692,9,248.0,0.27259841034977084,9,248.0
635.0,36,94,14,328,364,0,97.0,2.6944444444444446,4.088887405183123,14,311.0,0.1918124359641913,14,311.0
640.0,37,92,14,332,369,0,94.0,2.5405405405405403,2.6309637999662114,14,328.0,0.16169711942765116,14,328.0
645.0,40,91,12,333,373,0,53.0,1.325,3.622223084428394,12,273.0,0.15891378925176383,12,273.0
650.0,43,91,13,333,376,0,53.0,1.2325581395348837,5.128429696670197,13,208.0,0.16493085967665252,13,208.0
655.0,42,94,7,337,379,0,24.0,0.5714285714285714,5.494942954719421,7,243.0,0.2872097163198233,7,243.0
660.0,39,95,5,341,380,0,19.0,0.48717948717948717,5.843110315531601,5,262.0,0.30169101825322214,5,262.0
665.0,39,93,12,345,384,0,68.0,1.7435897435897436,4.261805889436545,12,311.0,0.18355149481057745,12,311.0
670.0,39,94,18,349,388,0,147.0,3.769230769230769,2.7672819188786044,18,391.0,0.10821930550788496,18,391.0
675.0,42,93,26,351,393,0,260.0,6.190476190476191,1.9952145434769963,26,506.0,0.09257726579236954,26,506.0
680.0,43,94,34,353,396,0,404.0,9.395348837209303,1.5355261682500676,34,652.0,0.07227132819394741,34,652.0
685.0,44,96,32,354,398,0,412.0,9.363636363636363,1.881827995814821,32,731.0,0.09793435654573697,32,731.0
690.0,45,97,25,354,399,0,314.0,6.977777777777778,3.409173599397281,25,669.0,0.11272989196279484,25,669.0
695.0,44,99,18,355,399,0,247.0,5.613636363636363,4.849408447047292,18,631.0,0.16121583311910304,18,631.0
700.0,41,104,6,358,399,0,109.0,2.658536585365854,5.107488112808502,6,639.0,0.19609979793952306,6,639.0
705.0,37,108,6,364,401,0,19.0,0.5135135135135135,5.6460490556199385,6,648.0,0.25562611913309025,6,648.0
710.0,39,105,12,367,406,0,68.0,1.7435897435897436,4.564941194943123,12,697.0,0.2226152905659475,12,697.0
715.0,40,104,20,372,412,0,153.0,3.825,3.002126691665314,20,782.0,0.18492419838650875,20,782.0
720.0,45,102,25,373,418,0,266.0,5.911111111111111,2.8417872031153006,25,896.0,0.1778843156637677,25,896.0
725.0,48,105,34,373,421,0,414.0,8.625,2.5924759004853737,34,1044.0,0.10787584373243124,34,1044.0
730.0,49,108,37,375,424,0,591.0,12.061224489795919,2.701812926166457,37,1225.0,0.11160932350104158,37,1225.0
735.0,48,111,32,376,424,0,582.0,12.125,2.920876379505598,32,1281.0,0.11157121177481855,32,1281.0
740.0,45,116,23,380,425,0,428.0,9.511111111111111,3.7439706820329537,23,1116.0,0.1448904472962769,23,1116.0
745.0,43,120,16,382,425,0,282.0,6.558139534883721,4.77817726992411,16,928.0,0.1606705024171171,16,928.0
750.0,41,123,6,385,426,0,89.0,2.1707317073170733,5.294580287585422,6,907.0,0.2503383476308692,6,907.0
755.0,39,126,8,389,428,0,27.0,0.6923076923076923,5.974398946678674,8,927.0,0.29617188899997293,8,927.0
760.0,37,124,12,395,432,0,78.0,2.108108108108108,4.272907059136672,12,978.0,0.22515236205443695,12,978.0
765.0,40,124,19,397,437,0,165.0,4.125,3.2795159290917852,19,1065.0,0.15979605691588603,19,1065.0
770.0,40,121,26,401,441,0,281.0,7.025,1.531870272556031,26,1181.0,0.04805060107520957,26,1181.0
775.0,41,120,33,402,443,0,431.0,10.512195121951219,0.884637009889682,33,1331.0,0.0025328640250948187,33,1331.0
780.0,41,120,32,403,444,0,438.0,10.682926829268293,1.3634940201563224,32,1346.0,0.04358107886315196,32,1346.0
785.0,40,122,22,404,444,0,326.0,8.15,3.1569208055338494,22,1179.0,0.10146300072058412,22,1179.0
790.0,40,126,12,405,445,0,192.0,4.8,5.424134167956493,12,835.0,0.1918787621909333,12,835.0
795.0,37,128,6,409,446,0,76.0,2.054054054054054,5.417210929196026,6,876.0,0.24496746045758414,6,876.0
800.0,32,129,7,414,446,0,27.0,0.84375,4.618020102382468,7,902.0,0.22513794386701133,7,902.0
805.0,34,128,13,417,451,0,80.0,2.3529411764705883,3.251912578593969,13,955.0,0.16074981819788597,13,955.0
810.0,36,124,14,419,455,0,79.0,2.1944444444444446,2.230454211149382,14,887.0,0.11709096459974247,14,887.0
815.0,37,125,12,420,457,0,44.0,1.1891891891891893,3.3136328491769413,12,706.0,0.1361365594269577,12,706.0
820.0,40,126,9,420,460,0,28.0,0.7,4.983715154001118,9,421.0,0.1707754685362856,9,421.0
825.0,40,131,7,423,463,0,21.0,0.525,5.595163290636885,7,455.0,0.2938987860712539,7,455.0
830.0,37,134,8,427,464,0,30.0,0.8108108108108109,5.33587273256403,8,487.0,0.29312124084538765,8,487.0
835.0,36,132,14,432,468,0,86.0,2.388888888888889,3.8233362534104844,14,543.0,0.22499132945695427,14,543.0
840.0,39,131,13,434,473,0,83.0,2.128205128205128,2.8637895151134556,13,508.0,0.13834153284650821,13,508.0
845.0,43,131,11,434,477,0,47.0,1.0930232558139534,3.9513845590492007,11,409.0,0.14073673632398348,11,409.0
850.0,42,134,12,437,479,0,44.0,1.0476190476190477,5.3025764726537075,12,281.0,0.1783421640726217,12,281.0
855.0,39,137,7,441,480,0,25.0,0.6410256410256411,5.303391571022402,7,267.0,0.23908637729561477,7,267.0
860.0,36,140,7,446,482,0,24.0,0.6666666666666666,5.587464390272022,7,294.0,0.286329820389251,7,294.0
865.0,36,141,13,449,485,0,78.0,2.1666666666666665,4.151117007256946,13,348.0,0.20211370013939803,13,348.0
870.0,37,141,14,453,490,0,83.0,2.2432432432432434,1.9514632718230471,14,332.0,0.10654640442027953,14,332.0
875.0,38,142,12,454,492,0,55.0,1.4473684210526316,2.865665639078575,12,296.0,0.08860553421356013,12,296.0
880.0,41,143,10,454,495,0,46.0,1.1219512195121952,5.181589433548062,10,222.0,0.16000109709188898,10,222.0
885.0,38,147,7,458,496,0,19.0,0.5,5.424120085201061,7,247.0,0.25502605858615096,7,247.0
890.0,34,150,7,462,496,0,25.0,0.7352941176470589,4.994452198304686,7,274.0,0.22114886760130545,7,274.0
895.0,33,151,13,467,500,0,79.0,2.393939393939394,3.0598169976848233,13,328.0,0.14903888504629445,13,328.0
900.0,36,148,14,469,505,0,80.0,2.2222222222222223,2.1939813050399173,14,337.0,0.11978754294558648,14,337.0
905.0,39,149,11,469,508,0,45.0,1.1538461538461537,3.7937616515112134,11,298.0,0.14802415273421085,11,298.0
910.0,41,149,10,470,511,0,33.0,0.8048780487804879,5.61878458237866,10,232.0,0.21384710611077482,10,232.0
915.0,37,151,7,474,511,0,21.0,0.5675675675675675,5.496327134843256,7,246.0,0.21337775642064882,7,246.0
920.0,34,153,7,478,512,0,28.0,0.8235294117647058,5.185181538818656,7,277.0,0.22397230451908706,7,277.0
925.0,34,150,13,483,517,0,79.0,2.323529411764706,3.308119964256652,13,328.0,0.194165542518353,13,328.0
930.0,38,148,15,485,523,0,76.0,2.0,2.593537365416798,15,332.0,0.1735759630844792,15,332.0
935.0,42,149,13,485,527,0,56.0,1.3333333333333333,3.764988533844445,13,297.0,0.17893204111999983,13,297.0
940.0,44,149,14,485,529,0,60.0,1.3636363636363635,4.999948698694855,14,237.0,0.21023899998545642,14,237.0
945.0,43,150,6,487,530,0,19.0,0.4418604651162791,5.118115057697406,6,256.0,0.23866636598126292,6,256.0
950.0,40,155,7,492,532,0,27.0,0.675,6.187259981311942,7,283.0,0.27848043837325137,7,283.0
955.0,40,153,15,497,537,0,87.0,2.175,4.759262134963111,15,343.0,0.20092613613740043,15,343.0
960.0,41,152,20,501,542,0,175.0,4.2682926829268295,2.931998813185538,20,431.0,0.12624337630852217,20,431.0
965.0,43,153,27,504,547,0,294.0,6.837209302325581,2.292450108177557,27,550.0,0.1051742725380794,27,550.0
970.0,46,155,34,505,551,0,445.0,9.673913043478262,2.3354692590391806,34,706.0,0.10850066929367572,34,706.0
