step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.494292273861957,0,0.0,0.920853904641747,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.12164999908463,0,0.0,0.8942995173961905,0,0.0
15.0,18,0,4,0,18,0,4.0,0.2222222222222222,6.940283684132586,4,4.0,0.4669458822578927,4,4.0
20.0,18,0,6,0,18,0,33.0,1.8333333333333333,8.556638897712112,6,33.0,0.46778213838667937,6,33.0
25.0,22,0,6,2,24,0,63.0,2.8636363636363638,8.598781122900611,6,63.0,0.5113460697717086,6,63.0
30.0,18,0,7,6,24,0,94.0,5.222222222222222,7.586383554034648,6,93.0,0.46415273181268707,6,93.0
35.0,19,0,6,9,28,0,123.0,6.473684210526316,7.324950628654556,6,123.0,0.45690158597283914,6,123.0
40.0,25,0,6,9,34,0,153.0,6.12,9.572204287823094,6,153.0,0.5996296252000455,6,153.0
45.0,26,0,6,12,38,0,183.0,7.038461538461538,9.228029824017439,6,183.0,0.564121078196303,6,183.0
50.0,23,0,10,17,40,0,217.0,9.434782608695652,6.467512484288853,10,217.0,0.3375308365529576,10,217.0
55.0,25,0,10,19,44,0,267.0,10.68,7.197825503865743,10,267.0,0.37952691140155825,10,267.0
60.0,22,0,10,22,44,0,317.0,14.409090909090908,6.104504924131317,10,317.0,0.28582322419751,10,317.0
65.0,25,0,11,25,50,0,368.0,14.72,6.68821090395701,10,367.0,0.37322907577657666,10,367.0
70.0,23,0,1,27,50,0,2.0,0.08695652173913043,7.237883563382326,1,185.0,0.4720533585060823,1,185.0
75.0,33,0,4,29,62,0,17.0,0.5151515151515151,9.034469924149501,3,31.0,0.6401001575122212,3,31.0
80.0,30,0,6,32,62,0,32.0,1.0666666666666667,9.328003319864601,6,32.0,0.5963392985096233,6,32.0
85.0,28,1,0,39,67,0,0.0,0.0,7.053244017576289,0,11.0,0.5126645788903448,0,11.0
90.0,27,0,9,41,68,0,27.0,1.0,6.9255375662141025,8,25.0,0.396730535063755,8,25.0
95.0,29,0,9,43,72,0,67.0,2.310344827586207,7.124280947400969,7,56.0,0.384693566671268,7,56.0
100.0,27,0,6,47,74,0,79.0,2.925925925925926,6.937561666091767,6,81.0,0.3819001323022848,6,81.0
105.0,27,0,8,51,78,0,112.0,4.148148148148148,8.119584902214998,6,109.0,0.5071863922367061,6,109.0
110.0,30,0,6,54,84,0,139.0,4.633333333333334,8.653942679340009,6,139.0,0.5577219112150423,6,139.0
115.0,26,2,2,60,86,0,7.0,0.2692307692307692,9.317590360411687,2,58.0,0.6847956106060211,2,58.0
120.0,27,0,7,61,88,0,32.0,1.1851851851851851,7.385748371374114,5,26.0,0.39645726082224025,5,26.0
125.0,26,2,9,66,92,0,68.0,2.6153846153846154,6.279295557256908,8,63.0,0.30424486783608534,8,63.0
130.0,25,0,4,69,94,0,9.0,0.36,6.449027012727193,3,44.0,0.405204871805625,3,44.0
135.0,25,2,7,73,98,0,30.0,1.2,6.61368308509552,5,37.0,0.4380206400672858,5,37.0
140.0,26,0,5,74,100,0,43.0,1.6538461538461537,7.855365249374481,4,47.0,0.5022905339820478,4,47.0
145.0,29,2,6,77,106,0,65.0,2.2413793103448274,9.072624448659065,4,63.0,0.6101443298682436,4,63.0
150.0,29,0,5,83,112,0,54.0,1.8620689655172413,8.816579943197798,5,86.0,0.6030763625235934,5,86.0
155.0,25,0,1,87,112,0,30.0,1.2,9.3418446328223,1,36.0,0.6689991548566114,1,36.0
160.0,28,0,6,90,118,0,43.0,1.5357142857142858,6.79175204104514,6,50.0,0.3531254224243853,6,50.0
165.0,25,0,8,93,118,0,73.0,2.92,7.721040477428999,7,74.0,0.43216299988235957,7,74.0
170.0,26,0,7,98,124,0,107.0,4.115384615384615,6.17462233905467,7,109.0,0.3363454222393865,7,109.0
175.0,22,0,4,102,124,0,13.0,0.5909090909090909,7.6333938128655054,3,52.0,0.49064690677728096,3,52.0
180.0,24,0,5,104,128,0,30.0,1.25,7.163592258108309,5,31.0,0.2766056726747589,5,31.0
185.0,27,0,10,107,134,0,75.0,2.7777777777777777,7.7012941727617035,10,76.0,0.4112145950909013,10,76.0
190.0,25,0,2,113,138,0,2.0,0.08,6.451497559750055,1,57.0,0.4551183393626207,1,57.0
195.0,26,0,7,114,140,0,17.0,0.6538461538461539,6.010310841946429,5,27.0,0.31927376956137693,5,27.0
200.0,30,0,11,114,144,0,71.0,2.3666666666666667,7.4012069885055345,9,70.0,0.38292469078218216,9,70.0
205.0,27,0,8,119,146,0,76.0,2.814814814814815,7.565097699343583,7,79.0,0.40689796624517005,7,79.0
210.0,26,0,9,124,150,0,118.0,4.538461538461538,7.391397873016751,8,116.0,0.3879502730486936,8,116.0
215.0,23,0,3,127,150,0,63.0,2.739130434782609,7.6186720157788645,3,89.0,0.3909147378318483,3,89.0
220.0,32,0,7,130,162,0,88.0,2.75,8.661259542808057,6,113.0,0.5680773101503591,6,113.0
225.0,27,0,4,135,162,0,102.0,3.7777777777777777,9.49652856936247,4,103.0,0.6690576667121659,4,103.0
230.0,31,0,9,137,168,0,130.0,4.193548387096774,6.933035689277849,8,128.0,0.3878323354715122,8,128.0
235.0,26,0,10,142,168,0,172.0,6.615384615384615,6.688528630178964,10,172.0,0.35070178100444016,10,172.0
240.0,27,0,11,145,172,0,225.0,8.333333333333334,6.093214234419196,10,222.0,0.28112291850825233,10,222.0
245.0,27,0,11,147,174,0,274.0,10.148148148148149,6.787448275167274,10,272.0,0.35411208980125486,10,272.0
250.0,27,0,0,151,178,0,0.0,0.0,7.142766339221187,0,110.0,0.4079598117144146,0,110.0
255.0,30,0,6,154,184,0,14.0,0.4666666666666667,9.39259406228505,6,14.0,0.5708372426087802,6,14.0
260.0,30,0,6,158,188,0,44.0,1.4666666666666666,9.03097929841603,6,44.0,0.5138359381239159,6,44.0
265.0,26,0,0,164,190,0,0.0,0.0,7.01214472638135,0,26.0,0.45660703524858565,0,26.0
270.0,26,0,10,168,194,0,34.0,1.3076923076923077,6.692406791637159,8,27.0,0.44982346377551985,8,27.0
275.0,26,0,8,168,194,0,61.0,2.3461538461538463,7.052486008316023,7,57.0,0.31882203715391305,7,57.0
280.0,28,0,7,172,200,0,72.0,2.5714285714285716,8.094186069707732,5,64.0,0.45398409071653717,5,64.0
285.0,24,0,4,176,200,0,75.0,3.125,8.34619907491598,4,78.0,0.5243393159879995,4,78.0
290.0,30,2,5,180,210,0,97.0,3.2333333333333334,9.424212183751306,5,100.0,0.6068939780283652,5,100.0
295.0,27,0,4,185,212,0,115.0,4.2592592592592595,10.021235967509837,4,115.0,0.6917236508760382,4,115.0
300.0,27,0,0,189,216,0,0.0,0.0,9.866667577816612,0,0.0,0.7017759908675131,0,0.0
305.0,25,0,6,193,218,0,14.0,0.56,8.6590978916961,6,14.0,0.4643522872078813,6,14.0
310.0,25,2,6,195,220,0,44.0,1.76,8.227458625405403,6,44.0,0.36115158262966246,6,44.0
315.0,22,0,1,202,224,0,1.0,0.045454545454545456,7.146261115694085,0,24.0,0.48497842022000887,0,24.0
320.0,22,1,6,205,227,0,19.0,0.8636363636363636,8.172606105054689,4,10.0,0.5845803255746618,4,10.0
325.0,27,1,4,206,233,0,16.0,0.5925925925925926,9.51929428274996,4,32.0,0.5983076688489708,4,32.0
330.0,24,0,0,210,234,0,0.0,0.0,10.692933422454091,0,6.0,0.7347850494038775,0,6.0
