step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,12.308932618575874,0,0.0,0.9231137246694936,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.279090185413688,0,0.0,0.9200379797056412,0,0.0
15.0,18,0,4,0,18,0,4.0,0.2222222222222222,7.314727977135624,4,4.0,0.4921841050112921,4,4.0
20.0,18,0,6,0,18,0,30.0,1.6666666666666667,8.366874573499521,6,30.0,0.4660401663331409,6,30.0
25.0,21,0,6,3,24,0,60.0,2.857142857142857,8.22690996942796,6,60.0,0.5247661155322435,6,60.0
30.0,18,0,6,6,24,0,90.0,5.0,8.116993510392367,6,90.0,0.48138546160127915,6,90.0
35.0,21,0,1,7,28,0,1.0,0.047619047619047616,7.217268135988134,0,32.0,0.4599409592524144,0,32.0
40.0,24,0,6,10,34,0,23.0,0.9583333333333334,8.558414174284588,6,23.0,0.5410290557061004,6,23.0
45.0,26,0,8,12,38,0,57.0,2.1923076923076925,7.692918026421579,8,57.0,0.4587613559009506,8,57.0
50.0,24,0,1,16,40,0,1.0,0.041666666666666664,5.92444811434368,1,38.0,0.4243421128042623,1,38.0
55.0,26,0,8,18,44,0,24.0,0.9230769230769231,6.33173363604468,6,24.0,0.41469397378261474,6,24.0
60.0,25,0,7,19,44,0,53.0,2.12,7.106050718869642,6,54.0,0.3203977429418194,6,54.0
65.0,28,0,4,22,50,0,55.0,1.9642857142857142,8.32098705019171,3,47.0,0.46632915830887123,3,47.0
70.0,23,0,3,27,50,0,56.0,2.4347826086956523,9.83650360935062,3,56.0,0.5719981833428933,3,56.0
75.0,31,0,5,31,62,0,76.0,2.4516129032258065,9.827552013582771,4,73.0,0.62562240574118,4,73.0
80.0,25,0,3,37,62,0,86.0,3.44,11.009386260517486,3,86.0,0.7632704524120436,3,86.0
