step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.416846342069832,0,0.0,0.9256199885532017,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.072345292296324,0,0.0,0.8305984060225421,0,0.0
15.0,18,0,4,0,18,0,6.0,0.3333333333333333,7.975076475828964,4,6.0,0.48299387103791397,4,6.0
20.0,17,0,1,1,18,0,1.0,0.058823529411764705,9.869342027918947,0,6.0,0.7443577448688539,0,6.0
25.0,21,0,3,3,24,0,5.0,0.23809523809523808,8.743486625964115,3,5.0,0.5034022114249219,3,5.0
30.0,18,0,6,6,24,0,31.0,1.7222222222222223,8.652420964075308,6,31.0,0.46033607629739476,6,31.0
35.0,17,0,0,11,28,0,0.0,0.0,6.86855878809898,0,12.0,0.4901391766824388,0,12.0
40.0,22,0,3,12,34,0,6.0,0.2727272727272727,9.018360542511234,2,3.0,0.6867011139578403,2,3.0
45.0,26,0,3,12,38,0,15.0,0.5769230769230769,10.10467406536833,2,16.0,0.7042740451036529,2,16.0
50.0,24,0,4,16,40,0,21.0,0.875,8.707280043422658,3,11.0,0.46714199505383625,3,11.0
55.0,23,0,7,21,44,0,41.0,1.7826086956521738,8.266706415673852,6,39.0,0.4689980388009128,6,39.0
60.0,19,0,4,25,44,0,39.0,2.0526315789473686,8.76230736372973,4,39.0,0.47403387098816957,4,39.0
65.0,23,0,2,27,50,0,3.0,0.13043478260869565,9.278852074424844,2,14.0,0.5675599915925046,2,14.0
70.0,18,0,5,32,50,0,23.0,1.2777777777777777,8.721054391808078,5,23.0,0.46691328291827633,5,23.0
75.0,27,0,8,35,62,0,53.0,1.962962962962963,7.598418602324109,8,53.0,0.48763576378009565,8,53.0
80.0,23,0,1,39,62,0,4.0,0.17391304347826086,8.060921271003329,1,34.0,0.6475020596282537,1,34.0
85.0,29,0,2,39,68,0,7.0,0.2413793103448276,7.1917111985441675,1,11.0,0.48020269401748655,1,11.0
90.0,29,0,7,39,68,0,27.0,0.9310344827586207,7.460657174746997,7,39.0,0.36774916544686176,7,39.0
95.0,29,0,4,43,72,0,10.0,0.3448275862068966,8.137087112871846,3,36.0,0.435028609179361,3,36.0
100.0,27,0,9,47,74,0,45.0,1.6666666666666667,8.263124826266813,9,61.0,0.37652572051533284,9,61.0
105.0,25,0,9,53,78,0,90.0,3.6,6.402948009015761,9,106.0,0.30243113188917115,9,106.0
110.0,26,0,3,58,84,0,19.0,0.7307692307692307,7.013523547805106,3,82.0,0.5042904508814158,3,82.0
115.0,27,2,3,59,86,0,6.0,0.2222222222222222,8.179263598723407,1,56.0,0.5563370313456836,1,56.0
120.0,29,0,6,59,88,0,27.0,0.9310344827586207,7.715977187379127,5,72.0,0.39679148913721707,5,72.0
125.0,28,2,5,64,92,0,12.0,0.42857142857142855,8.278048087233625,3,63.0,0.4225570250983122,3,63.0
130.0,26,0,6,68,94,0,39.0,1.5,7.506823613223227,5,66.0,0.3557384416339043,5,66.0
135.0,25,2,8,73,98,0,73.0,2.92,7.54275657217953,6,77.0,0.44681974921009937,6,77.0
140.0,24,0,4,76,100,0,70.0,2.9166666666666665,7.384250647924143,4,82.0,0.43963453998959867,4,82.0
145.0,27,2,5,79,106,0,92.0,3.4074074074074074,9.395769898256445,4,90.0,0.6167175569324206,4,90.0
150.0,29,0,2,83,112,0,2.0,0.06896551724137931,8.819506721829692,2,31.0,0.6241713221871438,2,31.0
155.0,25,0,5,87,112,0,25.0,1.0,8.866177284691338,5,31.0,0.5645297672585493,5,31.0
160.0,28,0,9,90,118,0,58.0,2.0714285714285716,6.61571517593672,9,64.0,0.34070509755950895,9,64.0
165.0,25,0,2,93,118,0,6.0,0.24,6.36153161181381,2,55.0,0.36209139142968283,2,55.0
170.0,26,1,4,97,123,0,16.0,0.6153846153846154,7.3297344143546574,3,37.0,0.41115599381891543,3,37.0
175.0,26,0,2,98,124,0,13.0,0.5,8.90428029526179,1,23.0,0.5177795492648899,1,23.0
180.0,24,0,2,104,128,0,19.0,0.7916666666666666,8.848245543298738,1,18.0,0.5704116096870734,1,18.0
185.0,24,0,2,110,134,0,4.0,0.16666666666666666,9.671663250608466,2,5.0,0.6341001140753301,2,5.0
190.0,24,0,6,114,138,0,29.0,1.2083333333333333,8.45758565050634,6,30.0,0.5089809231475247,6,30.0
195.0,22,0,10,118,140,0,74.0,3.3636363636363638,6.226464296842633,10,75.0,0.32250370471349044,10,75.0
200.0,24,0,2,120,144,0,3.0,0.125,6.291759535296692,1,56.0,0.4159726080194137,1,56.0
205.0,23,0,6,123,146,0,21.0,0.9130434782608695,7.10068110348928,4,38.0,0.4719519126514212,4,38.0
210.0,26,0,6,124,150,0,38.0,1.4615384615384615,8.47426796502966,5,60.0,0.49394868566377076,5,60.0
215.0,22,0,0,128,150,0,0.0,0.0,8.941381975197105,0,24.0,0.5321733056942791,0,24.0
220.0,30,0,5,132,162,0,12.0,0.4,9.21735833622505,4,31.0,0.6376039829683025,4,31.0
225.0,27,0,0,135,162,0,0.0,0.0,10.983273820123365,0,3.0,0.8620897659932218,0,3.0
230.0,27,0,4,141,168,0,8.0,0.2962962962962963,8.449481552182986,3,7.0,0.51038087265659,3,7.0
235.0,22,0,6,146,168,0,26.0,1.1818181818181819,7.878649147656964,6,26.0,0.46420101994995633,6,26.0
240.0,24,0,2,148,172,0,5.0,0.20833333333333334,7.246629051075494,1,15.0,0.43262268696633593,1,15.0
245.0,22,0,7,152,174,0,29.0,1.3181818181818181,8.246170649746572,7,29.0,0.44283975348627574,7,29.0
250.0,23,0,8,155,178,0,65.0,2.8260869565217392,6.393400930535727,8,65.0,0.2790310357937694,8,65.0
255.0,24,0,1,160,184,0,4.0,0.16666666666666666,7.276413824900384,1,48.0,0.561276533132173,1,48.0
260.0,27,0,3,161,188,0,11.0,0.4074074074074074,7.925609703535632,2,36.0,0.576842007964352,2,36.0
265.0,29,0,3,161,190,0,14.0,0.4827586206896552,7.755731985238449,2,48.0,0.44858239570323144,2,48.0
270.0,28,0,6,166,194,0,25.0,0.8928571428571429,8.743651806579651,5,30.0,0.5589894870206243,5,30.0
275.0,24,0,5,170,194,0,43.0,1.7916666666666667,7.679068106689313,5,45.0,0.4401505479521523,5,45.0
280.0,25,0,7,175,200,0,60.0,2.4,8.08486042977387,5,57.0,0.495191013376273,5,57.0
285.0,24,0,4,176,200,0,74.0,3.0833333333333335,8.793519158518649,4,75.0,0.5420552254485266,4,75.0
290.0,29,2,5,181,210,0,96.0,3.310344827586207,9.516372145802265,5,97.0,0.6095898452982252,5,97.0
295.0,27,0,2,185,212,0,7.0,0.25925925925925924,10.299791636755938,2,35.0,0.7591323905780041,2,35.0
300.0,27,0,2,189,216,0,17.0,0.6296296296296297,10.500425728584842,2,20.0,0.6459348608074007,2,20.0
305.0,25,0,6,193,218,0,38.0,1.52,8.373112611570662,6,41.0,0.40759195730483705,6,41.0
310.0,22,2,1,198,220,0,1.0,0.045454545454545456,7.535497786050477,0,30.0,0.47847954341299537,0,30.0
315.0,22,0,3,202,224,0,10.0,0.45454545454545453,8.12073090621084,2,30.0,0.5345974808483915,2,30.0
320.0,22,2,5,204,226,0,28.0,1.2727272727272727,9.651369915338508,3,41.0,0.5914978114976648,3,41.0
325.0,23,2,1,209,232,0,6.0,0.2608695652173913,9.522852366296137,1,25.0,0.6709362073502074,1,25.0
330.0,22,0,1,212,234,0,1.0,0.045454545454545456,11.05062152785541,0,6.0,0.8009585074922576,0,6.0
335.0,23,0,2,215,238,0,3.0,0.13043478260869565,10.185968185309525,2,12.0,0.6462928819217806,2,12.0
340.0,19,0,5,221,240,0,18.0,0.9473684210526315,8.53337767116924,5,27.0,0.46481315686893543,5,27.0
345.0,21,0,7,223,244,0,47.0,2.238095238095238,7.315800668572262,7,56.0,0.3848834913613306,7,56.0
350.0,19,0,1,227,246,0,3.0,0.15789473684210525,5.930444448017572,1,37.0,0.43984772616792284,1,37.0
355.0,21,0,3,229,250,0,9.0,0.42857142857142855,7.899088553715923,2,30.0,0.53517611229011,2,30.0
360.0,21,0,1,229,250,0,2.0,0.09523809523809523,9.109155363985426,0,18.0,0.45891375492211234,0,18.0
365.0,29,0,0,233,262,0,0.0,0.0,10.350293553285955,0,5.0,0.7700910546160827,0,5.0
370.0,25,0,2,237,262,0,5.0,0.2,11.112104705605205,1,6.0,0.7858157865170605,1,6.0
375.0,26,0,3,242,268,0,4.0,0.15384615384615385,7.641203059133744,2,16.0,0.44924821335525156,2,16.0
380.0,21,0,6,247,268,0,20.0,0.9523809523809523,7.514583954198177,6,35.0,0.4252475096280676,6,35.0
385.0,25,0,9,249,274,0,55.0,2.2,6.782667591390117,9,70.0,0.3191212581402676,9,70.0
390.0,22,0,1,252,274,0,5.0,0.22727272727272727,7.320697709701249,1,54.0,0.4512008170334795,1,54.0
395.0,22,0,4,256,278,0,9.0,0.4090909090909091,7.394655635818896,2,30.0,0.4527860020523206,2,30.0
400.0,28,0,1,256,284,0,9.0,0.32142857142857145,9.942676894461599,0,12.0,0.6823465741124083,0,12.0
405.0,26,0,4,262,288,0,11.0,0.4230769230769231,9.207885462779757,4,23.0,0.5710260211810849,4,23.0
410.0,24,0,0,266,290,0,0.0,0.0,8.822398795798348,0,0.0,0.5166297196641078,0,0.0
415.0,24,0,2,270,294,0,4.0,0.16666666666666666,8.777734033666281,2,4.0,0.5150243208996957,2,4.0
420.0,20,0,6,274,294,0,26.0,1.3,8.108677678591912,6,26.0,0.4033518503401257,6,26.0
425.0,22,0,8,278,300,0,61.0,2.772727272727273,5.806822462266326,8,61.0,0.30450583852574103,8,61.0
430.0,18,0,4,282,300,0,9.0,0.5,5.2028979310105345,2,47.0,0.4437858899438503,2,47.0
435.0,30,0,5,282,312,0,20.0,0.6666666666666666,8.244043163669414,3,26.0,0.5792440670207708,3,26.0
440.0,30,0,0,282,312,0,0.0,0.0,9.917461428085373,0,11.0,0.7096882944030355,0,11.0
445.0,32,0,3,286,318,0,7.0,0.21875,9.166915879052443,3,15.0,0.5459606981332019,3,15.0
450.0,26,0,8,292,318,0,43.0,1.6538461538461537,7.535234196085749,8,51.0,0.3561329421981931,8,51.0
455.0,26,0,13,296,322,0,94.0,3.6153846153846154,5.081992559077661,13,102.0,0.19592654822359407,13,102.0
460.0,23,0,5,301,324,0,16.0,0.6956521739130435,5.275876399826434,4,92.0,0.3844559026990833,4,92.0
465.0,26,0,4,302,328,0,11.0,0.4230769230769231,5.924453848153087,3,71.0,0.3890542197803843,3,71.0
470.0,32,0,5,302,334,0,26.0,0.8125,8.712751446906573,4,48.0,0.5596759999418368,4,48.0
475.0,31,2,3,305,336,0,29.0,0.9354838709677419,8.759581766266596,1,46.0,0.566959467504918,1,46.0
480.0,27,0,1,311,338,0,1.0,0.037037037037037035,7.469990251606551,1,22.0,0.4360620993480446,1,22.0
485.0,27,2,6,315,342,0,17.0,0.6296296296296297,8.463183209834133,5,27.0,0.47020150974661584,5,27.0
490.0,27,0,7,317,344,0,38.0,1.4074074074074074,7.638160772640664,6,45.0,0.3812178417491446,6,45.0
495.0,25,2,6,323,348,0,64.0,2.56,8.664804844523704,5,61.0,0.4894711068811723,5,61.0
500.0,24,0,5,326,350,0,72.0,3.0,8.729736241095901,4,72.0,0.4936737887079449,4,72.0
505.0,24,3,4,331,355,0,90.0,3.75,8.938184070309042,4,90.0,0.5885072047052398,4,90.0
510.0,28,0,1,334,362,0,2.0,0.07142857142857142,9.138364903270789,1,27.0,0.6615935179163813,1,27.0
515.0,24,0,4,338,362,0,19.0,0.7916666666666666,9.572529166563156,4,20.0,0.6350857624088734,4,20.0
520.0,27,0,6,341,368,0,42.0,1.5555555555555556,6.449252061200389,6,43.0,0.32210693618180986,6,43.0
525.0,21,0,2,347,368,0,6.0,0.2857142857142857,6.460001330670449,1,37.0,0.46521099047407233,1,37.0
530.0,26,0,3,348,374,0,17.0,0.6538461538461539,8.005095026542968,2,21.0,0.5109348611529375,2,21.0
535.0,24,0,3,350,374,0,24.0,1.0,9.090070967080734,3,14.0,0.49415576120110644,3,14.0
540.0,23,0,2,355,378,0,23.0,1.0,9.404865375763602,2,13.0,0.5970959140808919,2,13.0
545.0,25,0,3,359,384,0,30.0,1.2,10.297406257355535,2,17.0,0.7823428672504217,2,17.0
550.0,24,0,2,364,388,0,37.0,1.5416666666666667,9.01572298947852,2,27.0,0.6749141904726778,2,27.0
555.0,23,0,2,367,390,0,38.0,1.6521739130434783,8.982527656949197,2,28.0,0.5456095918079179,2,28.0
560.0,24,0,5,370,394,0,61.0,2.5416666666666665,8.958519437541385,5,51.0,0.5003177050112332,5,51.0
565.0,20,0,5,376,396,0,86.0,4.3,8.896752373059943,5,76.0,0.5113169714709791,5,76.0
570.0,21,0,0,379,400,0,0.0,0.0,8.819842764514418,0,12.0,0.6145158612721862,0,12.0
575.0,18,0,3,382,400,0,9.0,0.5,9.703027844191555,3,9.0,0.5450787953073816,3,9.0
580.0,27,0,6,385,412,0,28.0,1.037037037037037,8.368459482951547,6,28.0,0.5206651099030042,6,28.0
585.0,24,0,0,388,412,0,0.0,0.0,9.034861106212817,0,22.0,0.7192069686900049,0,22.0
590.0,27,0,3,391,418,0,6.0,0.2222222222222222,7.367313035904789,2,2.0,0.4663405428463732,2,2.0
595.0,27,0,8,391,418,0,35.0,1.2962962962962963,8.229897443199391,7,27.0,0.42671717807094856,7,27.0
600.0,26,0,3,396,422,0,6.0,0.23076923076923078,7.079233323162066,2,23.0,0.37103879737511886,2,23.0
605.0,23,0,8,401,424,0,34.0,1.4782608695652173,7.523080395021208,8,43.0,0.3891281475347731,8,43.0
610.0,24,0,8,404,428,0,74.0,3.0833333333333335,6.13362555296203,8,83.0,0.29939105098782737,8,83.0
615.0,26,0,3,408,434,0,7.0,0.2692307692307692,6.821995433624597,2,61.0,0.533134228111781,2,61.0
620.0,28,0,4,410,438,0,10.0,0.35714285714285715,8.018345211086706,2,33.0,0.6246398956571302,2,33.0
625.0,30,0,6,410,440,0,28.0,0.9333333333333333,8.201421678238276,5,48.0,0.5454485677008855,5,48.0
630.0,31,0,7,413,444,0,35.0,1.1290322580645162,8.716909625216525,6,35.0,0.49050796398788804,6,35.0
635.0,26,0,4,418,444,0,34.0,1.3076923076923077,8.512641434701168,4,38.0,0.419252789886289,4,38.0
640.0,27,0,7,423,450,0,57.0,2.111111111111111,8.971413496559716,5,55.0,0.4902841377546423,5,55.0
645.0,22,0,4,428,450,0,74.0,3.3636363636363638,8.722129371037225,4,74.0,0.5099612378778007,4,74.0
650.0,28,2,4,432,460,0,94.0,3.357142857142857,9.813286858488167,4,94.0,0.6797133786046787,4,94.0
655.0,27,0,1,435,462,0,3.0,0.1111111111111111,9.975551729978745,1,27.0,0.7548510566271555,1,27.0
660.0,27,0,2,439,466,0,12.0,0.4444444444444444,9.74339810235031,2,12.0,0.6604212002154736,2,12.0
665.0,24,0,6,444,468,0,31.0,1.2916666666666667,7.756563374953111,6,31.0,0.413359960717071,6,31.0
670.0,24,1,1,447,471,0,1.0,0.041666666666666664,8.356972966235109,0,18.0,0.5174972966083214,0,18.0
675.0,22,0,2,452,474,0,5.0,0.22727272727272727,8.471974367054557,2,5.0,0.5366123594559523,2,5.0
680.0,22,2,0,454,476,0,0.0,0.0,10.607472566127472,0,1.0,0.8166228515870314,0,1.0
685.0,26,1,1,457,483,0,4.0,0.15384615384615385,11.71478480046834,0,0.0,0.9170583678298552,0,0.0
690.0,22,0,0,462,484,0,0.0,0.0,11.916772443990324,0,0.0,0.9033444236738954,0,0.0
695.0,18,0,2,470,488,0,2.0,0.1111111111111111,9.20878152343343,2,2.0,0.6208153951662639,2,2.0
700.0,18,0,5,472,490,0,17.0,0.9444444444444444,8.611944099212481,5,17.0,0.46706514928204734,5,17.0
705.0,20,0,8,474,494,0,45.0,2.25,6.810337317096443,8,45.0,0.33493209520410117,8,45.0
710.0,19,0,0,477,496,0,0.0,0.0,6.459201111667841,0,28.0,0.43301262505398574,0,28.0
715.0,21,0,1,479,500,0,1.0,0.047619047619047616,8.374957377452306,1,7.0,0.5924216806736228,1,7.0
720.0,21,0,1,479,500,0,3.0,0.14285714285714285,9.819126076417794,0,0.0,0.662410318663624,0,0.0
725.0,29,0,2,483,512,0,5.0,0.1724137931034483,10.99176364738611,1,5.0,0.8068715074697667,1,5.0
730.0,22,0,0,490,512,0,0.0,0.0,11.26524846192018,0,0.0,0.8693977427601182,0,0.0
735.0,25,0,2,493,518,0,5.0,0.2,8.734334526438325,0,0.0,0.6104418796469157,0,0.0
740.0,21,0,4,497,518,0,13.0,0.6190476190476191,9.159305150970745,4,13.0,0.544766135382408,4,13.0
745.0,22,0,6,502,524,0,35.0,1.5909090909090908,7.289782364492265,6,35.0,0.38868704043415137,6,35.0
750.0,18,0,0,506,524,0,0.0,0.0,6.707710973238313,0,27.0,0.5040562002524618,0,27.0
755.0,21,0,3,507,528,0,9.0,0.42857142857142855,8.599422534387347,2,11.0,0.5659864314787815,2,11.0
760.0,26,0,0,508,534,0,0.0,0.0,10.770813814446488,0,9.0,0.7881877403071824,0,9.0
765.0,25,0,3,513,538,0,6.0,0.24,9.481550982641046,3,15.0,0.5747612484158464,3,15.0
770.0,22,0,7,518,540,0,34.0,1.5454545454545454,7.53365404214928,7,43.0,0.3969540291583327,7,43.0
775.0,23,0,9,521,544,0,74.0,3.217391304347826,6.758936579654124,9,83.0,0.35976027121767284,9,83.0
780.0,21,0,2,523,544,0,3.0,0.14285714285714285,5.7090838650061855,2,58.0,0.3339927270662549,2,58.0
785.0,24,0,6,526,550,0,15.0,0.625,7.319580726705158,4,35.0,0.4842968328775911,4,35.0
790.0,24,0,5,526,550,0,36.0,1.5,8.50504853292585,3,51.0,0.4477354969076672,3,51.0
795.0,31,0,7,531,562,0,66.0,2.129032258064516,9.620024442157662,5,67.0,0.6405359597296207,5,67.0
800.0,27,0,1,535,562,0,9.0,0.3333333333333333,10.410194612952376,1,45.0,0.7429163514116013,1,45.0
805.0,30,0,4,538,568,0,6.0,0.2,8.036436487606721,4,51.0,0.44091047108241754,4,51.0
810.0,26,0,6,542,568,0,24.0,0.9230769230769231,8.353657098492844,6,34.0,0.4355385281576295,6,34.0
815.0,25,0,1,547,572,0,3.0,0.12,8.380290697828228,1,22.0,0.5421273857900011,1,22.0
820.0,24,0,8,550,574,0,30.0,1.25,8.27519432420569,8,40.0,0.4117416538353937,8,40.0
825.0,23,0,8,555,578,0,70.0,3.0434782608695654,6.0388359281001645,8,80.0,0.29884629116284317,8,80.0
