step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,11.573468716025708,0,0.0,0.8531875718391481,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.025712823048424,0,0.0,0.8857953893733278,0,0.0
15.0,18,0,3,0,18,0,4.0,0.2222222222222222,7.17010337986588,3,4.0,0.461743472273092,3,4.0
20.0,18,0,6,0,18,0,31.0,1.7222222222222223,8.699537362562516,6,31.0,0.4698627216701823,6,31.0
25.0,22,0,6,2,24,0,61.0,2.772727272727273,8.121887736749981,6,61.0,0.45777028320316093,6,61.0
30.0,19,0,6,5,24,0,91.0,4.7894736842105265,8.840437634185836,6,91.0,0.45580956786222204,6,91.0
35.0,19,0,6,9,28,0,121.0,6.368421052631579,8.156005715746227,6,121.0,0.44174974466369793,6,121.0
40.0,22,0,6,12,34,0,151.0,6.863636363636363,9.406896821079597,6,151.0,0.6015283714278992,6,151.0
45.0,24,0,6,14,38,0,181.0,7.541666666666667,8.430213517794362,6,181.0,0.5075073012994284,6,181.0
50.0,23,0,1,17,40,0,1.0,0.043478260869565216,7.794785813954065,0,66.0,0.5344062167274977,0,66.0
55.0,25,0,4,19,44,0,14.0,0.56,8.533652805877546,3,8.0,0.520249085672145,3,8.0
60.0,22,0,6,22,44,0,27.0,1.2272727272727273,8.186074829527946,6,27.0,0.355903084490669,6,27.0
65.0,21,0,0,29,50,0,0.0,0.0,7.115466840843307,0,15.0,0.5044514377977336,0,15.0
70.0,19,0,4,31,50,0,16.0,0.8421052631578947,8.568368422946724,2,12.0,0.6474757017837344,2,12.0
75.0,30,0,6,32,62,0,41.0,1.3666666666666667,9.370997689397255,4,27.0,0.6589777166574827,4,27.0
80.0,28,0,0,34,62,0,0.0,0.0,11.387116334558462,0,9.0,0.8457708430042342,0,9.0
85.0,28,0,1,40,68,0,1.0,0.03571428571428571,9.532944777851403,1,1.0,0.6261565130559492,1,1.0
90.0,23,0,6,45,68,0,23.0,1.0,7.820435740063375,6,23.0,0.4635334368122587,6,23.0
95.0,24,0,1,48,72,0,1.0,0.041666666666666664,8.58763600965287,0,11.0,0.6027536696201016,0,11.0
100.0,22,0,4,52,74,0,13.0,0.5909090909090909,9.041027418455062,4,13.0,0.49087535087826817,4,13.0
105.0,22,0,7,56,78,0,44.0,2.0,7.901374813648724,7,44.0,0.41066767396425435,7,44.0
110.0,23,0,0,61,84,0,0.0,0.0,8.310613023229932,0,27.0,0.5994569912537094,0,27.0
115.0,24,2,2,62,86,0,3.0,0.125,9.561805375081848,0,0.0,0.6936754828513206,0,0.0
120.0,26,0,1,62,88,0,4.0,0.15384615384615385,8.443935510807735,1,7.0,0.4172691101865606,1,7.0
125.0,24,2,6,68,92,0,17.0,0.7083333333333334,8.702675048393685,4,14.0,0.5558714402974052,4,14.0
130.0,22,0,1,72,94,0,1.0,0.045454545454545456,7.761753863065852,1,12.0,0.5144287588164591,1,12.0
135.0,23,2,6,75,98,0,25.0,1.0869565217391304,8.643984655038404,6,32.0,0.49824309964859254,6,32.0
140.0,22,0,8,78,100,0,58.0,2.6363636363636362,6.927587403002488,8,65.0,0.33593459986574997,8,65.0
145.0,23,2,0,83,106,0,0.0,0.0,6.277075893786563,0,37.0,0.5088940324146853,0,37.0
150.0,28,0,5,84,112,0,16.0,0.5714285714285714,8.005715834341892,3,27.0,0.6008352540650825,3,27.0
155.0,28,0,6,84,112,0,46.0,1.6428571428571428,8.364542575053433,4,47.0,0.5642872045838457,4,47.0
160.0,32,0,8,86,118,0,48.0,1.5,7.081491360376314,8,80.0,0.3155404420666419,8,80.0
165.0,28,0,7,90,118,0,37.0,1.3214285714285714,7.742197502539622,6,55.0,0.3355120232145677,6,55.0
170.0,28,0,9,96,124,0,79.0,2.8214285714285716,7.279445866979448,8,89.0,0.3571858507654962,8,89.0
175.0,24,0,7,100,124,0,98.0,4.083333333333333,7.363700314393516,6,110.0,0.40375395910885914,6,110.0
180.0,25,0,8,103,128,0,131.0,5.24,6.639448823570758,7,142.0,0.32705121206489723,7,142.0
185.0,28,0,6,106,134,0,156.0,5.571428571428571,8.850583261353487,6,163.0,0.5359329849305025,6,163.0
190.0,28,0,8,110,138,0,189.0,6.75,7.765567405122275,8,196.0,0.40426665341878,8,196.0
195.0,26,0,11,114,140,0,224.0,8.615384615384615,6.369662175121734,10,227.0,0.3182724365359708,10,227.0
200.0,26,0,11,118,144,0,275.0,10.576923076923077,6.142318226015301,11,282.0,0.3299382373852933,11,282.0
205.0,25,0,10,121,146,0,323.0,12.92,6.844127485711531,10,323.0,0.3553849595955696,10,323.0
210.0,26,0,2,124,150,0,4.0,0.15384615384615385,6.793762427397646,1,157.0,0.4064637958808263,1,157.0
215.0,24,0,6,126,150,0,28.0,1.1666666666666667,7.663076323324546,5,24.0,0.40550606252626054,5,24.0
220.0,32,0,8,130,162,0,53.0,1.65625,8.598664901358514,8,53.0,0.5127185904433336,8,53.0
225.0,29,0,1,133,162,0,4.0,0.13793103448275862,8.829518411992206,1,39.0,0.6184463949637484,1,39.0
230.0,29,0,9,139,168,0,19.0,0.6551724137931034,5.860808624062008,7,19.0,0.37715804804517755,7,19.0
235.0,29,0,10,139,168,0,59.0,2.0344827586206895,7.123580349625456,9,57.0,0.36597739733033446,9,57.0
240.0,29,0,10,143,172,0,101.0,3.4827586206896552,6.949613545987543,9,93.0,0.31403875466646103,9,93.0
245.0,27,0,6,147,174,0,92.0,3.4074074074074074,8.11887079761623,6,110.0,0.4109695347916435,6,110.0
250.0,28,0,4,150,178,0,6.0,0.21428571428571427,7.795366973700419,4,58.0,0.39813259858452377,4,58.0
255.0,28,0,9,156,184,0,41.0,1.4642857142857142,8.226366388845083,9,59.0,0.46370681796705976,9,59.0
260.0,30,0,11,158,188,0,90.0,3.0,7.450998114169594,11,108.0,0.4102888473828352,11,108.0
265.0,26,0,3,164,190,0,12.0,0.46153846153846156,5.310374522708159,3,82.0,0.3426847340875858,3,82.0
270.0,29,0,7,165,194,0,20.0,0.6896551724137931,6.783929315296354,6,56.0,0.39335035433450594,6,56.0
275.0,29,0,7,165,194,0,42.0,1.4482758620689655,7.25221256344786,7,78.0,0.27007110798723755,7,78.0
280.0,29,0,6,171,200,0,53.0,1.8275862068965518,8.150145793418,4,79.0,0.42767099890780663,4,79.0
285.0,26,0,4,174,200,0,5.0,0.19230769230769232,8.157408986313957,4,36.0,0.418722693048626,4,36.0
290.0,31,2,8,179,210,0,36.0,1.1612903225806452,8.834148599888199,8,67.0,0.5025830950335914,8,67.0
295.0,29,0,12,183,212,0,84.0,2.896551724137931,7.31550488455651,12,115.0,0.45415925848984534,12,115.0
300.0,28,0,2,188,216,0,13.0,0.4642857142857143,5.9965427964914175,2,78.0,0.4652973063300023,2,78.0
305.0,30,0,7,188,218,0,21.0,0.7,6.193618784065479,5,54.0,0.36728147610591566,5,54.0
310.0,32,2,9,188,220,0,52.0,1.625,6.330008250251845,9,98.0,0.249679748194354,9,98.0
315.0,32,0,6,192,224,0,69.0,2.15625,8.080352851131666,6,73.0,0.41953171711348747,6,73.0
320.0,29,2,4,197,226,0,7.0,0.2413793103448276,8.405943975087698,3,34.0,0.46961172751240404,3,34.0
325.0,30,1,10,203,233,0,42.0,1.4,7.609961745556031,10,46.0,0.4278003482443868,10,46.0
330.0,28,0,11,206,234,0,97.0,3.4642857142857144,6.574831301957823,11,101.0,0.34260866813772606,11,101.0
335.0,26,0,3,212,238,0,7.0,0.2692307692307692,5.414707460169315,2,82.0,0.38551830613159055,2,82.0
340.0,27,0,8,213,240,0,16.0,0.5925925925925926,6.3161884089757985,6,48.0,0.3529986974492818,6,48.0
345.0,31,0,11,213,244,0,65.0,2.096774193548387,6.864474382748721,10,86.0,0.2909736208354217,10,86.0
350.0,29,0,3,217,246,0,34.0,1.1724137931034482,8.012066327644675,3,65.0,0.42086088557814444,3,65.0
355.0,28,0,7,222,250,0,61.0,2.1785714285714284,7.954372167289095,6,71.0,0.4025443285659617,6,71.0
360.0,22,0,4,228,250,0,73.0,3.3181818181818183,7.9596283601282645,4,76.0,0.40740364024088493,4,76.0
365.0,32,0,6,230,262,0,96.0,3.0,9.211425398381923,5,95.0,0.60032462118665,5,95.0
370.0,26,0,2,236,262,0,5.0,0.19230769230769232,9.905787888146781,2,7.0,0.7452300171748988,2,7.0
375.0,30,0,4,238,268,0,19.0,0.6333333333333333,8.490259220269348,4,21.0,0.3990689681222911,4,21.0
380.0,24,0,8,244,268,0,54.0,2.25,8.269871636479566,8,56.0,0.38266807934034636,8,56.0
385.0,24,0,1,250,274,0,1.0,0.041666666666666664,6.880125095080771,0,32.0,0.4605521827532559,0,32.0
