step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.101387631414319,0,0.0,0.9260938597499834,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.849379009292365,0,0.0,0.8439125236796169,0,0.0
15.0,18,0,4,0,18,0,10.0,0.5555555555555556,7.428295755757093,4,10.0,0.48034825096991735,4,10.0
20.0,18,0,6,0,18,0,39.0,2.1666666666666665,9.023896002114887,6,39.0,0.46954884044970546,6,39.0
25.0,23,0,6,1,24,0,69.0,3.0,8.907895141215702,6,69.0,0.48245349056619263,6,69.0
30.0,18,0,6,6,24,0,99.0,5.5,9.120760373971443,6,99.0,0.475353786708274,6,99.0
35.0,18,0,6,10,28,0,129.0,7.166666666666667,7.855394454672815,6,129.0,0.45792153727934926,6,129.0
40.0,22,0,7,12,34,0,161.0,7.318181818181818,8.98232920424266,6,159.0,0.5893630222617937,6,159.0
45.0,24,0,6,14,38,0,189.0,7.875,8.374838170966255,6,189.0,0.5515476417746372,6,189.0
50.0,23,0,1,17,40,0,1.0,0.043478260869565216,7.942236136402289,0,67.0,0.49870397961249546,0,67.0
55.0,25,0,4,19,44,0,19.0,0.76,8.738074554595022,3,13.0,0.5067862490561459,3,13.0
60.0,22,0,5,22,44,0,30.0,1.3636363636363635,7.966933711846358,5,30.0,0.3058105127509737,5,30.0
65.0,23,0,1,27,50,0,1.0,0.043478260869565216,7.767384397538733,0,14.0,0.5193603541776179,0,14.0
70.0,19,0,4,31,50,0,16.0,0.8421052631578947,8.986899154231542,2,11.0,0.6698971824855453,2,11.0
75.0,30,0,3,32,62,0,17.0,0.5666666666666667,9.781347439780797,3,22.0,0.6581734936311885,3,22.0
80.0,26,0,0,36,62,0,0.0,0.0,11.546196323872742,0,0.0,0.922552269283064,0,0.0
85.0,26,0,1,42,68,0,1.0,0.038461538461538464,9.591587819573897,1,1.0,0.68268906177601,1,1.0
90.0,23,0,6,45,68,0,23.0,1.0,8.019218293941913,6,23.0,0.4605853016501787,6,23.0
95.0,23,0,6,49,72,0,53.0,2.3043478260869565,8.57759484625842,6,53.0,0.47239042742738047,6,53.0
100.0,22,0,6,52,74,0,83.0,3.772727272727273,9.014568506140025,6,83.0,0.46265119056082904,6,83.0
105.0,21,0,6,57,78,0,113.0,5.380952380952381,9.222655030254073,6,113.0,0.519011770754065,6,113.0
110.0,24,0,6,60,84,0,143.0,5.958333333333333,9.11111852471369,6,143.0,0.5955285502268474,6,143.0
