step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.680538939669937,0,0.0,0.9519879247540174,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,11.180595168453122,0,0.0,0.8008214496206016,0,0.0
15.0,18,0,3,0,18,0,5.0,0.2777777777777778,6.998469428898886,3,5.0,0.47216882851770875,3,5.0
20.0,18,0,6,0,18,0,33.0,1.8333333333333333,8.856363985287354,6,33.0,0.4666274040641924,6,33.0
25.0,22,0,6,2,24,0,63.0,2.8636363636363638,8.714623757136378,6,63.0,0.48901808058714286,6,63.0
30.0,18,0,6,6,24,0,93.0,5.166666666666667,8.890229523570156,6,93.0,0.48525925364581046,6,93.0
35.0,21,0,6,7,28,0,123.0,5.857142857142857,8.31623027552699,6,123.0,0.40755954561857083,6,123.0
40.0,22,0,6,12,34,0,153.0,6.954545454545454,9.263304976768342,6,153.0,0.5899424964865057,6,153.0
45.0,24,0,6,14,38,0,183.0,7.625,9.117445223344058,6,183.0,0.5913285647426274,6,183.0
50.0,23,0,8,17,40,0,215.0,9.347826086956522,6.1157243688500476,8,215.0,0.35628400047987063,8,215.0
55.0,25,0,11,19,44,0,268.0,10.72,6.221424401199759,10,265.0,0.37881181828211236,10,265.0
60.0,24,0,10,20,44,0,315.0,13.125,6.68714398476789,10,315.0,0.32715694315900584,10,315.0
65.0,27,0,10,23,50,0,365.0,13.518518518518519,6.884052129040019,10,365.0,0.3786700001544926,10,365.0
70.0,25,0,10,25,50,0,415.0,16.6,7.428131132375643,10,415.0,0.3518360322479494,10,415.0
75.0,33,0,11,29,62,0,466.0,14.121212121212121,7.823963705255134,10,465.0,0.5051243746210788,10,465.0
80.0,28,0,10,34,62,0,515.0,18.392857142857142,7.977782599811433,10,515.0,0.5095556169139909,10,515.0
85.0,33,0,13,35,68,0,569.0,17.242424242424242,5.916618491470765,13,569.0,0.30296442292020226,13,569.0
90.0,29,0,16,39,68,0,646.0,22.275862068965516,4.971157677210005,16,646.0,0.24440724630073551,16,646.0
95.0,32,0,16,40,72,0,726.0,22.6875,6.105833715513919,16,726.0,0.28071155696348477,16,726.0
100.0,31,0,17,43,74,0,808.0,26.06451612903226,5.763661303918733,16,806.0,0.2550610294693767,16,806.0
105.0,32,0,16,46,78,0,886.0,27.6875,6.037965519235118,16,886.0,0.2987104715928618,16,886.0
110.0,35,0,16,49,84,0,966.0,27.6,6.622935914051287,16,966.0,0.3658027462490288,16,966.0
115.0,34,2,16,52,86,0,1046.0,30.764705882352942,6.715987065525601,16,1046.0,0.35850574375871613,16,1046.0
120.0,32,0,17,56,88,0,1127.0,35.21875,4.239980636554122,17,1127.0,0.1741475389843139,17,1127.0
125.0,33,2,20,59,92,0,1220.0,36.96969696969697,5.075227711648165,20,1220.0,0.21504183833150373,20,1220.0
130.0,34,0,20,60,94,0,1320.0,38.8235294117647,5.01682931709676,20,1320.0,0.2032671894396088,20,1320.0
135.0,34,2,20,64,98,0,1420.0,41.76470588235294,4.767517581940971,20,1420.0,0.26340927554280397,20,1420.0
140.0,32,0,20,68,100,0,1520.0,47.5,3.8877053490381606,20,1520.0,0.20764564540080352,20,1520.0
