step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.274803021695012,0,0.0,0.9475903915350227,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,13.031691117739717,0,0.0,0.9236689155216159,0,0.0
15.0,18,0,2,0,18,0,2.0,0.1111111111111111,7.130148948539607,2,2.0,0.4621074240531444,2,2.0
20.0,18,0,1,0,18,0,1.0,0.05555555555555555,9.762192070689316,0,4.0,0.7361384464716539,0,4.0
25.0,22,0,2,2,24,0,3.0,0.13636363636363635,8.85981171734631,2,3.0,0.48957258366847783,2,3.0
30.0,18,0,6,6,24,0,32.0,1.7777777777777777,8.713378665996348,6,32.0,0.4676198603797635,6,32.0
35.0,18,0,0,10,28,0,0.0,0.0,6.484452224478515,0,15.0,0.4298627543620594,0,15.0
40.0,22,0,1,12,34,0,1.0,0.045454545454545456,9.828046167504716,0,0.0,0.7375132716357582,0,0.0
45.0,26,0,2,12,38,0,10.0,0.38461538461538464,10.362722524896627,1,4.0,0.731087386147843,1,4.0
50.0,23,0,3,17,40,0,4.0,0.17391304347826086,8.85358303690416,3,9.0,0.5317612206746142,3,9.0
55.0,22,0,5,22,44,0,27.0,1.2272727272727273,6.970986088354452,5,32.0,0.3833210761943299,5,32.0
60.0,22,0,9,22,44,0,68.0,3.090909090909091,6.504375089862585,9,73.0,0.2669272583527193,9,73.0
65.0,22,0,2,28,50,0,2.0,0.09090909090909091,5.452186880488228,0,48.0,0.3916115833781118,0,48.0
70.0,21,0,5,29,50,0,20.0,0.9523809523809523,6.864812830492447,3,26.0,0.4635605128625171,3,26.0
75.0,33,0,8,29,62,0,55.0,1.6666666666666667,8.993990300698973,6,51.0,0.6174775610647758,6,51.0
80.0,29,0,6,33,62,0,10.0,0.3448275862068966,8.670887478476331,6,68.0,0.5397302602683742,6,68.0
85.0,31,0,11,37,68,0,55.0,1.7741935483870968,6.3116839122668065,11,113.0,0.31913633026958493,11,113.0
90.0,29,0,15,39,68,0,123.0,4.241379310344827,5.922434768404321,15,181.0,0.2593894502836114,15,181.0
95.0,29,0,4,43,72,0,27.0,0.9310344827586207,4.675421219995237,3,142.0,0.25537483819134965,3,142.0
100.0,28,0,5,46,74,0,16.0,0.5714285714285714,6.750170347037807,3,107.0,0.41072715029580875,3,107.0
105.0,31,0,11,47,78,0,60.0,1.935483870967742,6.6098077252337735,9,124.0,0.36989869839538925,9,124.0
110.0,33,0,6,51,84,0,14.0,0.42424242424242425,6.700803903700867,6,152.0,0.3827543058561001,6,152.0
115.0,32,2,16,54,86,0,73.0,2.28125,5.43575182003803,16,215.0,0.31272641476044777,16,215.0
120.0,29,0,19,59,88,0,162.0,5.586206896551724,3.4319550305276896,19,304.0,0.236578119811299,19,304.0
125.0,33,2,14,59,92,0,93.0,2.8181818181818183,3.4275622321605175,12,273.0,0.21350609439137955,12,273.0
130.0,35,0,8,59,94,0,35.0,1.0,5.301527698799461,6,257.0,0.2668209993774134,6,257.0
135.0,37,2,14,61,98,0,93.0,2.5135135135135136,6.119402873017304,12,276.0,0.3207370586998119,12,276.0
140.0,35,0,11,65,100,0,58.0,1.6571428571428573,5.619347197617078,11,303.0,0.23635314228577484,11,303.0
145.0,37,2,14,69,106,0,53.0,1.4324324324324325,5.884597569681498,14,362.0,0.28932429631913,14,362.0
150.0,39,0,21,73,112,0,134.0,3.4358974358974357,5.017244956539123,21,447.0,0.31115811696579093,21,447.0
155.0,35,0,12,77,112,0,89.0,2.5428571428571427,3.3227546102446746,12,396.0,0.24432002073885062,12,396.0
160.0,41,0,10,77,118,0,27.0,0.6585365853658537,4.180609532641742,8,393.0,0.2491066026958339,8,393.0
165.0,41,0,17,77,118,0,101.0,2.4634146341463414,4.2425368205039735,15,435.0,0.15492822385074978,15,435.0
170.0,43,0,14,81,124,0,45.0,1.0465116279069768,4.549236712212975,14,473.0,0.20463104914844513,14,473.0
175.0,40,0,14,84,124,0,62.0,1.55,4.293487467774861,14,526.0,0.11640633543842682,14,526.0
180.0,40,0,24,88,128,0,158.0,3.95,3.759844972119391,24,622.0,0.12465150778249151,24,622.0
185.0,41,0,18,93,134,0,119.0,2.902439024390244,3.624566302611176,18,568.0,0.22183073845213855,18,568.0
190.0,43,0,8,95,138,0,30.0,0.6976744186046512,4.848188298722049,6,501.0,0.30276220000060594,6,501.0
195.0,45,0,13,95,140,0,54.0,1.2,4.767184500507693,11,508.0,0.23100640715488385,11,508.0
200.0,45,0,11,99,144,0,41.0,0.9111111111111111,3.970382798907462,11,557.0,0.15074096547214288,11,557.0
205.0,44,0,21,102,146,0,78.0,1.7727272727272727,4.296494151620522,21,641.0,0.15945891195129103,21,641.0
210.0,43,0,28,107,150,0,170.0,3.953488372093023,3.115094629109943,28,756.0,0.13295172474675515,28,756.0
215.0,39,0,23,111,150,0,157.0,4.0256410256410255,1.489115449504015,22,699.0,0.06981756473952475,22,699.0
220.0,50,0,11,112,162,0,60.0,1.2,4.783716118518724,9,717.0,0.3146238782457057,9,717.0
225.0,50,0,12,112,162,0,64.0,1.28,5.2203162414404325,10,720.0,0.28656037721399125,10,720.0
