step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode
855.0,66,12,25,522,588,0,2049.0,31.045454545454547,3.6314868732597327,24,2055.0,0.1798505046798404,24,2055.0,0
860.0,68,8,26,524,592,0,2172.0,31.94117647058824,3.361028611343022,26,2180.0,0.1382093610754892,26,2180.0,0
865.0,71,8,26,529,600,0,2294.0,32.309859154929576,3.4147974988949814,25,2303.0,0.1671008363423983,25,2303.0,0
870.0,76,5,26,531,607,0,2411.0,31.723684210526315,3.7830588159718657,26,2425.0,0.1886726711738876,26,2425.0,0
875.0,73,3,26,536,609,0,2530.0,34.657534246575345,3.108902334976605,26,2535.0,0.1293639573571026,26,2535.0,0
880.0,74,4,30,540,614,0,2677.0,36.17567567567568,2.760513341822917,30,2683.0,0.1076762853677674,30,2683.0,0
885.0,72,2,31,544,616,0,2828.0,39.27777777777778,2.9335806388334125,30,2831.0,0.1159702371262816,30,2831.0,0
890.0,74,3,32,547,621,0,2979.0,40.25675675675676,3.300061454387017,31,2984.0,0.1432566586941051,31,2984.0,0
895.0,72,1,33,551,623,0,3137.0,43.56944444444444,3.098101170693172,32,3136.0,0.1214885160027618,32,3136.0,0
900.0,73,0,34,555,628,0,3293.0,45.10958904109589,3.092433022185592,34,3306.0,0.1322951725544106,34,3306.0,0
905.0,74,0,33,560,634,0,3435.0,46.41891891891892,3.3307120939243204,33,3460.0,0.1733529815844853,33,3460.0,0
910.0,76,0,26,562,638,0,1420.0,18.68421052631579,2.864922195567986,25,2780.0,0.1174999601789445,25,2780.0,0
915.0,74,0,15,566,640,0,93.0,1.2567567567567568,3.5217601287327374,15,1869.0,0.1491740466473696,15,1869.0,0
920.0,75,0,21,569,644,0,120.0,1.6,4.032268498336355,19,1345.0,0.1679540786796159,19,1345.0,0
925.0,70,0,21,576,646,0,98.0,1.4,3.217867346195746,21,1394.0,0.1158797003199347,21,1394.0,0
930.0,69,0,30,581,650,0,126.0,1.826086956521739,3.0583988585482724,28,1481.0,0.1158224150291611,28,1481.0,0
935.0,66,0,36,584,650,0,242.0,3.6666666666666665,3.0755019344357937,34,1646.0,0.0894546906972447,34,1646.0,0
940.0,72,0,22,590,662,0,121.0,1.6805555555555556,3.6075421797574903,22,1263.0,0.18742186693465,22,1263.0,0
945.0,69,0,21,593,662,0,76.0,1.1014492753623188,3.846319314817905,21,906.0,0.1718978677571905,21,906.0,0
950.0,71,0,29,597,668,0,159.0,2.23943661971831,3.697801825508626,27,873.0,0.1311783481642947,27,873.0,0
