episode,steps,mean_waiting,sum_waiting,max_waiting
0,200,6.051115627993315,75131.0,3435.0
1,200,4.987660729003879,64566.0,2681.0
2,200,5.783042953474021,43161.0,1070.0
3,200,4.149716158942594,50826.0,1889.0
4,200,12.012901674329889,83484.0,2591.0
5,200,4.340304515770893,45753.0,1299.0
6,200,10.594045363471837,76956.0,2465.0
7,200,6.124210024205858,53652.0,1893.0
8,200,3.4022271381716895,43178.0,958.0
9,200,3.0931050154307873,38391.0,1391.0
