step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.211896204951417,0,0.0,0.9218124733701875,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.534721401830815,0,0.0,0.8690992022931479,0,0.0
15.0,18,0,3,0,18,0,3.0,0.16666666666666666,7.169059591586792,3,3.0,0.46121404178829917,3,3.0
20.0,17,0,1,1,18,0,1.0,0.058823529411764705,9.324635648097614,0,5.0,0.710282110393238,0,5.0
25.0,22,0,0,2,24,0,0.0,0.0,9.707427572779686,0,0.0,0.6029488180351146,0,0.0
30.0,19,0,6,5,24,0,22.0,1.1578947368421053,9.069252832570212,6,22.0,0.47803846939437333,6,22.0
35.0,17,0,9,11,28,0,56.0,3.2941176470588234,4.545999084702421,9,56.0,0.27573905569360113,9,56.0
40.0,22,0,12,12,34,0,113.0,5.136363636363637,4.683243397662829,12,113.0,0.36097706613435165,12,113.0
45.0,26,0,16,12,38,0,182.0,7.0,4.338928141787739,16,182.0,0.332264103244492,16,182.0
50.0,28,0,17,12,40,0,264.0,9.428571428571429,4.072988249785686,17,264.0,0.24740791244279742,17,264.0
55.0,32,0,21,12,44,0,357.0,11.15625,3.7118018308021976,21,357.0,0.189341912364219,21,357.0
60.0,32,0,22,12,44,0,467.0,14.59375,2.50590303514554,22,467.0,0.08897850395836214,22,467.0
65.0,34,0,26,16,50,0,592.0,17.41176470588235,1.7603450100998963,26,592.0,0.14047358705267676,26,592.0
70.0,34,0,28,16,50,0,731.0,21.5,1.2030740776051025,28,731.0,0.09202719287119954,28,731.0
75.0,46,0,33,16,62,0,886.0,19.26086956521739,3.391588111681197,33,886.0,0.2321856267088324,33,886.0
80.0,46,0,34,16,62,0,1056.0,22.956521739130434,2.5300068368005126,34,1056.0,0.17384831032334153,34,1056.0
