step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.077940164939037,0,0.0,0.9661729898901812,0,0.0,0.9689859071225304,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9682011238798682,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9646735950509615,0,0.0,0.9704201981727414,0,0.0,0.9673290108852496,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9656867765162107,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.204255314294938,0,0.0,0.9822950920009623,0,0.0,0.9835853715440485,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9828197484393835,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9825071082493897,0,0.0,0.9843417213180614,0,0.0,0.8702352315872621,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823321974296113,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,3.0,0.075,11.419442488284174,0,0.0,0.8087875511485997,0,0.0,0.9512887098362491,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6340023182283944,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9780704836091049,0,0.0,0.9533470379254069,1,3.0,0.7834504489909925,0,0.0,0.9699700310922629,0,0.0,1.0,0,0.0,0.9760077429437823,0,0.0,0.6742873480666443,0,0.0,1.0,1,3.0
20.0,56,0,5,0,56,0,20.0,0.35714285714285715,10.130537864530137,1,2.0,0.6559582269660192,0,2.0,0.7583229709773679,0,0.0,1.0,0,0.0,1.0,2,9.0,0.5001277338092595,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9638131809412679,0,0.0,0.7622623551270252,2,9.0,0.5350150990342452,0,0.0,0.9687436168543422,0,0.0,0.9242808487839357,0,0.0,0.94988389276981,0,0.0,0.8515587576281931,0,2.0,0.5202879127371032,5,24.0
25.0,72,0,12,0,72,0,48.0,0.6666666666666666,9.308014481441578,3,14.0,0.642616441214365,1,4.0,0.7721030233799397,0,0.0,1.0,0,0.0,1.0,0,3.0,0.5862641587787516,0,4.0,0.4392385761250158,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7894765705958876,2,5.0,0.559008860172599,5,26.0,0.35344742274297225,0,0.0,0.9798258259419222,0,0.0,0.9014071516218078,0,0.0,0.11071987879257822,0,0.0,0.9791801795003234,0,1.0,0.9259599183022269,12,58.0
30.0,80,0,22,0,80,0,140.0,1.75,7.829084213822492,5,34.0,0.4832980473826811,3,15.0,0.6689556177932062,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8963245987236536,0,4.0,0.8734160329873558,0,0.0,1.0,0,0.0,1.0,2,7.0,0.44902542230539616,3,19.0,0.33441778041243453,6,56.0,0.29100010568968016,0,0.0,1.0,1,2.0,0.1789587068040606,2,9.0,0.0,0,0.0,0.9467699688601037,0,1.0,0.887546455709019,22,147.0
35.0,96,0,32,0,96,0,274.0,2.8541666666666665,7.23276167508709,6,64.0,0.49107003347253847,4,32.0,0.4898407146539403,0,0.0,1.0,0,4.0,0.4108364858318639,0,0.0,0.9252762676202719,0,4.0,0.9266894178892604,0,0.0,1.0,0,0.0,1.0,4,21.0,0.6232032121072812,6,46.0,0.33645884620156974,7,90.0,0.23681889413073642,0,0.0,1.0,4,19.0,0.00012738356338604825,0,0.0,1.0,0,0.0,0.9714376055483006,1,3.0,0.4042903328858573,32,283.0
40.0,112,0,43,0,112,0,460.0,4.107142857142857,6.8215305145118075,8,101.0,0.42516123591909644,7,61.0,0.50924990070559,0,4.0,0.39003304687589047,0,4.0,0.9681405634232861,0,0.0,0.8967314518008955,0,0.0,0.9163538026977451,0,0.0,0.9703686169713341,0,0.0,1.0,5,43.0,0.5200455867819022,8,79.0,0.27457508190067365,11,137.0,0.2071669307649779,0,0.0,1.0,4,39.0,0.0,0,0.0,1.0,0,0.0,0.7757694642862779,0,6.0,0.5033224532671338,43,474.0
45.0,120,0,46,0,120,0,580.0,4.833333333333333,6.211640965519854,11,152.0,0.31650497912626907,7,96.0,0.42402844052305394,0,8.0,0.7632192146520183,0,4.0,0.9844926013230664,1,2.0,0.5844747631873739,1,1.0,0.5868508821082106,0,0.0,0.909995909075496,0,0.0,1.0,2,33.0,0.43065094673434945,10,124.0,0.20656018376937874,12,193.0,0.13161248622319058,0,0.0,1.0,0,27.0,0.29901606200520126,0,0.0,1.0,1,5.0,0.7047331352165289,1,4.0,0.7449435116088763,46,649.0
50.0,136,0,59,0,136,0,840.0,6.176470588235294,6.273681658477854,12,209.0,0.2932655564210904,10,142.0,0.3727604580017938,0,6.0,0.9080024325978387,0,0.0,1.0,3,14.0,0.44998706110025244,2,9.0,7.267492876118554e-05,1,1.0,0.6862329527729788,0,0.0,0.9443722686567344,5,18.0,0.5268677756361704,11,176.0,0.1875933725165396,13,255.0,0.1393784043058827,0,0.0,1.0,0,4.0,0.7986231521031654,0,0.0,1.0,1,10.0,0.7599445343657439,1,9.0,0.6908044768648622,59,853.0
