step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.436198903266137,0,0.0,0.9512531785383627,0,0.0,0.9510012847652981,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9524332675478775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9544387371410368,0,0.0,0.9571328078134993,0,0.0,0.9525677851397849,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9490814011430397,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.46783546992473,0,0.0,0.9494873555251587,0,0.0,0.9643595286673814,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9600762095190375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9694989025663969,0,0.0,0.9635788788830024,0,0.0,0.9549683582335563,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9683443936931277,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,7.0,0.175,11.002820130742398,1,3.0,0.6992947745926767,0,0.0,0.9249371497220197,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6941740987369983,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9534919362172382,0,0.0,0.9405459475343628,1,2.0,0.7766069853800025,0,0.0,0.9478945701399623,0,0.0,0.9665087591741445,0,0.0,0.925736882895462,1,1.0,0.566755988279455,0,0.0,1.0,4,7.0
20.0,56,0,7,0,56,0,20.0,0.35714285714285715,9.714751129203725,0,0.0,0.7540871265351149,0,4.0,0.7939656794625296,0,0.0,1.0,0,0.0,1.0,3,10.0,0.48884035526627045,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6802260593424887,1,1.0,0.6307804609553591,3,9.0,0.5878553443550376,0,0.0,0.9250823403642634,0,0.0,0.9572001296355912,0,0.0,1.0,0,0.0,0.7241875451845741,0,4.0,0.43890294414188546,7,28.0
25.0,72,0,13,0,72,0,53.0,0.7361111111111112,9.402428282330671,2,5.0,0.6827840868337106,0,4.0,0.946342829348619,0,0.0,1.0,0,0.0,0.925736882895462,0,5.0,0.5663339838664588,0,4.0,0.4442697850202788,0,0.0,1.0,0,0.0,1.0,2,7.0,0.5205237187112167,3,10.0,0.42032231337363346,5,29.0,0.44764371127733427,0,0.0,0.9352799414550611,1,2.0,0.36255264823851885,0,0.0,1.0,0,0.0,0.9435363098021782,0,4.0,0.9186520170057492,13,70.0
30.0,80,0,22,0,80,0,142.0,1.775,8.659831168975092,5,21.0,0.4992039437911556,0,4.0,0.8832278051225821,0,0.0,1.0,0,0.0,0.3839688826024044,0,0.0,0.8733159936281553,0,4.0,0.8430044696488528,0,0.0,1.0,0,0.0,1.0,4,24.0,0.3382136762968943,5,32.0,0.37265524377471626,6,57.0,0.2756936113917797,0,0.0,0.9175619904493103,2,8.0,0.001800636746813945,0,0.0,1.0,0,0.0,0.9514618792421995,0,4.0,0.9413629568333729,22,154.0
35.0,96,0,17,0,96,0,146.0,1.5208333333333333,8.05687371256978,6,47.0,0.5339393942921359,1,3.0,0.6358165149432717,0,4.0,0.617935812114147,0,0.0,1.0,0,0.0,0.9532926894608696,0,4.0,0.9120667978502485,0,0.0,1.0,0,0.0,0.36258383730971755,0,17.0,0.46595748904905304,1,30.0,0.40970411283293173,8,93.0,0.260084545008246,0,0.0,0.9346929008945155,0,4.0,0.42478952761438665,0,4.0,0.4574924995018505,0,0.0,0.8760739952950996,1,3.0,0.6211265766656691,17,209.0
40.0,112,0,27,0,112,0,254.0,2.267857142857143,8.574180956241188,7,80.0,0.4895923795631203,3,14.0,0.5692914136951478,0,4.0,0.8212543488771255,0,0.0,1.0,0,0.0,0.9764019898735617,2,6.0,0.5693814429216486,0,0.0,1.0,0,0.0,0.9280046139086888,0,0.0,0.8756538280017484,0,2.0,0.7248798528780973,10,138.0,0.2250361996326382,0,0.0,1.0,0,4.0,0.814805957053136,0,2.0,0.8321871489025102,1,3.0,0.6430573128049666,4,19.0,0.47655310524441125,27,272.0
45.0,120,0,41,0,120,0,436.0,3.6333333333333333,7.753233710613292,9,123.0,0.325257864565627,4,33.0,0.5144975172592535,1,7.0,0.6380684334656287,0,0.0,1.0,0,0.0,0.9459020305223704,6,31.0,0.4104719233627323,0,0.0,1.0,0,0.0,0.6117094790666526,0,0.0,0.8543280096062013,0,0.0,0.9474352136226525,12,193.0,0.14067179305721772,0,0.0,1.0,0,4.0,0.9496321580906619,0,2.0,0.8961179783811429,2,13.0,0.575495163469137,7,46.0,0.4106171161112198,41,452.0
50.0,136,0,46,0,136,0,603.0,4.4338235294117645,6.579663032938184,11,175.0,0.31746717870117575,7,63.0,0.45736686191215203,1,8.0,0.79791647567035,0,0.0,0.9528888055533624,0,4.0,0.6738529971163704,2,39.0,0.30226466167256083,0,4.0,0.6931295735305517,0,0.0,1.0,3,5.0,0.4458069390319404,0,0.0,0.6133646611792801,13,257.0,0.12944901017229246,0,0.0,1.0,0,0.0,0.9316305398563663,0,0.0,0.8372778332911819,0,0.0,0.646596269857824,9,87.0,0.20553945831121523,46,642.0
55.0,152,0,57,0,152,0,850.0,5.592105263157895,6.768451094206359,13,237.0,0.33644174732397286,8,100.0,0.3892896632537972,1,13.0,0.8375452759397467,0,0.0,0.9093650662354898,2,9.0,0.637876004537509,2,21.0,0.45897077572250583,0,4.0,0.862693668087781,0,0.0,1.0,1,16.0,0.5277065641088665,2,13.0,0.6177070926664491,16,333.0,0.1472879662576695,0,0.0,1.0,0,0.0,0.9103554963164706,0,0.0,0.8238289987897387,2,9.0,0.5534223488745187,10,135.0,0.0014177609307631964,57,890.0
60.0,159,0,72,1,160,0,1174.0,7.383647798742138,6.030328025363494,15,307.0,0.23602147497465545,11,149.0,0.3480619048067409,1,18.0,0.7636363234217561,1,2.0,0.6640475434193878,4,23.0,0.4456352289788817,3,24.0,0.32125579766864215,0,4.0,0.9305029379993625,0,0.0,1.0,2,7.0,0.583504907804979,4,25.0,0.5224823467360024,17,415.0,0.07693121014811574,0,0.0,1.0,0,0.0,0.8318192158136235,0,0.0,1.0,3,24.0,0.3711169728512896,11,190.0,9.487638489455493e-07,72,1188.0
65.0,175,0,77,1,176,0,1482.0,8.468571428571428,5.304536315629209,16,385.0,0.21088786675692636,13,208.0,0.35123995349816955,1,23.0,0.7739221703995296,0,0.0,0.46357646726087626,1,18.0,0.3675541629363038,4,44.0,0.009950801102860436,2,7.0,0.6840434677620838,0,4.0,0.4482294648531131,3,19.0,0.5882398036210154,6,50.0,0.5784717642946768,19,507.0,0.0906357533716084,0,0.0,1.0,1,1.0,0.006546232754690663,0,0.0,1.0,0,13.0,0.4433297951320583,11,247.0,0.034244547516448696,77,1526.0
70.0,189,0,88,3,192,0,1874.0,9.915343915343914,5.652364268890004,19,474.0,0.26408904870181893,14,275.0,0.2512696807614929,1,28.0,0.4578963624108486,0,0.0,0.42224610905895416,1,8.0,0.6733732545180605,6,77.0,0.4077230975591348,6,29.0,0.32371852935321077,0,4.0,0.8982486228818304,0,10.0,0.5422726300441141,8,81.0,0.49381127120616386,21,609.0,0.09419688958086636,0,0.0,1.0,1,9.0,0.2625102522832738,0,0.0,1.0,0,0.0,0.8482068723815648,11,304.0,0.3039688942612272,88,1908.0
75.0,196,0,104,4,200,0,2361.0,12.045918367346939,5.510399606905165,21,572.0,0.17526452501945583,16,352.0,0.22416065770143598,1,33.0,0.0,0,0.0,1.0,1,12.0,0.7466288967526925,6,107.0,0.5594190987520216,11,76.0,0.24362875733044564,0,4.0,0.8141781713172406,4,13.0,0.6519233550267549,9,124.0,0.2408345670009829,23,718.0,0.04501370122083728,0,0.0,1.0,1,14.0,0.6971731855945258,0,0.0,1.0,0,0.0,0.9543961740711961,11,359.0,0.2735675225341888,104,2384.0
80.0,207,0,114,9,216,0,2898.0,14.0,4.84375291892165,22,679.0,0.18983439024876061,18,437.0,0.23400551240950654,1,38.0,0.0,0,0.0,1.0,1,17.0,0.7608765938592992,6,133.0,0.4976271840553316,12,136.0,0.31495893071389475,0,0.0,0.7036427695097843,4,33.0,0.4439162261245943,11,176.0,0.19247978163336174,24,836.0,0.0568907930952767,0,0.0,1.0,0,4.0,0.8981125429648965,0,0.0,1.0,0,0.0,0.9847856745379547,15,425.0,0.09721347684144788,114,2914.0
85.0,214,0,127,18,232,0,3448.0,16.11214953271028,4.225372335128438,24,795.0,0.18125913982084985,19,531.0,0.22974059062624408,1,45.0,0.7212405188044803,0,0.0,1.0,1,2.0,0.6472472846601933,6,163.0,0.31357484228579763,12,196.0,0.3416466084493918,0,0.0,0.5012105797609507,3,33.0,0.39858781848027164,14,242.0,0.19639248970725398,27,965.0,0.05755792557090956,0,0.0,1.0,0,0.0,0.8346093799397909,0,0.0,1.0,0,0.0,0.7801285737772469,20,519.0,0.04788490498279208,127,3491.0
90.0,217,0,142,23,240,0,4116.0,18.967741935483872,3.6087336028260264,26,922.0,0.12693067075257275,21,634.0,0.15829723214704106,1,50.0,0.809453590860422,0,0.0,1.0,2,11.0,0.4296476407722006,6,193.0,0.0,15,265.0,0.16873272570316103,0,0.0,1.0,3,16.0,0.5851572255197153,15,313.0,0.2990602615696778,28,1101.0,0.02165679185414821,0,0.0,1.0,0,0.0,0.8987475160261846,0,0.0,1.0,2,6.0,0.5193964034680373,23,628.0,0.0001530354663581271,142,4139.0
