step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.308903422426134,0,0.0,0.9623052086195225,0,0.0,0.9637182168011624,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9661466754980823,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9662289255458124,0,0.0,0.9591478520546561,0,0.0,0.962375774261361,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9651675699478333,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.179628744986113,0,0.0,0.9710057198810766,0,0.0,0.9737979354446944,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8693539387597028,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9757206667292804,0,0.0,0.9732932639792453,0,0.0,0.9744398659313303,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9657609066643156,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,5.0,0.125,10.927712055763726,1,1.0,0.7902831766417111,0,0.0,0.9494309106619029,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6232100292646569,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9350422752210537,0,0.0,0.9525197954916746,1,1.0,0.7229545090436029,0,0.0,0.9638004531601767,0,0.0,0.944125158461502,0,0.0,0.9646413470316366,1,1.0,0.6231769095643986,0,0.0,1.0,4,5.0
20.0,56,0,9,0,56,0,25.0,0.44642857142857145,9.192504089487253,1,1.0,0.6994633847524279,0,2.0,0.8186902579837955,0,0.0,1.0,0,0.0,1.0,3,11.0,0.46805220250017315,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7721509801291931,2,2.0,0.5854047219019987,3,11.0,0.543009233910039,0,0.0,0.9711043142720182,0,0.0,0.9600721077776572,0,0.0,0.9591412808866617,0,0.0,0.6892856562583732,0,2.0,0.4182879760061189,9,29.0
25.0,72,0,12,0,72,0,63.0,0.875,9.470424950405272,2,11.0,0.720618198673414,0,2.0,0.9005727763784883,0,0.0,0.9637486414692095,0,0.0,0.9709779476402125,0,7.0,0.5435982853804077,0,4.0,0.391614355370556,0,0.0,1.0,0,0.0,1.0,2,5.0,0.5469574294610274,3,15.0,0.48161011931986103,5,32.0,0.39454736741886687,0,0.0,0.9681280931963047,0,0.0,0.9790321790682369,0,0.0,1.0,0,0.0,0.9636058934446,0,2.0,0.9415184935131645,12,78.0
30.0,80,0,21,0,80,0,147.0,1.8375,8.929676015023242,4,29.0,0.48826070028226926,2,5.0,0.7712509959911463,0,0.0,0.9194023305149259,0,0.0,0.9835002002735058,0,0.0,0.9288212242107375,0,4.0,0.8559352624213781,0,0.0,1.0,0,0.0,1.0,4,19.0,0.4419205652680445,5,36.0,0.3601200765304075,6,60.0,0.29653282871205505,0,0.0,0.947760524902225,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8615065388164274,0,2.0,0.9478245383545603,21,155.0
35.0,96,0,26,0,96,0,235.0,2.4479166666666665,8.301417740918987,7,57.0,0.44749060020234804,3,16.0,0.564794761214534,0,0.0,0.9287414243738871,0,0.0,0.9080311335942248,0,0.0,0.9298857537482923,0,4.0,0.8901557036494953,0,0.0,0.9280357627809767,0,0.0,1.0,0,12.0,0.6462474314454947,7,66.0,0.28397967910055866,8,95.0,0.20450082160540115,0,0.0,1.0,0,4.0,0.4547147903122456,0,0.0,1.0,1,1.0,0.7650767995121951,0,0.0,0.9527883932867163,26,255.0
40.0,112,0,37,0,112,0,395.0,3.5267857142857144,7.63918525324358,9,98.0,0.40856350258582375,5,39.0,0.46735530006205594,0,0.0,0.9589918240094663,0,0.0,1.0,0,0.0,0.9467274732227807,2,7.0,0.4149173571189289,0,0.0,0.9639506585344323,0,0.0,0.9755099797731951,0,0.0,0.8661110609641574,9,106.0,0.24930170159345494,10,142.0,0.2142403568542594,0,0.0,1.0,0,4.0,0.8784949041956766,0,0.0,1.0,1,6.0,0.7853346729417362,1,1.0,0.6237001238300998,37,403.0
45.0,120,0,51,0,120,0,617.0,5.141666666666667,6.136742747986024,11,147.0,0.34429644608753956,7,70.0,0.43383234566896967,2,3.0,0.3809978017968663,0,0.0,1.0,0,0.0,0.9258693306280298,6,28.0,0.3033275587333636,0,0.0,0.9104999467363362,0,0.0,0.9214156118572169,0,0.0,0.6277455497010871,10,154.0,0.19582895387014596,12,197.0,0.1502454673671449,0,0.0,1.0,0,4.0,0.9018586464720307,0,0.0,1.0,1,11.0,0.6985776423196979,2,11.0,0.6137363900602261,51,625.0
50.0,136,0,56,0,136,0,841.0,6.1838235294117645,4.894947224743798,12,205.0,0.30771785326471357,9,113.0,0.3499607831189305,0,6.0,0.37357615119754023,0,4.0,0.44421855667652077,0,0.0,0.7091453949289185,3,31.0,0.14847752040308806,0,2.0,0.6961491721756093,0,0.0,1.0,0,1.0,0.570709266438883,12,215.0,0.1868788096790922,14,261.0,0.1475246248755004,0,0.0,1.0,2,6.0,0.378629072749244,0,0.0,1.0,1,16.0,0.7446852090675826,3,26.0,0.4858290827536968,56,886.0
