step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.726182948571129,0,0.0,0.9679889348573745,0,0.0,0.9674850942464613,0,0.0,1.0,0,0.0,1.0,0,0.0,0.967938452250789,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9668080485412455,0,0.0,0.9689115964810091,0,0.0,0.9701753402374003,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9696912681216358,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,12.562332466334873,0,0.0,0.9285134216113945,0,0.0,0.9687830830630468,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9198842717524637,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9679279282347594,0,0.0,0.9641808240485175,0,0.0,0.8730767841559854,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.862683582254077,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,12.0,0.3,10.913306883616194,1,3.0,0.7679512623495831,0,0.0,0.9437274557201708,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6884368299071274,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9539833997407197,0,0.0,0.9251181459869962,1,3.0,0.6878190263048841,0,0.0,0.9664370408476041,0,0.0,0.9828998623761139,0,0.0,0.9493090838977554,1,3.0,0.6850131221261301,0,0.0,1.0,4,12.0
20.0,56,0,2,0,56,0,12.0,0.21428571428571427,10.485099437271332,0,0.0,0.7959661227138358,0,3.0,0.7965606811187658,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8261281972187862,0,3.0,0.45248935389962786,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7532647119832854,0,0.0,0.9276219962142387,2,12.0,0.6133120991217663,0,0.0,0.9270656800505731,0,0.0,0.9300857670795402,0,0.0,0.9348017424419489,0,0.0,0.7574526682730471,0,3.0,0.45982774740900223,2,21.0
25.0,72,0,11,0,72,0,40.0,0.5555555555555556,10.516844686651735,2,5.0,0.7115435222166091,1,4.0,0.8290864548453203,0,0.0,1.0,0,0.0,1.0,0,0.0,0.96987825116701,0,3.0,0.9637602659623312,0,0.0,1.0,0,0.0,1.0,2,5.0,0.5507587057533333,0,0.0,0.986298400589266,4,27.0,0.46616008286980126,0,0.0,0.9599330928506726,1,1.0,0.46780175447643424,1,1.0,0.6736056685430798,0,0.0,0.9747760827113865,0,3.0,0.9454603595735246,11,49.0
30.0,80,0,19,0,80,0,118.0,1.475,8.948944680747132,4,21.0,0.5507833626409419,3,13.0,0.6747148336815699,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9352326860624243,0,3.0,0.9390359877278734,0,0.0,1.0,0,0.0,1.0,3,19.0,0.38844791223902647,0,0.0,0.9674319615776097,6,53.0,0.2871491947502044,0,0.0,0.8891313506168236,1,6.0,0.01462655756585114,2,9.0,0.593406795367632,0,0.0,0.9616455224740653,0,1.0,0.8780095809076703,19,125.0
35.0,96,0,22,0,96,0,171.0,1.78125,8.220583065372866,6,46.0,0.4963921866369199,4,30.0,0.5662813430021448,0,4.0,0.7784586424936716,0,4.0,0.3813034820798606,1,2.0,0.7052241349602391,0,0.0,0.8016400304758576,0,0.0,0.7339899317714536,0,0.0,1.0,0,14.0,0.62371325362248,0,0.0,0.9772716064701902,8,89.0,0.23794484168061067,1,2.0,0.05527532044634369,0,4.0,0.44571704319824934,0,0.0,0.8067060298611556,1,1.0,0.7993557771290408,1,1.0,0.61580838009323,22,197.0
40.0,112,0,28,0,112,0,289.0,2.580357142857143,8.680062946725469,7,81.0,0.4362262463436074,6,56.0,0.48596765761193245,0,4.0,0.8792631064437897,0,4.0,0.8635895564972489,2,9.0,0.6492838975239515,0,2.0,0.3356596223988501,0,0.0,0.9149535390891256,0,0.0,1.0,0,0.0,0.8880499847269334,0,0.0,0.78720904738868,10,135.0,0.2070510137658325,0,0.0,1.0,0,4.0,0.8634066234134901,0,0.0,0.8840796011102523,3,8.0,0.5536117520485405,0,3.0,0.613492891053045,28,306.0
45.0,120,0,43,0,120,0,472.0,3.933333333333333,7.180928229568085,9,126.0,0.3428209937956832,8,93.0,0.4129677095349953,2,7.0,0.42723463259513994,0,4.0,0.9291461265364773,4,25.0,0.4598058383496232,0,2.0,0.9514916375323371,0,0.0,0.8206041971634798,0,0.0,1.0,2,3.0,0.6832449272339599,2,7.0,0.5923709049443137,11,189.0,0.13748333817087774,0,0.0,1.0,0,2.0,0.923409393051522,0,0.0,0.9850964044794019,4,24.0,0.3640948730668485,1,5.0,0.6345842140851925,43,487.0
50.0,136,0,49,0,136,0,624.0,4.588235294117647,5.97192725967851,12,177.0,0.33741419676128076,10,139.0,0.3670169408029956,6,24.0,0.3727760177019899,0,0.0,0.9332033050125558,0,15.0,0.38990364661299315,0,6.0,0.6143303984041993,2,4.0,0.3167108775718497,0,0.0,0.9630543661675172,0,1.0,0.6214668483675543,4,25.0,0.4037486406248812,14,252.0,0.12903233133887893,0,0.0,1.0,0,0.0,0.888980009268673,0,0.0,1.0,0,17.0,0.45996685575341617,1,14.0,0.5427313498798073,49,674.0
