step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.469190958508925,0,0.0,0.9677420881450669,0,0.0,0.9661365997763984,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9668236728603646,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9593877821210002,0,0.0,0.9646201260519016,0,0.0,0.9561580002738526,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9648835533428676,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.61684456839997,0,0.0,0.9602975058014536,0,0.0,0.9796738818176483,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9713200220228126,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9781415046158493,0,0.0,0.9794374708150102,0,0.0,0.9748920450626228,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9754636768612951,0,0.0,1.0,0,0.0
15.0,40,0,2,0,40,0,4.0,0.1,11.400897259813414,1,3.0,0.7764871618989292,0,0.0,0.9467281023007875,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6280086501513116,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9488715581881271,0,0.0,0.9479753134309007,0,0.0,0.8197443822263605,0,0.0,0.9962050343798674,0,0.0,0.9562913417465216,0,0.0,0.9591872929096952,0,0.0,0.6679984836211218,0,0.0,1.0,2,4.0
20.0,56,0,5,0,56,0,18.0,0.32142857142857145,9.882042630127208,0,0.0,0.7443473700307559,0,2.0,0.8394018196817867,0,0.0,1.0,0,0.0,1.0,2,10.0,0.4534339741810855,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6450259905411607,1,2.0,0.7303574257080886,2,6.0,0.5988977843697869,0,0.0,0.9685731948247676,0,0.0,0.9857788686693252,0,0.0,0.9657699460067535,0,0.0,0.7904804677242486,0,1.0,0.5011657993462156,5,21.0
25.0,72,0,14,0,72,0,70.0,0.9722222222222222,9.613280447631865,2,6.0,0.7049094053945931,0,2.0,0.9550608630017741,0,0.0,1.0,0,0.0,0.9591872929096952,4,27.0,0.38859208365286907,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,7.0,0.6003048736944929,2,9.0,0.5997040870201717,4,21.0,0.3766063921524649,0,0.0,0.875689735424567,0,0.0,0.4924069827379812,0,0.0,0.9939892324326773,0,0.0,0.9621751608030381,0,1.0,0.9288052235513328,14,73.0
30.0,80,0,22,0,80,0,127.0,1.5875,7.921086220313623,4,23.0,0.5498983910075504,0,2.0,0.9178860388814181,0,0.0,1.0,0,0.0,0.973409945561126,0,19.0,0.3844199422439213,0,4.0,0.3943709271422072,0,0.0,1.0,0,0.0,1.0,4,22.0,0.4014013939786927,4,25.0,0.3744680905911213,7,48.0,0.2845927873267913,1,2.0,0.7392579366329259,2,7.0,0.00041849529448639454,0,0.0,1.0,0,0.0,0.8489682779313187,0,1.0,0.8234341206429117,22,153.0
35.0,96,0,22,0,96,0,166.0,1.7291666666666667,7.2170785134811615,0,16.0,0.5960229419466105,2,3.0,0.6855420415698621,0,0.0,1.0,0,0.0,0.5300231207762469,0,0.0,0.777902965942594,0,4.0,0.7921231745824656,0,0.0,1.0,0,0.0,1.0,0,13.0,0.6488699323972149,6,50.0,0.31604046441167666,7,87.0,0.2682685007301371,2,8.0,0.30063690410837873,2,19.0,0.11559498230325123,0,0.0,1.0,2,4.0,0.5766924280850922,1,2.0,0.4825955504483208,22,206.0
40.0,112,0,29,0,112,0,263.0,2.3482142857142856,8.13107203050843,2,6.0,0.7133489898322067,3,16.0,0.5342070663535939,0,2.0,0.48663295279340857,0,0.0,1.0,0,0.0,0.9467725608221962,0,4.0,0.9115157586584721,0,0.0,1.0,0,0.0,0.9335041064845898,0,0.0,0.8669669226946093,7,84.0,0.28324199189533805,10,132.0,0.41645654491247897,0,4.0,0.1810459843562696,0,2.0,0.8340351455851983,0,0.0,1.0,2,14.0,0.6363301808922405,5,18.0,0.30621810801865784,29,282.0
45.0,120,0,38,0,120,0,403.0,3.3583333333333334,7.265753126960182,4,21.0,0.5534026071838438,0,8.0,0.5617597059324123,0,4.0,0.9181258666025061,0,0.0,1.0,0,0.0,0.6141474262143475,2,6.0,0.37465163076919106,0,0.0,1.0,0,1.0,0.9909642136826765,1,1.0,0.7261222886636581,9,124.0,0.17659752957569605,12,186.0,0.4229631425729011,0,4.0,0.47530733570225503,0,2.0,0.9012254658124272,0,0.0,1.0,2,24.0,0.5744624286578087,8,52.0,0.44091780384650153,38,433.0
50.0,136,0,49,0,136,0,565.0,4.154411764705882,6.665236686220637,1,16.0,0.5427323269454986,0,4.0,0.7973496484234278,0,4.0,0.9055194322850909,0,0.0,1.0,2,13.0,0.4991730087026206,7,28.0,0.0101352746807589,0,0.0,1.0,0,1.0,0.9856292277047374,3,12.0,0.4104175676972204,12,178.0,0.1731141232859704,14,247.0,0.26011623837722986,0,4.0,0.9137239105207264,0,0.0,0.903623412987218,0,0.0,1.0,1,1.0,0.7618682932266028,9,97.0,0.35231760904202075,49,605.0
