step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.509303452992961,0,0.0,0.987164803957119,0,0.0,0.985238869640555,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9857680055124859,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9845819655893977,0,0.0,0.986722657300237,0,0.0,0.9864109751785399,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9858971978387372,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.119710364927508,0,0.0,0.9495230729691535,0,0.0,0.958277938861,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9546901171188517,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.955508872548156,0,0.0,0.9564767916038179,0,0.0,0.9568400179547449,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9607695511435775,0,0.0,1.0,0,0.0
15.0,40,0,1,0,40,0,2.0,0.05,10.741648487949115,1,2.0,0.7076905432178606,0,0.0,0.9325799806264897,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7151118444838148,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9489497870435463,0,0.0,0.9552310785089903,0,0.0,0.7170997639887551,0,0.0,0.9822868421477144,0,0.0,0.9920492048663573,0,0.0,0.9834460649949018,0,0.0,0.5367332906331841,0,0.0,1.0,1,2.0
20.0,56,0,2,0,56,0,9.0,0.16071428571428573,10.388337348486072,0,0.0,0.7531614519525115,0,3.0,0.6620165059692624,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7646416386889296,0,2.0,0.723537255454518,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9490937023084469,0,0.0,0.8444910236521339,2,9.0,0.5920552518219,0,0.0,0.9521608205044632,0,0.0,0.9686622681706302,0,0.0,0.9782524880988481,0,0.0,0.8084533488721026,0,2.0,0.4707985246849169,2,16.0
25.0,72,0,8,0,72,0,38.0,0.5277777777777778,10.363784080150275,2,5.0,0.7056287417726778,1,8.0,0.7513254693798279,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9581770196320945,0,2.0,0.9145987196896013,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8316610285471986,1,3.0,0.5651578105200603,4,25.0,0.4005340330740227,0,0.0,0.9718634725197148,0,0.0,0.943975333414235,0,0.0,0.3005684678477859,0,0.0,0.96647548198515,0,2.0,0.9237154070660261,8,45.0
30.0,80,0,21,0,80,0,121.0,1.5125,9.026163492423146,4,20.0,0.5596005117303708,4,23.0,0.6332040602427466,0,0.0,0.9364124589652064,0,0.0,1.0,0,0.0,0.9405241563057141,0,2.0,0.8719306861111322,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6286668673748029,4,19.0,0.36259664495904537,6,51.0,0.2381862532123442,0,0.0,1.0,0,0.0,0.9550601280921784,2,8.0,0.0002456961644271667,0,0.0,0.9628085731839846,0,1.0,0.9516138819602593,21,127.0
35.0,96,0,30,0,96,0,255.0,2.65625,7.653286638666238,6,43.0,0.4251993915126775,6,46.0,0.502746967350375,0,0.0,0.9442067347155509,0,0.0,1.0,0,0.0,0.7943636619589742,0,0.0,0.9513435561232493,0,0.0,0.9043099831003887,0,0.0,1.0,2,13.0,0.6252406260020219,5,44.0,0.29998693561072287,8,90.0,0.2176801198545064,0,0.0,1.0,0,0.0,1.0,2,18.0,0.0,1,1.0,0.7757391461898021,0,1.0,0.7081101498318096,30,256.0
40.0,112,0,42,0,112,0,400.0,3.5714285714285716,6.828193545065376,8,79.0,0.4585460582477439,8,80.0,0.4510615199477784,0,0.0,0.8473715499156605,0,4.0,0.39520189620998425,2,3.0,0.4982911966769968,0,0.0,0.9237413861317056,0,0.0,0.8688812461646437,0,0.0,1.0,0,5.0,0.6929879233033187,8,80.0,0.2760700981784348,10,137.0,0.2082485628150353,0,0.0,1.0,0,4.0,0.3929671143670427,0,0.0,1.0,2,8.0,0.6456163340335487,4,14.0,0.4768213759179861,42,414.0
45.0,120,0,52,0,120,0,641.0,5.341666666666667,5.875780722481784,9,122.0,0.36220790332694364,9,124.0,0.375006877760731,1,2.0,0.00013140241913049,0,4.0,0.9725141157454418,4,21.0,0.32248812828720497,0,0.0,0.9718634725197148,0,0.0,0.7158680803926515,0,0.0,1.0,1,2.0,0.6418925945926438,9,121.0,0.18098008243265104,11,192.0,0.16033613439769387,0,0.0,1.0,0,4.0,0.8483324134791775,0,0.0,1.0,2,18.0,0.6340386285227965,6,40.0,0.22217620643424088,52,650.0
50.0,136,0,65,0,136,0,919.0,6.757352941176471,5.272670293917226,11,173.0,0.3328051087304332,11,178.0,0.3077261581708113,1,7.0,0.0,0,4.0,0.9770962673295247,0,19.0,0.410241861784485,0,4.0,0.6057296246714496,4,11.0,0.39733866059868894,0,0.0,1.0,4,19.0,0.5336870314472684,11,173.0,0.19123035510022393,13,253.0,0.15198233948463336,0,0.0,1.0,0,4.0,0.8341389771409193,0,0.0,1.0,2,28.0,0.6425368551972911,8,78.0,0.21425851706402113,65,951.0
55.0,152,0,77,0,152,0,1247.0,8.203947368421053,5.409815472337877,13,235.0,0.33031476351671085,14,240.0,0.2833714087077426,1,12.0,0.6416420699723934,0,0.0,1.0,0,0.0,0.8262572351725621,0,4.0,0.7933816894354825,7,38.0,0.11874692846621257,0,0.0,0.9452349746122538,2,23.0,0.45732507040594483,13,238.0,0.2297570871144829,15,324.0,0.12244899085888045,0,0.0,1.0,0,0.0,0.8077244686512027,0,0.0,1.0,2,38.0,0.6519024744870852,10,125.0,0.16684488636432454,77,1277.0
60.0,158,0,86,2,160,0,1636.0,10.354430379746836,5.2014341126080055,15,305.0,0.23739287854768043,15,311.0,0.3158494549410867,0,0.0,0.8721733382907363,0,2.0,0.4147928661480553,0,0.0,0.97009711238544,0,4.0,0.8113898766451013,7,73.0,0.0,0,0.0,0.9394483717284373,3,10.0,0.4751356583956641,15,308.0,0.32083778896346643,17,407.0,0.0723686782097998,0,0.0,1.0,0,0.0,0.7253107351697853,0,0.0,1.0,2,48.0,0.5756496606028678,12,179.0,0.222903208471479,86,1647.0
65.0,173,0,96,3,176,0,2092.0,12.092485549132949,4.8861662412397395,17,386.0,0.24517826557911582,16,389.0,0.2693339939623622,0,0.0,0.673425860464576,0,2.0,0.9226622959293702,0,0.0,0.958169997723686,0,0.0,0.6469041031214253,7,108.0,0.14858486886249034,0,0.0,1.0,5,29.0,0.5214264394538488,17,387.0,0.40792202789217713,19,498.0,0.08102662928636703,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,58.0,0.6308494647580785,13,242.0,0.052184230548146734,96,2099.0
