run,agent,episode_return,discounted_return,mean_return,R_bar,theta_norm,theta_change,theta_update_norm
1,0,-12200.0,-5185.15625,-3533.347900390625,-353.3347900390625,0.35800667855659374,0.35522026714137256,0.35522026714137256
1,1,-14443.0,-6242.16162109375,-4131.6298828125,-413.16298828125,0.13439471629477806,0.12939070061449817,0.12939070061449817
1,10,-19500.0,-5994.74365234375,-6782.60107421875,-678.2601074218751,1.1994983890975206,1.2059728769063442,1.2059728769063442
1,11,-17482.0,-6152.74072265625,-5695.39306640625,-569.539306640625,0.20167818378353428,0.20502946837378067,0.20502946837378067
1,12,-12338.0,-5131.4130859375,-3628.95068359375,-362.89506835937505,0.16633688538284613,0.15921612706504384,0.15921612706504384
1,13,-16875.0,-5877.05859375,-5528.35546875,-552.835546875,0.3863845490652323,0.3665200269969608,0.3665200269969608
1,14,-12130.0,-4435.56103515625,-3869.3974609375,-386.93974609375005,0.285837958945708,0.2803559725834188,0.2803559725834188
1,15,-50248.0,-18135.3984375,-16146.9775390625,-1614.69775390625,1.1916300074783464,1.2121573765505214,1.2121573765505214
1,2,-12696.0,-5204.37353515625,-3771.835205078125,-377.18352050781255,0.3755231561122981,0.36937321011983043,0.36937321011983043
1,3,-11626.0,-4313.30810546875,-3677.91259765625,-367.791259765625,0.38453694192715326,0.36289175421764147,0.36289175421764147
1,4,-12345.0,-5512.26904296875,-3443.9267578125,-344.39267578125003,0.4241633191780924,0.4349551189107161,0.4349551189107161
1,5,-29024.0,-11732.8994140625,-8704.21484375,-870.4214843750001,0.2705713101647057,0.2646729383062269,0.2646729383062269
1,6,-12093.0,-3576.31787109375,-4276.22265625,-427.622265625,0.7272097812730524,0.7183962224516509,0.7183962224516509
1,7,-14518.0,-5036.47021484375,-4765.947265625,-476.5947265625,0.44803831069187955,0.4620171890256057,0.4620171890256057
1,8,-21511.0,-10329.3369140625,-5642.478515625,-564.2478515625,1.195113910087527,1.1855113295590214,1.1855113295590214
1,9,-12246.0,-4695.2978515625,-3798.827880859375,-379.88278808593753,0.31905834808160904,0.322202318641302,0.322202318641302
2,0,-2378093.0,-517563.9375,-932852.3125,-93603.23256103517,0.2118241972207428,0.26883785141860717,0.26883785141860717
2,1,-2676315.0,-592030.875,-1045102.25,-104882.07168945314,0.955908003870556,0.9808605544728269,0.9808605544728269
2,10,-2973518.0,-814041.5,-1083808.5,-108991.2840966797,1.203574704130165,0.010862448305590359,0.010862448305590359
2,11,-503774.0,-117410.4921875,-193768.796875,-19889.465063476564,0.15160890971728946,0.17683005640490101,0.17683005640490101
2,12,-1373092.0,-293650.53125,-541188.9375,-54445.49931152344,0.5468776493514482,0.4021865796709839,0.4021865796709839
2,13,-1791434.0,-411287.59375,-692129.6875,-69710.5207421875,0.32220728199348586,0.09536742788187211,0.09536742788187211
2,14,-2220706.0,-546483.8125,-839843.5,-84332.59577148438,0.9020614897151285,0.8425010733893492,0.8425010733893492
2,15,-2778878.0,-740732.0625,-1022776.625,-103730.89047851563,1.192652132802699,0.015893868921777975,0.015893868921777975
2,2,-2486559.0,-523072.0625,-984358.875,-98775.35266845704,0.36911893360370446,0.0957788118682902,0.0957788118682902
2,3,-1904797.0,-424852.09375,-742096.625,-74540.67463378907,0.2596947842100393,0.15167607749384399,0.15167607749384399
2,4,-4397704.0,-1078571.875,-1664959.0,-166805.85340820314,0.403916112972993,0.06956653224599368,0.06956653224599368
2,5,-3177201.0,-800192.4375,-1192505.25,-120033.9043359375,0.5227077511871031,0.5017014159694478,0.5017014159694478
2,6,-2812167.0,-754729.0625,-1032492.625,-103634.12253906252,0.7047866975136239,0.030812052138959142,0.030812052138959142
2,7,-345703.0,-71445.3671875,-137486.046875,-14177.53994140625,0.47139417645034126,0.038300203343391244,0.038300203343391244
2,8,-4580139.0,-1149497.75,-1721068.125,-172614.63556640624,1.1791899585292678,0.05600489922202861,0.05600489922202861
