step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.540437913388592,0,0.0,0.9621060278107698,0,0.0,0.9614229955299134,0,0.0,1.0,0,0.0,1.0,0,0.0,0.95983042785537,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9588775642774995,0,0.0,0.9576070680436938,0,0.0,0.9593087974337972,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9551917679269104,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.204822730524306,0,0.0,0.9258773769887867,0,0.0,0.9477591190425025,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9484991388177013,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9465970902771148,0,0.0,0.9446665884526804,0,0.0,0.9106280942319227,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9441585676648753,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,6.0,0.15,11.258983716111603,1,2.0,0.7538694525542053,0,0.0,0.9390023033444305,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6277261487644532,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9502669383466211,0,0.0,0.9620366505986668,1,2.0,0.7055545707359173,0,0.0,0.9543884305431118,0,0.0,0.9554920381852792,0,0.0,0.9564529811680741,1,1.0,0.7487195298450545,0,0.0,1.0,4,6.0
20.0,56,0,0,0,56,0,0.0,0.0,10.59752538057335,0,0.0,0.7366441262760438,0,3.0,0.766109143916531,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7016048603595257,0,3.0,0.4275945999067456,0,0.0,1.0,0,0.0,1.0,0,0.0,0.98494006762367,0,0.0,0.7315809687069404,0,0.0,0.6925108198767755,0,2.0,0.6665875658080782,0,0.0,0.9188137102852864,0,0.0,0.9269875148523564,0,0.0,0.833216289062612,0,2.0,0.5681005536547441,0,10.0
25.0,72,0,7,0,72,0,22.0,0.3055555555555556,11.157488240384634,2,6.0,0.7051319721707636,1,6.0,0.8264938946189097,0,0.0,0.9253763635694214,0,0.0,1.0,0,0.0,0.9601363532735824,0,3.0,0.8797570312313923,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9553782785041613,3,10.0,0.4422053605472281,1,3.0,0.7999860710902141,0,2.0,0.8776838099254153,0,0.0,0.9421098374440753,0,0.0,0.06734318853702932,0,0.0,0.978484265502484,0,2.0,0.9049065139574294,7,32.0
30.0,80,0,12,0,80,0,72.0,0.9,10.044950927567657,3,21.0,0.5142488400662446,2,12.0,0.6826211615609388,0,0.0,0.9360693340366363,0,0.0,1.0,0,0.0,0.9295756969542623,0,3.0,0.9065266619047027,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9551867985868417,4,29.0,0.33244204516974274,2,9.0,0.6218624448441369,0,2.0,0.8905728408621508,0,0.0,0.8927145873411731,1,4.0,0.0,0,0.0,0.9200124121692054,0,2.0,0.9287661333146064,12,82.0
35.0,96,0,19,0,96,0,137.0,1.4270833333333333,8.563454977629668,5,45.0,0.48107941731169,4,28.0,0.5459651098028394,0,0.0,0.7899090361074094,0,2.0,0.3914812501673941,0,0.0,0.9054221088309897,0,0.0,0.9438222466587043,0,0.0,0.9009096656708263,0,0.0,1.0,0,0.0,0.8201876044804016,7,60.0,0.3138969039379422,0,0.0,0.735455323861901,2,4.0,0.31068498662036215,0,0.0,0.88448487047225,0,0.0,1.0,0,4.0,0.7545295803801831,1,4.0,0.5099029308858274,19,147.0
40.0,112,0,38,0,112,0,289.0,2.580357142857143,7.828845084170076,7,79.0,0.4401000287242331,6,54.0,0.4838660143574166,1,4.0,0.5608277526773227,0,2.0,0.9236936881509245,0,0.0,0.9633176145522856,0,0.0,0.954899984587897,0,0.0,0.9510067723354344,0,0.0,1.0,2,5.0,0.7239320020086988,9,97.0,0.2611358870417877,2,7.0,0.5681411032265334,5,23.0,0.10733709617210603,0,0.0,0.8122609703327909,0,0.0,1.0,0,4.0,0.9492223686762111,6,24.0,0.3565852675930221,38,299.0
45.0,120,0,51,0,120,0,513.0,4.275,6.077166490155098,9,122.0,0.33824910897580784,8,90.0,0.3702285268695486,0,0.0,0.6776965913730871,0,2.0,0.9306649174659094,0,0.0,0.9469607605697159,0,0.0,0.7775479326424161,1,4.0,0.414576086419295,0,0.0,1.0,5,23.0,0.5410184818568632,11,146.0,0.3652638005685246,3,22.0,0.37946900116422033,7,55.0,0.00012891639624303312,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6362214974530124,7,58.0,0.14849084525768022,51,522.0
50.0,136,0,62,0,136,0,701.0,5.154411764705882,5.425500419279257,11,175.0,0.30144679399556984,10,134.0,0.36789340010260346,0,0.0,0.8787242168572894,0,0.0,1.0,1,1.0,0.8152996192859847,2,7.0,0.43283082583761706,5,19.0,0.3572790838534588,0,0.0,0.9269875148523564,1,20.0,0.4442446302457454,13,204.0,0.3563488655835831,7,48.0,0.28167027911618653,1,50.0,0.11356507592944545,0,4.0,0.41450084015597277,0,0.0,1.0,2,9.0,0.48011003614160325,9,100.0,0.014254167122343783,62,771.0
55.0,151,0,71,1,152,0,903.0,5.9801324503311255,5.749065350090478,13,238.0,0.2968578644101449,6,124.0,0.4097322148811613,0,0.0,1.0,0,0.0,1.0,1,6.0,0.6163431557349462,5,26.0,0.22361464879536966,6,48.0,0.5091276154130693,0,0.0,0.9529281091482633,3,13.0,0.5890242068252275,15,272.0,0.20082679655166705,8,85.0,0.24806088023550385,0,11.0,0.49242857010023816,0,8.0,0.7968325261118752,0,0.0,1.0,4,26.0,0.4221709792991866,10,150.0,6.936066038401596e-07,71,1007.0
60.0,159,0,66,1,160,0,1111.0,6.987421383647798,5.76084044664268,15,308.0,0.24267402999212523,2,56.0,0.5006585445843137,0,0.0,1.0,0,0.0,1.0,4,19.0,0.3886040875144462,0,21.0,0.17236187701682076,6,79.0,0.3305218513712302,1,1.0,0.003962257586121776,3,28.0,0.48873105416748336,15,347.0,0.09229185435593563,10,131.0,0.20243783509960048,0,4.0,0.8589512122982055,0,8.0,0.8950698267164421,0,0.0,1.0,0,16.0,0.3911299895329584,10,204.0,0.06517527466623829,66,1222.0
65.0,170,0,68,6,176,0,1381.0,8.123529411764705,5.9780534420199825,16,387.0,0.21943211704349838,4,20.0,0.5246111403525189,0,0.0,0.9503862374618264,0,0.0,1.0,0,13.0,0.4342892801472984,1,7.0,0.26356988380238316,6,109.0,0.4581630303168807,0,0.0,1.0,0,10.0,0.5532966048985334,18,437.0,0.1287321772022195,11,182.0,0.19535438665621227,0,4.0,0.8877258124615718,2,7.0,0.5380620818853008,0,0.0,1.0,0,0.0,0.747719425775114,10,254.0,0.31098594699609977,68,1430.0
70.0,182,0,79,10,192,0,1721.0,9.456043956043956,6.017022734864059,18,474.0,0.24647951494590392,2,22.0,0.4335521096950114,0,0.0,0.8929333196107355,0,0.0,1.0,0,0.0,0.7719929640955767,1,14.0,0.7064860578486186,6,139.0,0.3628354395393147,0,0.0,1.0,2,8.0,0.5292028075206494,20,531.0,0.25816133167522876,13,243.0,0.16555403180234168,0,0.0,0.8604610326035714,7,27.0,0.20686871533729606,0,0.0,1.0,0,0.0,0.9679706591752101,10,304.0,0.428559721518017,79,1762.0
75.0,185,0,96,15,200,0,2157.0,11.659459459459459,4.911433636889241,20,571.0,0.17365824722112977,6,29.0,0.43243592517392015,0,0.0,0.7864381091752899,0,0.0,1.0,0,0.0,0.9781952825406705,0,4.0,0.8527789256319354,9,176.0,0.03127328563897714,0,0.0,1.0,4,26.0,0.5732093407271402,21,634.0,0.17929650565298802,15,316.0,0.0997409909636857,0,0.0,0.8243397062471746,7,62.0,1.0345857163956445e-05,0,0.0,1.0,0,0.0,0.9414863859949287,14,365.0,0.30472569987468184,96,2183.0
80.0,200,0,107,16,216,0,2647.0,13.235,4.436510602900833,22,678.0,0.20468215597694311,8,64.0,0.33922553646582065,0,0.0,0.33913688536166897,0,0.0,1.0,0,0.0,0.8088174182546247,0,4.0,0.6160028542013491,11,230.0,0.06575073962833414,0,0.0,1.0,0,18.0,0.6813192466971404,23,746.0,0.09556112101856094,17,398.0,0.1300681553645794,0,0.0,1.0,7,99.0,0.051811615602435475,0,0.0,1.0,0,0.0,0.9839721233776664,19,451.0,0.3382446209107983,107,2688.0
85.0,214,0,124,18,232,0,3235.0,15.116822429906541,4.038760735309106,24,795.0,0.18471987220060018,10,111.0,0.35092312539786386,0,0.0,0.43271766040526716,0,0.0,1.0,1,2.0,0.6008759619072513,5,17.0,0.31595964863740983,12,289.0,0.2706796329793112,0,0.0,1.0,1,5.0,0.5869028392486539,25,867.0,0.06243703788127785,18,486.0,0.1005506695144457,0,0.0,1.0,7,136.0,0.3774265585229379,0,0.0,1.0,0,0.0,0.9813240583227631,21,556.0,0.22828189989646872,124,3264.0
90.0,218,0,141,22,240,0,3890.0,17.844036697247706,3.4299472983297177,26,921.0,0.12632813581857733,11,165.0,0.37493778692525587,0,0.0,1.0,0,0.0,1.0,3,14.0,0.41949297699945676,5,33.0,0.404086998395518,12,353.0,0.4216993628589974,0,0.0,1.0,6,24.0,0.29002471156441695,27,999.0,0.03671059491158248,20,585.0,0.06126935556495511,0,0.0,1.0,7,171.0,0.5062841682641781,0,0.0,1.0,0,0.0,0.936550795352533,24,674.0,0.14264702101027668,141,3939.0
95.0,233,0,146,23,256,0,4534.0,19.459227467811157,3.727289282976807,28,1056.0,0.12540741636262961,13,227.0,0.3446272235739549,0,0.0,0.9471764474568527,0,0.0,1.0,0,8.0,0.596661118757219,2,24.0,0.5158514710041775,12,412.0,0.4341654852600491,0,0.0,1.0,6,43.0,0.3042508281730075,29,1143.0,0.06342586491649617,23,693.0,0.06688959001521709,0,0.0,1.0,7,202.0,0.43068255152884266,0,0.0,1.0,0,0.0,0.9337720117386817,26,800.0,0.05424660957534012,146,4608.0
