step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.403231136059631,0,0.0,0.9424773885620849,0,0.0,0.9484016596233722,0,0.0,1.0,0,0.0,1.0,0,0.0,0.952327034498379,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9499888555456659,0,0.0,0.9481200008004345,0,0.0,0.948732837113885,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9480936276474492,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.033626175672161,0,0.0,0.9732726298510856,0,0.0,0.9752863358706996,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9031931438311773,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9767816801592331,0,0.0,0.975747496708059,0,0.0,0.8828462052676315,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9647098905165788,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,7.0,0.175,10.788453636241229,1,1.0,0.8166284129112938,0,0.0,0.9278989434053448,0,0.0,1.0,0,0.0,1.0,1,2.0,0.5778336354910291,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9310772155833832,0,0.0,0.9433481661115358,1,2.0,0.7021747710294457,0,0.0,0.965095859832342,0,0.0,0.9294153584937346,0,0.0,0.9974493524512037,1,2.0,0.6235676234002229,0,0.0,1.0,4,7.0
20.0,56,0,6,0,56,0,24.0,0.42857142857142855,10.241942417551245,0,0.0,0.861080756072289,0,2.0,0.803128465862011,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7297758665148482,0,3.0,0.3946151040334046,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8001922076285954,0,0.0,0.9539376972334638,3,12.0,0.5930783689277358,0,0.0,0.979996671529501,0,0.0,0.97212603281988,0,0.0,0.9725924379339328,3,12.0,0.4608339078667587,0,0.0,1.0,6,29.0
25.0,72,0,10,0,72,0,44.0,0.6111111111111112,9.571540301306404,2,4.0,0.7454117762797693,3,8.0,0.7011183271361335,0,0.0,0.964102703087208,0,0.0,1.0,0,0.0,0.956363537294745,0,3.0,0.9776061933030089,0,0.0,1.0,0,0.0,1.0,1,4.0,0.5655480817906656,0,0.0,0.809326859217896,4,30.0,0.4630149341851185,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6475352104513501,0,5.0,0.5683110447867923,0,4.0,0.629673784198345,10,58.0
30.0,80,0,20,0,80,0,127.0,1.5875,8.685407294530123,4,18.0,0.5603446891106006,4,24.0,0.6163523255827951,0,0.0,0.9235316533828444,0,0.0,1.0,0,0.0,0.9398709650806688,0,3.0,0.9484289329255583,0,0.0,1.0,0,0.0,1.0,3,19.0,0.3663906832817949,1,4.0,0.5217719387703538,6,56.0,0.27880542906491923,0,0.0,1.0,0,0.0,1.0,2,8.0,0.4819470242054726,0,0.0,0.9622454802897463,0,4.0,0.896584918071779,20,136.0
35.0,96,0,21,0,96,0,192.0,2.0,8.084633146591555,5,42.0,0.49726597115568616,5,45.0,0.5209797033826482,0,0.0,0.5677467561748462,0,2.0,0.4669299364274807,0,0.0,0.9557687633640508,0,0.0,0.9235036558733817,0,0.0,0.9633154415658045,0,0.0,1.0,0,15.0,0.5742906595333518,3,16.0,0.4343434922390117,8,89.0,0.24240614249177692,0,0.0,1.0,0,4.0,0.4924146737790613,0,0.0,0.24951879207959105,0,0.0,0.8879191755523742,0,4.0,0.9017890275967607,21,217.0
40.0,112,0,35,0,112,0,334.0,2.982142857142857,7.871124480831057,7,74.0,0.4688835506170522,8,78.0,0.45871338671441936,0,0.0,1.0,0,4.0,0.9575051838411185,1,2.0,0.7598454632409526,0,0.0,0.9783625109043328,0,1.0,0.8405303854570951,0,0.0,1.0,0,0.0,0.8565777455940777,6,40.0,0.3346884322758968,10,133.0,0.2227300306147471,0,0.0,1.0,0,4.0,0.815127435636918,0,0.0,1.0,1,3.0,0.7239085911629748,2,8.0,0.433124822151736,35,347.0
45.0,120,0,45,0,120,0,540.0,4.5,6.722089973979276,9,115.0,0.36910363443188976,9,121.0,0.32933770531810486,0,0.0,1.0,0,4.0,0.9599408492481319,1,7.0,0.49254532137219403,0,0.0,0.8063284402953462,0,0.0,0.8466480540307768,0,0.0,0.9740890902373467,0,0.0,0.8098526144047817,7,73.0,0.2379416234069322,11,186.0,0.16267791024827435,0,0.0,1.0,0,4.0,0.8762137277308563,0,0.0,1.0,2,12.0,0.6341620288945301,6,30.0,0.21823194221132092,45,552.0
50.0,136,0,65,0,136,0,829.0,6.095588235294118,5.490043486387558,11,166.0,0.33011891685131545,11,174.0,0.282912041568933,0,0.0,0.8759216743698133,0,0.0,1.0,3,21.0,0.3753314355148651,1,3.0,0.18177359465946238,2,5.0,0.42119381459035893,0,0.0,0.8573680410781472,3,6.0,0.5144606335665535,9,115.0,0.22877689736869578,14,249.0,0.14588447558168074,0,0.0,1.0,0,0.0,0.8884430431259487,0,0.0,1.0,2,22.0,0.630881882797434,9,72.0,0.22025331856571354,65,833.0
55.0,152,0,82,0,152,0,1177.0,7.743421052631579,5.168858721167257,13,229.0,0.3186282399158398,13,235.0,0.30882687713516305,0,0.0,0.8519709111458585,0,0.0,1.0,0,12.0,0.5614554001766736,2,16.0,0.2038883608995261,5,23.0,0.13484529060656045,2,5.0,0.6240126909585786,7,34.0,0.4984354711196877,11,166.0,0.22630069223481603,16,323.0,0.1290032312960113,0,0.0,1.0,0,0.0,0.8871562610103896,0,0.0,1.0,2,32.0,0.6437253953327635,11,122.0,0.22954024917114094,82,1197.0
60.0,160,0,85,0,160,0,1534.0,9.5875,4.8797221402508075,15,300.0,0.22892332356184703,15,306.0,0.27698864385627836,0,0.0,0.8817563530008089,0,0.0,1.0,0,0.0,0.8523362990959639,0,4.0,0.8440356881108134,6,53.0,0.116883894270027,2,15.0,0.45905582758856955,2,41.0,0.4713800423137105,13,228.0,0.1747027131807755,17,406.0,0.08579406615605938,0,0.0,1.0,0,0.0,0.9457717045649829,0,0.0,1.0,2,42.0,0.5738206982251001,13,182.0,0.13428908762846392,85,1577.0
65.0,174,0,93,2,176,0,1949.0,11.201149425287356,5.190427579771864,17,381.0,0.27777297688891095,17,384.0,0.24130777768446734,0,0.0,0.8171522996149424,0,0.0,1.0,0,0.0,0.9236857140401008,0,4.0,0.8848549901024871,7,88.0,0.3585563605233811,0,0.0,0.013605979985647786,1,13.0,0.621420645782103,15,298.0,0.33682145769960115,19,497.0,0.1049001229477574,0,0.0,1.0,0,0.0,0.9401449560378635,0,0.0,1.0,2,52.0,0.6354894777899983,15,254.0,0.11119328760518313,93,1971.0
70.0,188,0,105,4,192,0,2446.0,13.01063829787234,4.8528008391788635,18,467.0,0.2436465346695686,18,473.0,0.25544786156433236,0,0.0,0.9603543799841745,0,0.0,1.0,0,0.0,0.7273699919246766,1,5.0,0.47832716922361007,7,123.0,0.48627480259979816,1,5.0,0.00010501822631252662,3,15.0,0.627216671592319,17,377.0,0.39683008489992827,21,598.0,0.09783794971760053,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,62.0,0.6747255922660408,17,333.0,0.07141119998292947,105,2458.0
75.0,193,0,114,7,200,0,2969.0,15.38341968911917,4.146915736014012,21,566.0,0.1661479238617694,20,570.0,0.17475574377919964,0,0.0,0.9487996335722705,0,0.0,1.0,2,6.0,0.5955818551196044,1,5.0,0.11431316462505099,7,162.0,0.44293403531897146,1,10.0,0.0,1,10.0,0.6415770304159081,18,459.0,0.2887843991316571,23,707.0,0.05305116346730346,0,0.0,1.0,0,2.0,0.4132818259031183,0,0.0,1.0,2,72.0,0.5576857645140137,18,422.0,0.10853062961889513,114,2991.0
80.0,207,0,121,9,216,0,3540.0,17.10144927536232,4.385601154533817,22,674.0,0.1860397460511283,22,677.0,0.1971258323785548,0,0.0,1.0,0,0.0,1.0,3,18.0,0.4838901747884421,0,1.0,0.49444400881755446,7,197.0,0.5675531095184762,0,0.0,1.0,3,9.0,0.5408884122532135,19,553.0,0.1723100702264559,24,824.0,0.050899240228173076,0,0.0,1.0,0,4.0,0.8701388536834452,0,0.0,1.0,2,82.0,0.5740447059110275,19,514.0,0.06565428602697568,121,3553.0
85.0,218,0,137,14,232,0,4113.0,18.86697247706422,4.126235470838031,24,790.0,0.18474847625980123,24,794.0,0.18575675633252925,0,0.0,1.0,0,0.0,1.0,4,40.0,0.43109378559095535,0,0.0,1.0,7,232.0,0.4807924306860437,0,0.0,1.0,7,36.0,0.4778709732523074,22,659.0,0.0809186578984481,27,952.0,0.04898773411102249,0,0.0,1.0,0,4.0,0.8809745370054719,0,0.0,1.0,0,0.0,0.8042727617884463,22,620.0,0.021735532843425914,137,4127.0
90.0,219,0,149,21,240,0,4782.0,21.835616438356166,2.861828848299924,26,917.0,0.1571095307864114,26,920.0,0.12955435776381566,0,0.0,1.0,0,0.0,1.0,1,28.0,0.4370262758859663,0,2.0,0.35364879299756635,10,278.0,0.16606351929074561,0,0.0,1.0,7,71.0,0.4602374675271553,23,772.0,0.04438436696783102,28,1090.0,0.02422963672702751,0,0.0,1.0,2,7.0,0.4716297017929116,0,0.0,1.0,2,2.0,0.4931041542861249,24,736.0,0.0,149,4823.0
95.0,227,0,159,29,256,0,5468.0,24.088105726872246,2.577037022538198,27,1052.0,0.12234552439994395,28,1054.0,0.16850723425900802,0,4.0,0.37827647151145205,0,0.0,1.0,0,5.0,0.7063638075026146,0,4.0,0.9126451468015571,16,346.0,0.0007926833444558294,0,0.0,1.0,3,68.0,0.40358466687610106,26,897.0,0.05019789896203223,30,1236.0,0.027342153914506933,0,0.0,1.0,1,6.0,0.28676973588926236,0,0.0,1.0,4,16.0,0.36448627022097724,24,856.0,3.0264501390477035e-07,159,5544.0
100.0,239,0,162,33,272,0,6221.0,26.02928870292887,3.0558657995551752,30,1196.0,0.14456004788434654,29,1198.0,0.14341642777870484,0,4.0,0.9350413579662878,0,0.0,1.0,1,5.0,0.6509458194694765,0,4.0,0.8242836407901789,17,431.0,1.5432300781049028e-05,0,0.0,1.0,2,26.0,0.5185444176299162,27,1034.0,0.17738597948092794,32,1392.0,0.023274841503493817,0,0.0,1.0,0,1.0,0.4659608685543207,0,0.0,1.0,0,14.0,0.5281689217751119,24,980.0,0.036352959165535575,162,6285.0
105.0,245,0,172,35,280,0,7066.0,28.84081632653061,3.20382399503296,31,1349.0,0.09160455596623751,31,1351.0,0.07154285346031744,0,4.0,0.9081224094583242,0,0.0,1.0,2,15.0,0.5633020732161077,0,0.0,0.7930585375255281,17,516.0,0.06616438894784614,0,0.0,1.0,4,23.0,0.627896142155786,29,1175.0,0.2306606615741303,34,1557.0,0.004531715104137,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7768877933552217,24,1100.0,0.12429591127451323,172,7090.0
