step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.665825791010485,0,0.0,0.909264180002244,0,0.0,0.9048232488159749,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9145712270516708,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9066009625437883,0,0.0,0.911972913299948,0,0.0,0.9127532900291986,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9097560395088983,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.112794762498824,0,0.0,0.9526523891044532,0,0.0,0.9645643489858461,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9332798049187476,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9653877527144265,0,0.0,0.967065575578796,0,0.0,0.9697863557246846,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8766276133453743,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,6.0,0.15,10.96908406122932,1,2.0,0.7206788547168025,0,0.0,0.9564898254997185,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6257443043851058,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9399573639120611,0,0.0,0.9547549321478216,0,0.0,0.5730577849499128,0,0.0,0.9752897330803192,0,0.0,0.9057837723660396,0,0.0,0.9764077778462684,1,2.0,0.7358192290080495,0,0.0,1.0,3,6.0
20.0,56,0,4,0,56,0,20.0,0.35714285714285715,10.233119601135257,2,11.0,0.6810054208318271,0,0.0,0.7661609011169845,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6959870544457216,0,3.0,0.388635192136859,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9523326538166119,0,0.0,0.6635334697423377,2,9.0,0.6177606512519129,0,0.0,0.9549879217912063,0,0.0,0.9293935732299575,0,0.0,0.9340867640324348,0,0.0,0.7865676260210517,0,2.0,0.5146038392570311,4,25.0
25.0,72,0,7,0,72,0,39.0,0.5416666666666666,10.214307632192584,0,3.0,0.6737308876209283,1,9.0,0.46272391505985144,0,0.0,1.0,0,0.0,0.9118870759301291,0,0.0,0.979241047944182,0,3.0,0.8715285680607632,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9831850198361224,2,8.0,0.5177195345647819,4,26.0,0.5560782565589222,0,0.0,0.9164315078838309,0,0.0,0.9664270083261441,0,0.0,0.9564402674119107,0,0.0,0.9714271709971758,0,2.0,0.8706995862277411,7,51.0
30.0,80,0,16,0,80,0,106.0,1.325,10.013955050697751,2,6.0,0.7230084483212141,4,27.0,0.5896257255175136,0,0.0,0.9468441664376142,0,0.0,0.9503638799720242,0,0.0,0.9634905495908718,0,3.0,0.9403947869620491,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9597565548264345,4,25.0,0.35212384963132,6,52.0,0.34647779578116356,0,0.0,1.0,0,0.0,0.960517140319517,0,0.0,1.0,0,0.0,0.9578494390640189,0,2.0,0.9081153690694312,16,115.0
35.0,96,0,24,0,96,0,206.0,2.1458333333333335,8.582470092477505,4,20.0,0.584433832787708,5,50.0,0.5876870713234941,0,0.0,0.957565323427003,0,0.0,0.6976267273236382,0,0.0,0.9120865243136538,0,0.0,0.9570770105938986,0,0.0,0.9365331721229504,0,0.0,1.0,0,0.0,0.6844885112805795,6,50.0,0.3205179740563565,8,89.0,0.20948212639005018,0,0.0,1.0,0,0.0,0.9712437169096476,0,0.0,1.0,0,0.0,0.9468875080835677,1,3.0,0.5141550378974632,24,212.0
40.0,112,0,41,0,112,0,377.0,3.3660714285714284,7.136216096197375,5,44.0,0.5256533093600736,8,80.0,0.45945358689819515,0,0.0,0.6636839073725078,2,4.0,0.0008971878657240087,0,0.0,0.8491870889407158,0,0.0,0.6710593216857929,0,0.0,0.9290998320154816,0,0.0,1.0,2,6.0,0.7300702776339496,7,84.0,0.26284010213972814,10,134.0,0.22022031590197974,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.8024046878045643,6,26.0,0.3743608233992339,41,379.0
45.0,120,0,59,0,120,0,635.0,5.291666666666667,4.903120560753313,7,76.0,0.450804391828853,9,122.0,0.38724146591696434,2,10.0,0.2673903178130636,2,14.0,0.0,1,3.0,0.5614319781271232,3,7.0,0.344590055289397,1,1.0,0.1611451327136263,0,0.0,1.0,4,21.0,0.639343488123588,9,125.0,0.2002830159427724,12,190.0,0.15288571600726775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,8.0,0.425482189670205,7,60.0,0.25425369493592337,59,637.0
50.0,136,0,74,0,136,0,934.0,6.867647058823529,4.212970264972134,9,115.0,0.3843964603317081,10,172.0,0.3212031106190915,1,7.0,0.12634411156741843,2,24.0,0.0,4,17.0,0.4289739591908109,4,26.0,0.19447131106463045,5,24.0,0.13617492411202656,0,0.0,1.0,1,14.0,0.6148944128743791,11,175.0,0.227512975338111,13,253.0,0.13350507290899064,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,28.0,0.4198047236863806,10,104.0,0.14580635640782885,74,959.0
