step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,13.5496663040906,0,0.0,0.937903304961768,0,0.0,0.9422039499732109,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9325142149822481,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9380759388783322,0,0.0,0.9415370286350706,0,0.0,0.9367006163251533,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9339708958335564,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.42890157086099,0,0.0,0.9675431300975343,0,0.0,0.9698038346122209,0,0.0,1.0,0,0.0,1.0,0,0.0,0.939136660298861,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9684645346935163,0,0.0,0.9701129708978795,0,0.0,0.9674899587220375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8673423464997532,0,0.0,1.0,0,0.0
15.0,40,0,4,0,40,0,8.0,0.2,11.282942072587202,1,2.0,0.7683114962208949,0,0.0,0.9418396647658591,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7092814405505189,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9423743970040718,0,0.0,0.9389409881954598,1,1.0,0.6746997280336982,0,0.0,0.9422039499732109,0,0.0,0.9375372991102899,0,0.0,0.9383714442420102,1,3.0,0.7420404668373171,0,0.0,1.0,4,8.0
20.0,56,0,2,0,56,0,11.0,0.19642857142857142,10.249769797407014,0,0.0,0.726751548219706,0,2.0,0.7045311441197374,0,0.0,1.0,0,0.0,1.0,0,0.0,0.786953648007934,0,0.0,0.7928718487684482,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9324943767292204,0,0.0,0.7423393862415998,2,11.0,0.6229255565127807,0,0.0,0.9212507974836381,0,0.0,0.9193365915599049,0,0.0,0.9554219217722724,0,0.0,0.8151829298710128,0,0.0,0.9227281871329902,2,13.0
25.0,72,0,11,0,72,0,44.0,0.6111111111111112,9.985197740517599,2,6.0,0.8016890279203459,2,7.0,0.681853736434331,0,0.0,0.9713059001207169,0,0.0,1.0,0,0.0,0.9768062399287714,0,2.0,0.8467702348355681,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9542904763290477,2,6.0,0.5677662203319426,4,27.0,0.45720228714568584,1,2.0,0.15561051746006857,0,0.0,0.9656475855162939,0,0.0,0.08595254074238655,0,0.0,0.9681025149724487,0,2.0,0.8308830258323583,11,52.0
30.0,80,0,20,0,80,0,132.0,1.65,8.59720780371633,3,18.0,0.551908443148442,4,22.0,0.6437334258405876,0,0.0,0.936376750766873,0,0.0,1.0,0,0.0,0.9521322948038073,0,2.0,0.928615475624154,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6821621126207247,3,21.0,0.3854061924679016,6,55.0,0.2589457125070855,2,11.0,0.0,0,0.0,0.9572328197556597,2,9.0,3.2241843746258826e-06,0,0.0,0.9326788355166427,0,2.0,0.8530431062554311,20,140.0
35.0,96,0,36,0,96,0,280.0,2.9166666666666665,7.014225888029127,6,44.0,0.5063275862880685,6,43.0,0.4765167365324671,0,0.0,0.793837629793997,0,0.0,1.0,1,2.0,0.7699296013209307,0,0.0,0.9671714607468074,0,0.0,0.8732192005036062,0,0.0,1.0,3,10.0,0.6072521250848651,6,46.0,0.34168786535660195,8,92.0,0.24223024057374742,2,21.0,0.0,0,0.0,0.9982631799979168,2,19.0,0.0,1,1.0,0.7910978716668874,1,4.0,0.43673529120478966,36,282.0
40.0,112,0,45,0,112,0,435.0,3.8839285714285716,6.612681234236632,8,77.0,0.4510828399958022,8,78.0,0.4400749185697834,0,0.0,0.9387187215678656,0,2.0,0.3843613247143427,2,8.0,0.5251572654290335,0,0.0,1.0,0,0.0,0.8293991599276439,0,0.0,1.0,4,29.0,0.6035125634479124,7,79.0,0.2963780494406512,10,137.0,0.25963860184636933,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0,0.6907757672154569,5,23.0,0.4000726347354098,45,439.0
45.0,120,0,52,0,120,0,640.0,5.333333333333333,5.524725903999057,10,120.0,0.3654903680218284,9,122.0,0.36337526656943075,0,0.0,0.9003813461933312,0,4.0,0.8668430424730198,4,24.0,0.3579861304505581,0,0.0,1.0,0,0.0,0.6925040561025718,0,0.0,0.9307451322975857,1,25.0,0.5678051998900875,9,121.0,0.19907896386528015,11,190.0,0.16085036355520796,0,0.0,1.0,0,2.0,0.30431672236689394,0,0.0,1.0,2,15.0,0.6358412435891572,6,53.0,0.3616225242330938,52,676.0
50.0,136,0,59,0,136,0,772.0,5.676470588235294,5.509274677627497,11,173.0,0.3508674868924915,4,111.0,0.4429975422362873,0,0.0,1.0,0,4.0,0.9304092642802084,0,16.0,0.48572795444569306,0,0.0,1.0,5,11.0,0.4252654738983758,0,0.0,0.929584713395553,4,15.0,0.4561644840022035,11,174.0,0.16391570446977438,13,250.0,0.13573677197989337,0,2.0,0.47699114571943285,0,4.0,0.8486108146134681,0,0.0,1.0,2,25.0,0.6254844758016995,9,93.0,0.37704172944845316,59,878.0
