step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.71609828003833,0,0.0,0.9393659889400313,0,0.0,0.946162291311502,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9437346948383611,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9411156669873495,0,0.0,0.9473023217257179,0,0.0,0.9466300705862329,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9445583609577186,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.185942646747016,0,0.0,0.9544477825459389,0,0.0,0.9534653170822871,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9521738719803174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.955041095947716,0,0.0,0.9566127110278011,0,0.0,0.9118545447252573,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9567538939447674,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,4.0,0.1,11.12185754043588,0,0.0,0.7777456660497764,0,0.0,0.9574717592816454,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6582493580291638,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9790675957108687,0,0.0,0.9424962258192267,1,2.0,0.7577012537229005,0,0.0,0.929011244907904,0,0.0,0.9632278086203078,0,0.0,0.9303296548251534,1,1.0,0.663824481468197,0,0.0,1.0,3,4.0
20.0,56,0,2,0,56,0,2.0,0.03571428571428571,9.696988830289499,2,2.0,0.6891778228796831,0,1.0,0.8082328678080869,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7140356869013068,0,2.0,0.4619272809279128,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7200957349694456,0,0.0,0.7228704476761949,0,0.0,0.7240003695395978,0,2.0,0.7433966538367932,0,0.0,0.9401744764040891,0,0.0,0.9417841791127073,0,0.0,0.6918938415093329,0,2.0,0.4660039202686911,2,9.0
25.0,72,0,7,0,72,0,26.0,0.3611111111111111,11.153853614296525,3,14.0,0.6746939678061273,0,1.0,0.8990233639530228,0,0.0,1.0,0,0.0,0.9799696145544834,0,0.0,0.9649997179560823,0,2.0,0.8998206879049298,0,0.0,1.0,0,0.0,1.0,2,6.0,0.5989144786880383,2,6.0,0.6454644657845083,0,0.0,0.8736092119216858,0,2.0,0.8937139734973253,0,0.0,0.813065450223036,0,0.0,0.9711577741600372,0,0.0,0.9638575015625429,0,2.0,0.9184014036097036,7,33.0
30.0,80,0,14,0,80,0,80.0,1.0,9.734359431335394,4,33.0,0.5032468771738673,2,6.0,0.7618100354891014,0,0.0,1.0,0,0.0,0.9600053199844515,0,0.0,0.9728240785734514,0,2.0,0.9267142532455069,0,0.0,1.0,0,0.0,1.0,3,20.0,0.36709092223134493,3,19.0,0.41452886839482767,1,2.0,0.7205842361591589,0,2.0,0.9239022940779784,1,1.0,0.005596515455212557,0,0.0,1.0,0,0.0,0.9452992446881897,0,2.0,0.93384852854854,14,87.0
35.0,96,0,18,0,96,0,128.0,1.3333333333333333,8.390970554493522,7,61.0,0.46255305843675765,3,18.0,0.5909074229356356,0,4.0,0.7616957570836522,0,0.0,0.970900302622561,1,1.0,0.6424087808189481,0,0.0,0.9702570279033322,0,0.0,0.9038788756562625,0,0.0,0.9697105589251364,0,12.0,0.5865783037714842,5,40.0,0.33336670710599675,1,7.0,0.7636142323677042,1,3.0,0.3681962548254003,0,4.0,0.386755440356965,0,0.0,1.0,0,0.0,0.9657742232492664,0,0.0,0.8088376300219196,18,150.0
40.0,112,0,26,0,112,0,227.0,2.0267857142857144,8.562947670848851,9,100.0,0.43901461854674473,6,42.0,0.5515637286438325,0,4.0,0.912575630529265,0,0.0,1.0,2,9.0,0.5755968540712041,0,2.0,0.6856999113330046,0,0.0,0.9212254219661782,0,0.0,0.9661544246677073,0,0.0,0.832577308900329,7,74.0,0.2739261394710665,1,1.0,0.674317687532146,1,5.0,0.23414346393875277,0,6.0,0.8018170532362269,0,0.0,1.0,0,2.0,0.878126991149555,0,0.0,0.7588810136074957,26,245.0
45.0,120,0,37,0,120,0,387.0,3.225,7.430152045450382,11,150.0,0.3327156724038465,7,74.0,0.3879779556432443,0,2.0,0.4312391921993586,0,0.0,1.0,4,24.0,0.37930479520143207,0,2.0,0.9349701975214723,1,1.0,0.4685200934980724,0,0.0,0.9186673294856681,0,0.0,0.7807326010875137,9,118.0,0.1967820965179613,2,9.0,0.4642039131584064,0,1.0,0.5502017419000136,0,7.0,0.8881894244042899,0,0.0,1.0,0,2.0,0.9645253855320031,3,11.0,0.508392576666591,37,401.0
50.0,136,0,55,0,136,0,589.0,4.330882352941177,6.663711435220356,13,207.0,0.2838574758770166,8,113.0,0.39037280696451904,4,16.0,0.4730754541957192,0,0.0,1.0,0,14.0,0.43504502910501797,0,4.0,0.8015924403755633,6,17.0,0.30966548913538916,0,0.0,0.9651970440515204,3,10.0,0.7127481082864064,12,170.0,0.19155682482147546,5,27.0,0.3560770627612486,0,0.0,1.0,0,3.0,0.8729185939643994,0,0.0,1.0,0,2.0,0.9412703571482604,4,29.0,0.326298513613557,55,612.0
55.0,151,0,68,1,152,0,877.0,5.80794701986755,5.819709489075378,14,275.0,0.32125459682199636,11,164.0,0.3384290261845778,4,36.0,0.6241359782059737,0,0.0,1.0,0,0.0,0.8924106048618796,0,4.0,0.8773931839759782,7,48.0,0.20848122948321385,0,0.0,1.0,1,6.0,0.5375046514488189,13,236.0,0.1922158183021483,7,57.0,0.28521846616614144,0,0.0,1.0,2,6.0,0.29114672015189114,0,0.0,1.0,1,3.0,0.7860418461932931,8,60.0,0.23924359857002084,68,895.0
60.0,159,0,82,1,160,0,1256.0,7.89937106918239,5.652936472915311,16,350.0,0.23855167103234534,12,222.0,0.29837718293711996,4,56.0,0.5573424291850806,0,0.0,1.0,0,0.0,0.9449579698418581,0,4.0,0.9023964947630594,7,77.0,0.28782598902765877,0,0.0,1.0,3,12.0,0.6402456370954042,15,308.0,0.31519400963363,9,98.0,0.22607181157971198,0,0.0,1.0,6,27.0,0.10579812001449705,0,0.0,1.0,1,8.0,0.7332827038826825,9,101.0,0.2948924091284861,82,1263.0
65.0,173,0,95,3,176,0,1702.0,9.83815028901734,5.0067697223861485,17,433.0,0.21017578667936151,15,292.0,0.3074310540771768,4,76.0,0.3734615028201688,0,0.0,1.0,0,0.0,0.9516217855943245,2,7.0,0.44385260366512247,7,112.0,0.4585273963890422,0,0.0,1.0,4,30.0,0.5383330525673677,17,388.0,0.37870416352227326,10,145.0,0.20430854663608575,0,0.0,1.0,8,66.0,1.938367835881554e-05,0,0.0,1.0,1,13.0,0.7297122828343282,10,147.0,0.18424518352219346,95,1709.0
70.0,186,0,100,6,192,0,2133.0,11.46774193548387,4.3991082863136715,20,527.0,0.22666899716360472,16,371.0,0.2446086110988579,4,96.0,0.1817026694477758,0,0.0,1.0,0,2.0,0.5400413750565651,0,6.0,0.2922776512367643,7,149.0,0.46199086968658215,0,0.0,1.0,1,20.0,0.5406609377285602,19,473.0,0.3134353081190486,12,203.0,0.1855299418960784,0,0.0,1.0,8,110.0,0.0957361661328507,0,0.0,1.0,0,0.0,0.8386710224142655,13,206.0,0.04649237882080083,100,2163.0
75.0,192,0,115,8,200,0,2680.0,13.958333333333334,4.368491370751495,21,629.0,0.16490682535853704,18,458.0,0.21523333081321916,4,116.0,0.0,0,0.0,1.0,3,14.0,0.5074080649369588,0,0.0,0.5288084096878248,7,186.0,0.5343733862971864,0,0.0,1.0,3,12.0,0.6112905450381437,20,571.0,0.1664128963244062,14,269.0,0.1179805415333159,0,0.0,1.0,8,150.0,0.3665165362419441,0,0.0,1.0,2,6.0,0.5481383011991868,15,276.0,0.0003526177008356552,115,2687.0
80.0,204,0,126,12,216,0,3289.0,16.122549019607842,4.188759406972037,23,741.0,0.17970975524410704,20,554.0,0.21305724149596408,4,136.0,0.0,0,0.0,1.0,5,34.0,0.397335756569164,0,0.0,1.0,7,221.0,0.5187554507435824,0,0.0,1.0,3,27.0,0.5061728534064945,22,677.0,0.06572538839788758,16,345.0,0.1095580385846003,0,0.0,1.0,8,190.0,0.5147361792452396,0,0.0,1.0,3,20.0,0.380051806761844,15,351.0,0.0,126,3296.0
85.0,216,0,133,16,232,0,3869.0,17.912037037037038,3.629839195406143,25,864.0,0.17770015525198227,22,659.0,0.16856622227770676,4,156.0,0.4923683667248172,0,0.0,1.0,0,27.0,0.3722484967204588,0,4.0,0.447611245295516,11,263.0,0.16542051667274166,0,0.0,1.0,6,52.0,0.503400160441754,24,794.0,0.06799291776197547,18,430.0,0.10987649606766237,0,0.0,1.0,8,226.0,0.4091394112475074,0,0.0,1.0,0,13.0,0.5070011063715909,15,428.0,0.028454184535769405,133,3916.0
90.0,214,0,142,26,240,0,4501.0,21.03271028037383,3.4035480964437608,27,996.0,0.14778744818733236,24,775.0,0.14022963288436943,4,176.0,0.592802732153646,0,0.0,1.0,1,7.0,0.6058187328028037,0,4.0,0.8205474867421964,16,330.0,0.010595117977461386,0,0.0,1.0,2,43.0,0.459059828186935,26,924.0,0.07331442851962279,19,524.0,0.07352292284747321,0,0.0,1.0,8,266.0,0.2634328084544324,0,0.0,1.0,0,0.0,0.8458487636700868,15,505.0,0.24250701012986425,142,4550.0
95.0,227,0,153,29,256,0,5233.0,23.05286343612335,3.565620992251582,29,1138.0,0.14213252599175386,25,897.0,0.1432438768378697,4,196.0,0.6218970920677825,0,0.0,1.0,1,12.0,0.7102167985018617,0,2.0,0.8922576489124131,18,417.0,0.09134992352359958,0,0.0,1.0,3,20.0,0.584272156977476,28,1059.0,0.1791004416176856,21,627.0,0.07408159809193915,0,0.0,1.0,8,306.0,0.10058824271446572,0,0.0,1.0,0,0.0,0.9600844809677341,16,581.0,0.22204979254286727,153,5255.0
100.0,242,0,159,30,272,0,5760.0,23.801652892561982,3.4914789150356613,31,1288.0,0.13496417711840555,27,1030.0,0.15676404822128623,4,216.0,0.470315390855772,0,0.0,1.0,0,0.0,0.781031020314257,0,0.0,0.8593318810247909,18,507.0,0.3168174000004806,0,0.0,1.0,4,27.0,0.5820419298021994,29,1203.0,0.25997189199043247,23,737.0,0.06990156986178261,0,0.0,1.0,2,244.0,0.10522030571039509,0,4.0,0.43644347727696103,0,0.0,0.9607430985247862,21,678.0,0.056063556054978446,159,5934.0
105.0,250,0,169,30,280,0,6468.0,25.872,3.2610340502104185,32,1446.0,0.09062214276858237,29,1170.0,0.15304064463253736,4,236.0,0.14459660735709529,0,0.0,1.0,2,6.0,0.6290856834186865,0,0.0,0.7727108143064112,19,599.0,0.375350409695518,0,0.0,1.0,0,19.0,0.47102852716538546,31,1352.0,0.16720877623681862,25,856.0,0.03509268832293858,0,0.0,1.0,1,45.0,0.3246043743056462,0,4.0,0.8496935472407742,0,0.0,0.9445978061488465,26,801.0,0.03118789746413166,169,6534.0
