step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,16,0,0,0,16,0,0.0,0.0,12.241983270711453,0,0.0,0.9267374153928711,0,0.0,0.917783504207108,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9281681860690301,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9339656649121832,0,0.0,0.932461944283003,0,0.0,0.9273107986222636,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9261023504636289,0,0.0,1.0,0,0.0
10.0,32,0,0,0,32,0,0.0,0.0,13.183523157140709,0,0.0,0.9706927148574392,0,0.0,0.9665509144312535,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9715739778457357,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.973601472737619,0,0.0,0.9742616964094541,0,0.0,0.9708618760994174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9722513218394564,0,0.0,1.0,0,0.0
15.0,40,0,3,0,40,0,3.0,0.075,11.332173172563937,1,1.0,0.7750941665048088,0,0.0,0.9701384106491906,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6972088841011688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9765092418995462,0,0.0,0.9773894926926796,1,1.0,0.7633190987353834,0,0.0,0.9625042505201747,0,0.0,0.9951654596252848,0,0.0,0.9342266419914578,0,0.0,0.6397402754507538,0,0.0,1.0,3,3.0
20.0,56,0,4,0,56,0,11.0,0.19642857142857142,9.461567381846196,1,1.0,0.6950027972101952,0,0.0,0.5919985633579458,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6849912645290784,0,0.0,0.44731055748464754,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9582557153669438,0,0.0,0.6603463085363384,3,10.0,0.5569893819305509,0,0.0,0.9333128726037359,0,0.0,0.9627654191846835,0,0.0,0.9090619979076202,0,0.0,0.6891243612559794,0,0.0,0.4246965090796652,4,11.0
25.0,72,0,13,0,72,0,58.0,0.8055555555555556,9.797446311582977,4,13.0,0.5913969989757236,3,13.0,0.6509800382472757,0,0.0,0.9127842479981325,0,0.0,1.0,0,0.0,0.9648807826119516,0,2.0,0.8427412619081812,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9585425618645829,2,6.0,0.5571257361360066,4,28.0,0.3605049341370394,0,0.0,1.0,0,0.0,0.9491535460500398,0,0.0,0.6539944695894702,0,0.0,0.9487768040971145,0,2.0,0.832507795065186,13,64.0
30.0,80,0,21,0,80,0,149.0,1.8625,8.839513383566729,5,35.0,0.4595690095354216,4,33.0,0.6111242645760706,0,0.0,0.9410967862848743,0,0.0,1.0,0,0.0,0.9680044251569931,0,2.0,0.9268380514833436,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6650155165163688,4,22.0,0.38738035209494687,6,56.0,0.31044562221261807,0,0.0,1.0,0,0.0,0.929385701631935,2,5.0,0.00010290177318523427,0,0.0,0.9562863957636207,0,2.0,0.9422377315812734,21,155.0
35.0,96,0,31,0,96,0,275.0,2.8645833333333335,7.916048654040158,7,66.0,0.46710395848221914,6,61.0,0.47041112757183196,0,0.0,0.822289603397973,0,4.0,0.443051139520658,0,0.0,0.9614327524488266,0,0.0,0.8926246967235867,0,0.0,0.950728451236656,0,0.0,1.0,3,8.0,0.6401621860415597,6,48.0,0.3203572461581541,9,92.0,0.21746406223236625,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7946120550415294,0,0.0,0.8713392635404007,31,279.0
40.0,112,0,39,0,112,0,458.0,4.089285714285714,7.960579725675943,9,107.0,0.45006674215961684,9,102.0,0.4215696615298648,0,0.0,0.8858931365594305,0,4.0,0.9123310541083449,0,0.0,0.9785486849297382,0,0.0,0.9464187399390366,0,1.0,0.8750258160283616,0,0.0,1.0,3,23.0,0.6434709867526293,7,82.0,0.3213086749946687,10,140.0,0.20820400650348342,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,4.0,0.7752375959212859,0,0.0,0.8549626438940099,39,463.0
45.0,120,0,51,0,120,0,685.0,5.708333333333333,6.143908967562861,11,154.0,0.3482555502260529,10,149.0,0.3221275542148678,0,0.0,0.6201370422988999,0,4.0,0.9288854553019404,0,0.0,0.5936463066281724,0,0.0,0.9083334458137011,0,1.0,0.7431193102669583,0,0.0,1.0,6,49.0,0.5588485359772571,10,125.0,0.22450644834234654,11,194.0,0.1538901737153326,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,9.0,0.7066368839117347,2,5.0,0.4606703906701675,51,690.0
50.0,136,0,66,0,136,0,931.0,6.845588235294118,5.102260181111782,12,211.0,0.3309442762946485,13,209.0,0.28001069177391835,4,12.0,0.0069395812586997285,0,0.0,1.0,2,9.0,0.5347794406721922,0,0.0,0.43486397447960135,4,15.0,0.4424143825024492,0,0.0,0.9692522787443273,2,42.0,0.44823999716855,11,177.0,0.33099328772642156,13,257.0,0.15014614812797195,0,0.0,1.0,0,4.0,0.4888617987690318,0,0.0,1.0,1,14.0,0.7047865384611363,4,23.0,0.4284931008395955,66,973.0
