step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,13.427174014422553,0,0.0,0.9379154972894174,0,0.0
10.0,12,0,0,0,12,0,0.0,0.0,12.281345186869286,0,0.0,0.8557549499373119,0,0.0
15.0,18,0,4,0,18,0,7.0,0.3888888888888889,6.6707194328680295,4,7.0,0.4466906094721172,4,7.0
20.0,18,0,1,0,18,0,1.0,0.05555555555555555,9.715256879185477,0,6.0,0.7587702760167371,0,6.0
25.0,20,0,0,4,24,0,0.0,0.0,9.566803537686734,0,0.0,0.6218797540933964,0,0.0
30.0,18,0,6,6,24,0,20.0,1.1111111111111112,8.7895324969289,6,20.0,0.46651965032042186,6,20.0
35.0,17,0,7,11,28,0,52.0,3.0588235294117645,4.5697907633083545,7,52.0,0.29608217300346784,7,52.0
40.0,22,0,1,12,34,0,1.0,0.045454545454545456,6.976582135748168,1,37.0,0.5568343557606876,1,37.0
45.0,26,0,2,12,38,0,5.0,0.19230769230769232,7.950443019872589,1,7.0,0.6101437965264478,1,7.0
50.0,28,0,4,12,40,0,9.0,0.32142857142857145,7.510836382244004,4,16.0,0.4444864183541433,4,16.0
55.0,28,0,8,16,44,0,27.0,0.9642857142857143,8.390492531978563,6,29.0,0.500735648723146,6,29.0
60.0,24,0,4,20,44,0,39.0,1.625,7.869208969231877,4,43.0,0.41328523917745935,4,43.0
65.0,25,0,3,25,50,0,6.0,0.24,7.48240744346387,3,21.0,0.45687691815811166,3,21.0
70.0,21,0,7,29,50,0,36.0,1.7142857142857142,7.206074608722829,7,40.0,0.3352518200032077,7,40.0
75.0,30,0,9,32,62,0,77.0,2.566666666666667,6.9448392497102045,9,81.0,0.42758456576467424,9,81.0
80.0,26,0,3,36,62,0,6.0,0.23076923076923078,6.920470482380481,2,63.0,0.550113661966256,2,63.0
85.0,31,0,5,37,68,0,18.0,0.5806451612903226,6.718496812391323,3,40.0,0.48160202298294924,3,40.0
90.0,31,0,12,37,68,0,68.0,2.193548387096774,6.687380341648016,10,76.0,0.3486799513900575,10,76.0
95.0,32,0,8,40,72,0,66.0,2.0625,6.236049956598169,8,110.0,0.2837885205642781,8,110.0
100.0,29,0,5,45,74,0,9.0,0.3103448275862069,7.672049297725134,4,90.0,0.4210497944292044,4,90.0
105.0,30,0,8,48,78,0,44.0,1.4666666666666666,7.874253320521178,8,108.0,0.37734640849972506,8,108.0
110.0,30,0,14,54,84,0,98.0,3.2666666666666666,6.8986462590330415,14,162.0,0.38345516399400714,14,162.0
115.0,27,2,16,59,86,0,171.0,6.333333333333333,4.30524749392708,16,235.0,0.29883790231938634,16,235.0
120.0,28,0,6,60,88,0,54.0,1.9285714285714286,3.7595531707862433,6,193.0,0.29140588797271916,6,193.0
125.0,32,2,10,60,92,0,31.0,0.96875,4.958822273147476,8,173.0,0.3028978976738208,8,173.0
130.0,34,0,13,60,94,0,86.0,2.5294117647058822,5.650458599335301,12,205.0,0.2517218073142293,12,205.0
135.0,35,2,7,63,98,0,30.0,0.8571428571428571,6.569226803256943,7,222.0,0.33134176303701685,7,222.0
140.0,31,0,12,69,100,0,49.0,1.5806451612903225,5.213192810449189,12,252.0,0.24631530807629498,12,252.0
145.0,35,2,17,71,106,0,129.0,3.6857142857142855,4.953637953158139,17,332.0,0.25840394724433896,17,332.0
150.0,36,0,11,76,112,0,67.0,1.8611111111111112,5.601450574038164,11,284.0,0.4055510599001325,11,284.0
155.0,35,0,4,77,112,0,11.0,0.3142857142857143,5.529486383595956,2,211.0,0.3481474822981354,2,211.0
160.0,41,0,14,77,118,0,58.0,1.4146341463414633,6.1655202035366505,12,228.0,0.3110683197608747,12,228.0
165.0,37,0,20,81,118,0,144.0,3.891891891891892,4.873368930459051,18,301.0,0.16192800643079988,18,301.0
170.0,38,0,11,86,124,0,72.0,1.894736842105263,5.528521951863776,11,335.0,0.25486146651768443,11,335.0
175.0,34,0,11,90,124,0,44.0,1.2941176470588236,5.391544056947252,11,371.0,0.19327094473053294,11,371.0
180.0,34,0,20,94,128,0,126.0,3.7058823529411766,4.076229811646805,20,454.0,0.14106300093422877,20,454.0
185.0,36,0,11,98,134,0,83.0,2.3055555555555554,4.870614053157977,11,393.0,0.29313680196364683,11,393.0
190.0,37,0,3,101,138,0,3.0,0.08108108108108109,6.275277416413873,1,273.0,0.3941834319826502,1,273.0
195.0,39,0,11,101,140,0,36.0,0.9230769230769231,6.18541730453878,9,286.0,0.28453959999517997,9,286.0
200.0,38,0,16,106,144,0,92.0,2.4210526315789473,5.491637578447273,15,351.0,0.1949128496949156,15,351.0
205.0,34,0,9,112,146,0,52.0,1.5294117647058822,5.543188515858321,9,387.0,0.266556618427896,9,387.0
210.0,35,0,11,115,150,0,47.0,1.3428571428571427,5.571719225727154,11,428.0,0.2360629091025168,11,428.0
215.0,31,0,19,119,150,0,120.0,3.870967741935484,3.715595180213185,19,510.0,0.12958345287368847,19,510.0
220.0,38,0,13,124,162,0,91.0,2.3947368421052633,4.732006172661698,12,453.0,0.35444236238256505,12,453.0
225.0,38,0,6,124,162,0,27.0,0.7105263157894737,5.507434902253974,4,467.0,0.3481654483352583,4,467.0
230.0,44,0,14,124,168,0,71.0,1.6136363636363635,5.3239018436057615,12,507.0,0.26083977122954277,12,507.0
235.0,41,0,11,127,168,0,52.0,1.2682926829268293,5.445766052547398,11,566.0,0.2045327067603049,11,566.0
240.0,39,0,14,133,172,0,58.0,1.4871794871794872,4.478505968741476,13,623.0,0.15193481504640668,13,623.0
245.0,36,0,19,138,174,0,105.0,2.9166666666666665,3.9775585657228527,19,708.0,0.17744359388198483,19,708.0
250.0,38,0,13,140,178,0,78.0,2.0526315789473686,3.301903578744591,13,616.0,0.15138450833243214,13,616.0
255.0,41,0,9,143,184,0,40.0,0.975609756097561,5.649824325624731,7,641.0,0.3501793424536304,7,641.0
260.0,44,0,10,144,188,0,50.0,1.1363636363636365,5.952236695754352,8,677.0,0.3189267208369621,8,677.0
265.0,42,0,9,148,190,0,28.0,0.6666666666666666,5.636402237380942,9,725.0,0.2342029795448983,9,725.0
270.0,41,0,16,153,194,0,56.0,1.3658536585365855,4.134372166735663,16,793.0,0.1693912165684399,16,793.0
275.0,38,0,22,156,194,0,125.0,3.289473684210526,2.9505895913989395,22,889.0,0.11689926278864926,22,889.0
280.0,40,0,19,160,200,0,107.0,2.675,3.306123569647106,18,798.0,0.21304648946219332,18,798.0
285.0,39,0,13,161,200,0,68.0,1.7435897435897436,3.6467708854798584,11,837.0,0.18359984333454699,11,837.0
290.0,49,2,12,161,210,0,66.0,1.346938775510204,6.077241322044506,10,887.0,0.34086201564330154,10,887.0
295.0,47,0,11,165,212,0,46.0,0.9787234042553191,5.223500936780529,11,944.0,0.26120867219887883,11,944.0
300.0,45,2,16,169,214,0,56.0,1.2444444444444445,4.253907967849602,16,1016.0,0.1845130349598094,16,1016.0
305.0,47,0,22,171,218,0,125.0,2.6595744680851063,3.53158358125351,22,1119.0,0.11899654656834911,22,1119.0
310.0,45,2,19,175,220,0,102.0,2.2666666666666666,2.8977762278453074,18,1007.0,0.11255866734151307,18,1007.0
315.0,46,0,16,178,224,0,76.0,1.6521739130434783,4.079335898597672,14,1055.0,0.19635867400175291,14,1055.0
320.0,46,2,15,180,226,0,73.0,1.5869565217391304,4.666145105019784,14,1115.0,0.19382137720249856,14,1115.0
325.0,48,1,10,185,233,0,35.0,0.7291666666666666,4.875201634203003,10,1169.0,0.24478903826149784,10,1169.0
330.0,46,0,21,188,234,0,78.0,1.6956521739130435,3.2283401858215326,21,1252.0,0.15010580829983775,21,1252.0
335.0,46,0,29,192,238,0,179.0,3.891304347826087,2.589061249254602,29,1379.0,0.1648985471767968,29,1379.0
340.0,47,0,32,193,240,0,311.0,6.617021276595745,1.3052487926197,32,1531.0,0.035192376059739364,32,1531.0
345.0,51,0,42,193,244,0,502.0,9.843137254901961,1.9128295016005288,42,1722.0,0.07023328030216598,42,1722.0
350.0,51,0,43,195,246,0,716.0,14.03921568627451,1.1069453247638146,43,1936.0,0.04695906700513892,43,1936.0
355.0,53,0,49,197,250,0,949.0,17.90566037735849,0.9183790992470315,49,2169.0,0.06841837925262215,49,2169.0
360.0,53,0,51,197,250,0,1197.0,22.58490566037736,0.021543669376789986,51,2417.0,0.0016992162673062823,51,2417.0
365.0,65,0,53,197,262,0,1459.0,22.446153846153845,2.0265623620668096,53,2679.0,0.14028270844802265,53,2679.0
370.0,65,0,55,197,262,0,1733.0,26.661538461538463,1.2944870032895879,55,2953.0,0.09078952635010822,55,2953.0
