step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,12,0,0,0,12,0,0.0,0.0,5.7756188648752875,0,0.0,0.43085036033679086,0,0.0
10.0,14,0,0,0,14,0,0.0,0.0,11.600336454464905,0,0.0,0.8473201424907228,0,0.0
15.0,18,2,0,0,18,0,0.0,0.0,8.935875346666467,0,0.0,0.6277171425673359,0,0.0
20.0,24,0,6,0,24,0,14.0,0.5833333333333334,5.437070026842864,6,14.0,0.3363771073885612,6,14.0
25.0,28,2,12,0,28,0,53.0,1.8928571428571428,6.937365848910465,12,53.0,0.3808401149699144,12,53.0
30.0,28,0,10,2,30,0,97.0,3.4642857142857144,6.433198890706501,10,97.0,0.3179157512194555,10,97.0
35.0,27,0,12,5,32,0,155.0,5.7407407407407405,6.071582753770594,12,155.0,0.2858861369260694,12,155.0
40.0,36,0,20,8,44,0,228.0,6.333333333333333,3.888835653731798,20,228.0,0.17529669063150932,20,228.0
45.0,36,0,18,10,46,0,315.0,8.75,5.795172069359331,18,315.0,0.3399308067393574,18,315.0
50.0,38,2,19,12,50,0,406.0,10.68421052631579,4.434319519919598,19,406.0,0.260179038607272,19,406.0
55.0,42,0,24,14,56,0,400.0,9.523809523809524,3.1034544108514672,24,439.0,0.17405973642085465,24,439.0
60.0,41,0,24,15,56,0,513.0,12.512195121951219,3.9597865252117646,24,513.0,0.16532298584342703,24,513.0
65.0,46,0,30,16,62,0,647.0,14.065217391304348,3.605111991167522,30,647.0,0.1488248841891357,30,647.0
70.0,44,1,24,19,63,0,634.0,14.409090909090908,2.5053012596548925,24,692.0,0.1174266806387794,24,692.0
75.0,50,4,33,22,72,0,786.0,15.72,2.253494401575274,33,786.0,0.07307814396282185,33,786.0
80.0,56,0,34,22,78,0,955.0,17.053571428571427,3.920928328759061,34,955.0,0.20796049785695445,34,955.0
85.0,57,2,39,25,82,0,1104.0,19.36842105263158,2.7452894951900118,39,1104.0,0.157392638660857,39,1104.0
90.0,56,0,41,28,84,0,1300.0,23.214285714285715,2.0879897960239178,41,1300.0,0.09264819350144905,41,1300.0
95.0,60,0,50,28,88,0,1527.0,25.45,1.6514534112837098,50,1527.0,0.054889446647476636,50,1527.0
100.0,62,0,48,32,94,0,1566.0,25.258064516129032,1.3123663457199437,48,1692.0,0.07908179809212026,48,1692.0
105.0,64,0,42,32,96,0,1635.0,25.546875,2.2200697545252637,42,1783.0,0.08622507098617702,42,1783.0
110.0,72,4,42,32,104,0,1834.0,25.47222222222222,3.2599762403764028,42,1875.0,0.10382868094018399,42,1875.0
115.0,72,2,45,36,108,0,2039.0,28.319444444444443,3.2710445262766763,45,2080.0,0.1427289838114639,45,2080.0
120.0,66,2,48,42,108,0,2270.0,34.39393939393939,2.417886031345799,48,2311.0,0.12619817456143348,48,2311.0
125.0,66,6,56,44,110,0,2530.0,38.333333333333336,1.2231718051139744,56,2571.0,0.036497095035512565,56,2571.0
130.0,68,6,60,46,114,0,2823.0,41.51470588235294,1.0015188695182946,60,2864.0,0.05151858040546842,60,2864.0
135.0,69,10,63,47,116,0,3125.0,45.289855072463766,0.9410572814112003,63,3166.0,0.05662921591141356,63,3166.0
140.0,70,10,65,48,118,0,3438.0,49.114285714285714,0.7401851411116522,65,3479.0,0.052552119845823746,65,3479.0
145.0,76,16,65,48,124,0,3017.0,39.69736842105263,0.9501593838645557,65,3538.0,0.032645027006243756,65,3538.0
