step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,episode,global_step
55.0,23,0,4,11,34,0,19.0,0.8260869565217391,6.897470613860188,4,80.0,0.4535241986609231,4,80.0,13,3318.0
60.0,23,0,1,13,36,0,2.0,0.0869565217391304,8.019953081466118,1,25.0,0.4471532108102048,1,25.0,13,3323.0
65.0,27,0,3,14,41,0,14.0,0.5185185185185185,9.962557702662552,3,14.0,0.5953424005597897,3,14.0,13,3328.0
70.0,29,0,4,18,47,0,30.0,1.0344827586206895,10.90666007847028,4,30.0,0.6897910099910014,4,30.0,13,3333.0
75.0,29,0,5,24,53,0,52.0,1.793103448275862,10.47090101849146,5,52.0,0.6822555012496399,5,52.0,13,3338.0
80.0,30,0,6,28,58,0,78.0,2.6,9.466813438461294,6,78.0,0.6102086978379168,6,78.0,13,3343.0
85.0,26,0,8,33,59,0,114.0,4.384615384615385,7.954132248525654,8,114.0,0.4023658494117667,8,114.0,13,3348.0
90.0,26,0,10,36,62,0,158.0,6.076923076923077,7.025278328245812,10,158.0,0.3268070390168968,10,158.0,13,3353.0
95.0,24,0,5,41,65,0,45.0,1.875,7.4579110508328705,5,135.0,0.4302684811690245,5,135.0,13,3358.0
100.0,25,0,1,44,69,0,1.0,0.04,9.254561106848332,1,50.0,0.5550407189244442,1,50.0,13,3363.0
105.0,25,0,5,47,72,0,19.0,0.76,9.068229188281046,5,19.0,0.4559769924161401,5,19.0,13,3368.0
110.0,26,0,9,50,76,0,55.0,2.1153846153846154,7.723595751448956,9,55.0,0.3830266326287956,9,55.0,13,3373.0
115.0,23,0,11,56,79,0,104.0,4.521739130434782,5.936528879393326,11,104.0,0.3219875800273316,11,104.0,13,3378.0
120.0,22,0,8,59,81,0,59.0,2.6818181818181817,4.281700933132324,8,121.0,0.2657988258886863,8,121.0,13,3383.0
125.0,24,0,4,60,84,0,16.0,0.6666666666666666,5.981226340417639,4,84.0,0.3088165659923981,4,84.0,13,3388.0
130.0,27,0,4,60,87,0,36.0,1.3333333333333333,9.561466460200611,4,44.0,0.579291398759125,4,44.0,13,3393.0
135.0,29,0,2,63,92,0,3.0,0.1034482758620689,8.360189162594677,2,33.0,0.5065533985538749,2,33.0,13,3398.0
140.0,26,0,8,68,94,0,28.0,1.0769230769230769,8.100019288551241,8,36.0,0.4298611248539838,8,36.0,13,3403.0
145.0,26,0,9,72,98,0,69.0,2.6538461538461537,6.750795858057817,9,77.0,0.2671450872732838,9,77.0,13,3408.0
150.0,26,0,14,76,102,0,127.0,4.884615384615385,5.382832999751623,14,135.0,0.2689365473505993,14,135.0,13,3413.0
155.0,26,0,10,79,105,0,86.0,3.3076923076923075,3.534705489516057,10,153.0,0.1988261932750292,10,153.0,13,3418.0
160.0,28,0,8,80,108,0,35.0,1.25,6.376716960108976,8,128.0,0.3582696917004486,8,128.0,13,3423.0
165.0,31,0,2,80,111,0,8.0,0.2580645161290322,8.105421278261508,2,68.0,0.4035686468412703,2,68.0,13,3428.0
170.0,30,0,2,84,114,0,3.0,0.1,7.738325477885939,2,67.0,0.4529957503204834,2,67.0,13,3433.0
175.0,27,0,6,88,115,0,26.0,0.9629629629629628,6.633101603312406,6,86.0,0.2200439053902597,6,86.0,13,3438.0
180.0,26,0,13,93,119,0,80.0,3.076923076923077,5.213062582762628,13,140.0,0.1898154033261589,13,140.0,13,3443.0
185.0,29,0,10,96,125,0,71.0,2.4482758620689653,6.2046496239547935,10,160.0,0.3621696508568661,10,160.0,13,3448.0
190.0,29,0,4,99,128,0,7.0,0.2413793103448276,5.633608468635725,4,114.0,0.2893083875919349,4,114.0,13,3453.0
195.0,33,0,2,99,132,0,5.0,0.1515151515151515,8.137055801230861,2,49.0,0.3927559344229827,2,49.0,13,3458.0
200.0,33,0,2,103,136,0,13.0,0.3939393939393939,9.333740215896691,2,23.0,0.5303140321221295,2,23.0,13,3463.0
205.0,33,0,2,107,140,0,2.0,0.0606060606060606,8.586559135508752,2,10.0,0.5346867895222855,2,10.0,13,3468.0
210.0,31,0,7,112,143,0,23.0,0.7419354838709677,7.148737150037599,7,31.0,0.355693970209839,7,31.0,13,3473.0
215.0,30,0,12,117,147,0,72.0,2.4,5.107219741878372,12,80.0,0.2221138044592238,12,80.0,13,3478.0
220.0,29,0,13,121,150,0,73.0,2.5172413793103448,3.810050447387708,13,120.0,0.2020649901664519,13,120.0,13,3483.0
225.0,29,0,6,123,152,0,32.0,1.103448275862069,6.114901324660477,6,120.0,0.3113139055578839,6,120.0,13,3488.0
230.0,31,0,0,124,155,0,0.0,0.0,8.61726363553187,0,76.0,0.4347617305615919,0,76.0,13,3493.0
235.0,31,0,3,128,159,0,9.0,0.2903225806451613,9.12471707738292,3,47.0,0.5106565426929165,3,47.0,13,3498.0
240.0,28,0,4,134,162,0,28.0,1.0,9.873459864670394,4,32.0,0.6486491117907932,4,32.0,13,3503.0
245.0,26,0,4,138,164,0,48.0,1.8461538461538465,8.623207686275645,4,48.0,0.5010167603478349,4,48.0,13,3508.0
250.0,24,0,7,142,166,0,78.0,3.25,8.327465902242999,7,78.0,0.4007151836428493,7,78.0,13,3513.0
5.0,3,0,0,0,3,0,0.0,0.0,14.809751768386166,0,0.0,0.948852363302068,0,0.0,14,3519.0
10.0,7,0,0,0,7,0,0.0,0.0,13.030195537454862,0,0.0,0.8736905193392427,0,0.0,14,3524.0
15.0,10,0,2,0,10,0,3.0,0.3,9.739936966873668,2,3.0,0.654054896590332,2,3.0,14,3529.0
20.0,14,0,3,0,14,0,17.0,1.2142857142857142,8.51115017244355,3,17.0,0.5396115157984913,3,17.0,14,3534.0
25.0,19,0,7,1,20,0,44.0,2.3157894736842106,7.449733633212256,7,44.0,0.4789089961605312,7,44.0,14,3539.0
30.0,24,0,9,1,25,0,84.0,3.5,6.532483085436732,9,84.0,0.4183601389617168,9,84.0,14,3544.0
35.0,25,0,8,3,28,0,44.0,1.76,3.867725173890472,8,96.0,0.2606432733759973,8,96.0,14,3549.0
40.0,28,0,6,3,31,0,18.0,0.6428571428571429,6.247443875211999,6,78.0,0.3245961488625616,6,78.0,14,3554.0
45.0,29,0,4,3,32,0,25.0,0.8620689655172413,8.648603134070544,4,52.0,0.37839628093568,4,52.0,14,3559.0
50.0,28,0,6,7,35,0,48.0,1.7142857142857142,9.322154455363696,6,58.0,0.4750690360661362,6,58.0,14,3564.0
55.0,26,0,1,12,38,0,1.0,0.0384615384615384,7.7567431494457235,1,40.0,0.4198693474500852,1,40.0,14,3569.0
60.0,23,0,5,17,40,0,19.0,0.8260869565217391,8.444170569459477,5,25.0,0.4255058690856461,5,25.0,14,3574.0
65.0,19,0,7,21,40,0,50.0,2.631578947368421,7.188320772784951,7,56.0,0.2133704353312778,7,56.0,14,3579.0
70.0,20,0,3,25,45,0,14.0,0.7,6.913916960814494,3,56.0,0.3950569920812833,3,56.0,14,3584.0
75.0,16,0,1,29,45,0,5.0,0.3125,9.97301493256294,1,13.0,0.6543648911149414,1,13.0,14,3589.0
80.0,18,0,2,29,47,0,12.0,0.6666666666666666,10.998612035965785,2,12.0,0.575336917531029,2,12.0,14,3594.0
85.0,17,0,1,33,50,0,2.0,0.1176470588235294,10.258252722175678,1,2.0,0.7264123442547205,1,2.0,14,3599.0
90.0,17,0,1,38,55,0,7.0,0.4117647058823529,10.986027305466848,1,7.0,0.7595518217950347,1,7.0,14,3604.0
95.0,15,0,3,41,56,0,18.0,1.2,9.503989956365196,3,18.0,0.6270510920342719,3,18.0,14,3609.0
100.0,14,0,1,45,59,0,1.0,0.0714285714285714,5.905950665551694,1,8.0,0.4382007142068624,1,8.0,14,3614.0
105.0,16,0,1,45,61,0,4.0,0.25,9.248200816847364,1,5.0,0.5835315827188999,1,5.0,14,3619.0
110.0,20,0,3,45,65,0,17.0,0.85,10.650122014186412,3,17.0,0.6261422174980725,3,17.0,14,3624.0
115.0,20,0,0,48,68,0,0.0,0.0,10.963396337008955,0,6.0,0.8221523417702074,0,6.0,14,3629.0
120.0,20,0,2,53,73,0,5.0,0.25,9.64763798954763,2,5.0,0.6306838660688467,2,5.0,14,3634.0
125.0,21,0,6,56,77,0,27.0,1.2857142857142858,7.604309623361368,6,27.0,0.4662964036204992,6,27.0,14,3639.0
130.0,18,0,5,60,78,0,14.0,0.7777777777777778,4.382724789343303,5,39.0,0.2928168943003193,5,39.0,14,3644.0
135.0,22,0,1,60,82,0,3.0,0.1363636363636363,7.554250518380971,1,25.0,0.4206144819923263,1,25.0,14,3649.0
140.0,23,0,2,60,83,0,13.0,0.5652173913043478,10.463297177560834,2,16.0,0.6285826512873078,2,16.0,14,3654.0
145.0,22,0,3,64,86,0,6.0,0.2727272727272727,7.632426714585306,3,9.0,0.4077741367284118,3,9.0,14,3659.0
150.0,26,0,6,68,94,0,31.0,1.1923076923076923,9.049556454877584,6,34.0,0.6084138402962449,6,34.0,14,3664.0
155.0,26,0,6,72,98,0,61.0,2.3461538461538463,8.546812630651932,6,64.0,0.5819611250809329,6,64.0,14,3669.0
160.0,25,0,10,77,102,0,102.0,4.08,5.704334120814243,10,105.0,0.3400627138310347,10,105.0,14,3674.0
165.0,29,0,15,77,106,0,168.0,5.793103448275862,5.240213239759955,15,171.0,0.2924936176810761,15,171.0,14,3679.0
170.0,30,0,14,78,108,0,104.0,3.466666666666667,4.268903095950333,14,196.0,0.2013343472221511,14,196.0,14,3684.0
175.0,34,0,7,81,115,0,37.0,1.088235294117647,6.415543409422382,7,140.0,0.3536849690755697,7,140.0,14,3689.0
180.0,39,0,2,81,120,0,20.0,0.5128205128205128,8.324230401113967,2,97.0,0.4722889518950474,2,97.0,14,3694.0
185.0,37,0,4,86,123,0,36.0,0.972972972972973,8.504259551219068,4,57.0,0.481269306328277,4,57.0,14,3699.0
190.0,36,0,8,91,127,0,64.0,1.7777777777777777,8.549025954982072,8,66.0,0.5050291510450232,8,66.0,14,3704.0
195.0,37,0,9,95,132,0,105.0,2.8378378378378377,9.028465367824213,9,105.0,0.5347699966997549,9,105.0,14,3709.0
200.0,34,0,9,101,135,0,150.0,4.411764705882353,8.010888312180244,9,150.0,0.4082393112329057,9,150.0,14,3714.0
205.0,32,0,6,107,139,0,54.0,1.6875,7.433420557514167,6,128.0,0.4370170465686332,6,128.0,14,3719.0
210.0,30,0,4,111,141,0,15.0,0.5,8.098849736706162,4,72.0,0.4229068733312431,4,72.0,14,3724.0
215.0,27,0,6,116,143,0,44.0,1.6296296296296295,8.034970843353834,6,44.0,0.3267918674908942,6,44.0,14,3729.0
220.0,25,0,9,120,145,0,86.0,3.44,7.69356980529484,9,86.0,0.3198213241744735,9,86.0,14,3734.0
225.0,24,0,4,125,149,0,28.0,1.1666666666666667,7.399769352802792,4,85.0,0.4210880209357424,4,85.0,14,3739.0
230.0,21,0,1,129,150,0,5.0,0.238095238095238,8.803460141413172,1,35.0,0.5096186076847852,1,35.0,14,3744.0
235.0,23,0,2,132,155,0,12.0,0.5217391304347826,10.853422927840656,2,12.0,0.7093684275807597,2,12.0,14,3749.0
240.0,25,0,4,135,160,0,25.0,1.0,10.281208814319728,4,25.0,0.676380922036994,4,25.0,14,3754.0
245.0,23,0,1,140,163,0,2.0,0.0869565217391304,9.186288277732013,1,11.0,0.6511638326624553,1,11.0,14,3759.0
250.0,20,0,3,145,165,0,11.0,0.55,7.816123796261313,3,11.0,0.4249302611871384,3,11.0,14,3764.0
5.0,6,0,0,0,6,0,0.0,0.0,11.957013516932951,0,0.0,0.922373322519856,0,0.0,15,3770.0
10.0,11,0,0,0,11,0,0.0,0.0,12.429591327771773,0,0.0,0.9473201364896432,0,0.0,15,3775.0
15.0,15,0,0,0,15,0,0.0,0.0,10.196723200004667,0,0.0,0.7948098748947191,0,0.0,15,3780.0
20.0,19,0,3,0,19,0,12.0,0.631578947368421,8.060969384023988,3,12.0,0.5307896516383376,3,12.0,15,3785.0
25.0,24,0,2,0,24,0,3.0,0.125,7.871871468548091,2,18.0,0.5384813439907153,2,18.0,15,3790.0
30.0,24,0,2,2,26,0,4.0,0.1666666666666666,9.13675453497965,2,8.0,0.5457730529892535,2,8.0,15,3795.0
35.0,27,0,5,3,30,0,24.0,0.8888888888888888,10.165812835603017,5,24.0,0.5473060403413618,5,24.0,15,3800.0
40.0,24,0,5,8,32,0,49.0,2.0416666666666665,9.7676002544059,5,49.0,0.4954624490655925,5,49.0,15,3805.0
45.0,25,0,0,12,37,0,0.0,0.0,9.128080279676006,0,37.0,0.5562203950302248,0,37.0,15,3810.0
50.0,24,0,4,17,41,0,11.0,0.4583333333333333,9.56118637377596,4,11.0,0.5880795134252127,4,11.0,15,3815.0
55.0,23,0,5,21,44,0,33.0,1.434782608695652,8.170012630941242,5,33.0,0.4597680720210056,5,33.0,15,3820.0
60.0,23,0,9,24,47,0,69.0,3.0,6.144675806866862,9,69.0,0.2932172756559069,9,69.0,15,3825.0
65.0,21,0,7,28,49,0,36.0,1.7142857142857142,5.11145564099716,7,85.0,0.3156065648905533,7,85.0,15,3830.0
70.0,22,0,0,28,50,0,0.0,0.0,6.934906752561894,0,48.0,0.3151295151839601,0,48.0,15,3835.0
75.0,22,0,3,30,52,0,12.0,0.5454545454545454,10.118731565012816,3,20.0,0.5116873314280036,3,20.0,15,3840.0
80.0,22,0,3,34,56,0,27.0,1.2272727272727273,10.963611056339143,3,27.0,0.6176744807373453,3,27.0,15,3845.0
85.0,20,0,5,40,60,0,49.0,2.45,9.49764490857254,5,49.0,0.583460045931776,5,49.0,15,3850.0
90.0,20,0,1,45,65,0,2.0,0.1,8.031374350843306,1,31.0,0.5805810392183778,1,31.0,15,3855.0
95.0,21,0,3,46,67,0,14.0,0.6666666666666666,9.159910756050316,3,14.0,0.6069152512347858,3,14.0,15,3860.0
100.0,24,0,5,47,71,0,33.0,1.375,8.330378180363281,5,33.0,0.462630463123489,5,33.0,15,3865.0
105.0,23,0,9,51,74,0,72.0,3.130434782608696,7.390380228547757,9,72.0,0.4183982249677774,9,72.0,15,3870.0
110.0,23,0,9,55,78,0,117.0,5.086956521739131,6.488734184281198,9,117.0,0.3258534276089431,9,117.0,15,3875.0
115.0,21,0,13,57,78,0,174.0,8.285714285714286,4.113965370137901,13,174.0,0.1788531271263788,13,174.0,15,3880.0
120.0,20,0,8,60,80,0,91.0,4.55,3.862478425354278,8,176.0,0.2466941211408881,8,176.0,15,3885.0
125.0,21,0,2,60,81,0,5.0,0.238095238095238,6.936883949454124,2,112.0,0.3498041871528362,2,112.0,15,3890.0
130.0,24,0,3,60,84,0,19.0,0.7916666666666666,9.538573386982078,3,41.0,0.4673444794121937,3,41.0,15,3895.0
135.0,22,0,4,64,86,0,38.0,1.7272727272727273,9.970277709592189,4,38.0,0.4959488766363582,4,38.0,15,3900.0
140.0,21,0,4,69,90,0,58.0,2.761904761904762,9.271449654207109,4,58.0,0.5500546888755069,4,58.0,15,3905.0
145.0,20,0,0,73,93,0,0.0,0.0,9.147676889828627,0,31.0,0.616557890667541,0,31.0,15,3910.0
150.0,19,0,2,78,97,0,5.0,0.2631578947368421,10.191188644276792,2,5.0,0.652519707948091,2,5.0,15,3915.0
155.0,21,0,4,79,100,0,21.0,1.0,9.408988944090176,4,21.0,0.5527117977194581,4,21.0,15,3920.0
160.0,22,0,0,83,105,0,0.0,0.0,8.751219011221396,0,18.0,0.5665740264721587,0,18.0,15,3925.0
165.0,22,0,0,87,109,0,0.0,0.0,10.683482934495066,0,0.0,0.7218565698437039,0,0.0,15,3930.0
170.0,23,0,3,88,111,0,5.0,0.217391304347826,10.495511739480753,3,5.0,0.6172493318917048,3,5.0,15,3935.0
175.0,22,0,3,92,114,0,20.0,0.9090909090909092,10.235027116329038,3,20.0,0.5172082174332979,3,20.0,15,3940.0
180.0,20,0,4,97,117,0,39.0,1.95,9.852900362118016,4,39.0,0.6112680877332384,4,39.0,15,3945.0
185.0,20,0,4,102,122,0,59.0,2.95,9.818423306433267,4,59.0,0.6266189411504766,4,59.0,15,3950.0
190.0,19,0,0,105,124,0,0.0,0.0,8.505072519683035,0,35.0,0.5529211214820735,0,35.0,15,3955.0
195.0,21,0,3,106,127,0,9.0,0.4285714285714285,9.037134387420457,3,9.0,0.5044164235173292,3,9.0,15,3960.0
200.0,19,0,7,109,128,0,38.0,2.0,7.060744510001519,7,38.0,0.3122413445940826,7,38.0,15,3965.0
205.0,19,0,2,113,132,0,11.0,0.5789473684210527,6.56271846772463,2,46.0,0.4214936215900451,2,46.0,15,3970.0
210.0,20,0,1,116,136,0,5.0,0.25,9.066790600360845,1,17.0,0.5911349849332567,1,17.0,15,3975.0
215.0,24,0,2,116,140,0,15.0,0.625,11.106567004687756,2,15.0,0.7354003927900302,2,15.0,15,3980.0
220.0,23,0,3,119,142,0,30.0,1.3043478260869563,10.31895116414296,3,30.0,0.5823147794335825,3,30.0,15,3985.0
225.0,21,0,1,124,145,0,1.0,0.0476190476190476,9.299048094434772,1,10.0,0.5531535149917507,1,10.0,15,3990.0
230.0,19,0,5,129,148,0,19.0,1.0,8.141136792457468,5,19.0,0.4340864130373323,5,19.0,15,3995.0
235.0,17,0,9,132,149,0,52.0,3.0588235294117645,5.64382916408672,9,52.0,0.2860285268231223,9,52.0,15,4000.0
240.0,18,0,3,136,154,0,20.0,1.1111111111111112,5.639212075474173,3,60.0,0.4080149100870414,3,60.0,15,4005.0
245.0,23,0,1,136,159,0,5.0,0.217391304347826,9.872659091946868,1,28.0,0.6470045107179225,1,28.0,15,4010.0
250.0,28,0,4,136,164,0,15.0,0.5357142857142857,10.218652107476208,4,15.0,0.5990707512595242,4,15.0,15,4015.0
5.0,2,0,0,0,2,0,0.0,0.0,12.645399561766666,0,0.0,0.9719657883071048,0,0.0,16,4021.0
10.0,5,0,0,0,5,0,0.0,0.0,12.968428057682328,0,0.0,0.954366736552117,0,0.0,16,4026.0
15.0,9,0,0,0,9,0,0.0,0.0,11.280225595290782,0,0.0,0.8416462231949599,0,0.0,16,4031.0
20.0,12,0,1,0,12,0,4.0,0.3333333333333333,10.747062548424568,1,4.0,0.7465639790064109,1,4.0,16,4036.0
25.0,16,0,0,0,16,0,0.0,0.0,10.274405925555785,0,0.0,0.7174643655805887,0,0.0,16,4041.0
30.0,20,0,0,1,21,0,0.0,0.0,12.059188048939452,0,0.0,0.8374324755508452,0,0.0,16,4046.0
35.0,20,0,1,3,23,0,2.0,0.1,11.790055419831685,1,2.0,0.8050132993203067,1,2.0,16,4051.0
40.0,19,0,2,6,25,0,3.0,0.1578947368421052,9.899007675828164,2,3.0,0.6012194790819179,2,3.0,16,4056.0
45.0,20,0,6,11,31,0,22.0,1.1,8.53745509633994,6,22.0,0.4937024448024301,6,22.0,16,4061.0
50.0,19,0,8,15,34,0,56.0,2.9473684210526314,6.272300166311362,8,56.0,0.4182345275693991,8,56.0,16,4066.0
55.0,19,0,5,16,35,0,21.0,1.105263157894737,4.695143752809851,5,64.0,0.3167217949924691,5,64.0,16,4071.0
60.0,21,0,1,17,38,0,3.0,0.1428571428571428,7.301589269017512,1,31.0,0.4042332373763216,1,31.0,16,4076.0
65.0,24,0,3,17,41,0,16.0,0.6666666666666666,10.82374008413587,3,17.0,0.6534866126370413,3,17.0,16,4081.0
70.0,26,0,3,20,46,0,31.0,1.1923076923076923,10.805613660835972,3,31.0,0.684954298571752,3,31.0,16,4086.0
75.0,22,0,5,26,48,0,51.0,2.3181818181818183,9.505367744432425,5,51.0,0.5399404013764468,5,51.0,16,4091.0
80.0,20,0,5,30,50,0,76.0,3.8,8.581159786054922,5,76.0,0.4546584716921208,5,76.0,16,4096.0
85.0,19,0,6,33,52,0,104.0,5.473684210526316,8.810055462872583,6,104.0,0.3821648729671855,6,104.0,16,4101.0
90.0,20,0,0,37,57,0,0.0,0.0,8.809313337430273,0,66.0,0.5566297012054622,0,66.0,16,4106.0
95.0,18,0,3,40,58,0,11.0,0.6111111111111112,9.890105837543114,3,11.0,0.5941471648634485,3,11.0,16,4111.0
100.0,20,0,5,42,62,0,33.0,1.65,9.554939170092103,5,33.0,0.561726083449524,5,33.0,16,4116.0
105.0,20,0,1,46,66,0,2.0,0.1,9.40997725758026,1,27.0,0.6202709693578838,1,27.0,16,4121.0
110.0,24,0,0,49,73,0,0.0,0.0,12.010472546819456,0,2.0,0.8183271988754782,0,2.0,16,4126.0
115.0,25,0,1,51,76,0,2.0,0.08,11.947301954740224,1,2.0,0.7642922460641367,1,2.0,16,4131.0
120.0,25,0,3,55,80,0,15.0,0.6,10.257718737594905,3,15.0,0.6050133103736908,3,15.0,16,4136.0
125.0,26,0,1,60,86,0,2.0,0.0769230769230769,9.10788020734072,1,14.0,0.6152993321275165,1,14.0,16,4141.0
130.0,27,0,4,64,91,0,15.0,0.5555555555555556,9.265931784968698,4,15.0,0.5943732086656622,4,15.0,16,4146.0
135.0,27,0,7,67,94,0,43.0,1.5925925925925926,8.523410397292562,7,43.0,0.4412297925542639,7,43.0,16,4151.0
140.0,24,0,12,73,97,0,93.0,3.875,5.502674710355218,12,93.0,0.3016809523659771,12,93.0,16,4156.0
145.0,26,0,15,76,102,0,163.0,6.269230769230769,5.5878512026527964,15,163.0,0.3244652990361128,15,163.0,16,4161.0
150.0,29,0,10,77,106,0,109.0,3.7586206896551726,5.139778197434128,10,182.0,0.3195630598229919,10,182.0,16,4166.0
155.0,32,0,6,78,110,0,17.0,0.53125,5.8115179820234,6,131.0,0.2925143299094198,6,131.0,16,4171.0
160.0,34,0,5,79,113,0,30.0,0.8823529411764706,7.311735650931519,5,84.0,0.337549453593499,5,84.0,16,4176.0
165.0,38,0,2,82,120,0,2.0,0.0526315789473684,8.24811617707111,2,53.0,0.5007714734254572,2,53.0,16,4181.0
170.0,35,0,7,88,123,0,24.0,0.6857142857142857,7.402884105633263,7,53.0,0.3720962209893963,7,53.0,16,4186.0
175.0,35,0,13,92,127,0,75.0,2.142857142857143,5.6289629661633365,13,104.0,0.2235174873987999,13,104.0,16,4191.0
180.0,35,0,12,97,132,0,73.0,2.085714285714286,4.453925797654418,12,131.0,0.2156163082073177,12,131.0,16,4196.0
185.0,35,0,10,100,135,0,45.0,1.2857142857142858,5.434371041413336,10,130.0,0.2593065313246229,10,130.0,16,4201.0
190.0,36,0,5,102,138,0,19.0,0.5277777777777778,6.377453534501892,5,117.0,0.2675870323148451,5,117.0,16,4206.0
195.0,36,0,3,105,141,0,11.0,0.3055555555555556,7.54611476435161,3,84.0,0.3258154201819416,3,84.0,16,4211.0
200.0,36,0,3,110,146,0,26.0,0.7222222222222222,8.892044260169596,3,64.0,0.5148087214694882,3,64.0,16,4216.0
205.0,36,0,3,115,151,0,41.0,1.1388888888888888,9.612997864664576,3,48.0,0.610328627956446,3,48.0,16,4221.0
210.0,34,0,2,120,154,0,4.0,0.1176470588235294,8.2593130491914,2,28.0,0.5336482307396688,2,28.0,16,4226.0
215.0,34,0,7,126,160,0,29.0,0.8529411764705882,7.380777943641085,7,36.0,0.4265445937102066,7,36.0,16,4231.0
220.0,34,0,13,130,164,0,83.0,2.4411764705882355,5.311663813440778,13,90.0,0.2752838789660286,13,90.0,16,4236.0
225.0,35,0,20,133,168,0,172.0,4.914285714285715,4.281598506236788,20,179.0,0.2184000618984434,20,179.0,16,4241.0
230.0,38,0,18,136,174,0,166.0,4.368421052631579,4.061307327109336,18,237.0,0.2356343009950182,18,237.0,16,4246.0
235.0,37,0,14,138,175,0,102.0,2.756756756756757,4.384023638500375,14,246.0,0.1788354439358718,14,246.0,16,4251.0
240.0,39,0,10,139,178,0,57.0,1.4615384615384617,5.61784457202095,10,216.0,0.199308217034083,10,216.0,16,4256.0
245.0,40,0,6,143,183,0,47.0,1.175,6.571616663606695,6,199.0,0.3189851198852727,6,199.0,16,4261.0
250.0,37,3,6,147,184,0,75.0,2.027027027027027,7.69898104296656,6,151.0,0.3684181373982765,6,151.0,16,4266.0
5.0,6,0,0,0,6,0,0.0,0.0,13.119272703936486,0,0.0,0.978835585484662,0,0.0,17,4272.0
10.0,8,0,0,0,8,0,0.0,0.0,12.78296944222599,0,0.0,0.9212841460847436,0,0.0,17,4277.0
15.0,10,0,0,0,10,0,0.0,0.0,8.84947979428961,0,0.0,0.6019025628243145,0,0.0,17,4282.0
20.0,14,0,4,0,14,0,14.0,1.0,8.718615190126993,4,14.0,0.5336146139943363,4,14.0,17,4287.0
25.0,17,0,7,0,17,0,41.0,2.411764705882353,6.8629326114328935,7,41.0,0.4102113479049017,7,41.0,17,4292.0
30.0,19,0,3,3,22,0,10.0,0.5263157894736842,6.500253914431416,3,45.0,0.4636492182930772,3,45.0,17,4297.0
35.0,23,0,1,3,26,0,5.0,0.217391304347826,8.396985613845269,1,15.0,0.5073335275029212,1,15.0,17,4302.0
40.0,26,0,1,3,29,0,10.0,0.3846153846153846,9.995566994191716,1,10.0,0.5799591560261547,1,10.0,17,4307.0
45.0,25,0,2,6,31,0,20.0,0.8,11.175837361772109,2,20.0,0.6569128350813254,2,20.0,17,4312.0
50.0,22,0,3,12,34,0,34.0,1.5454545454545454,10.60622773710507,3,34.0,0.6196754056956203,3,34.0,17,4317.0
55.0,22,0,3,17,39,0,49.0,2.227272727272727,10.631078829605604,3,49.0,0.6560013574862175,3,49.0,17,4322.0
60.0,19,0,0,23,42,0,0.0,0.0,9.865644679018544,0,14.0,0.6784944139996192,0,14.0,17,4327.0
65.0,19,0,4,26,45,0,11.0,0.5789473684210527,8.997477145182657,4,11.0,0.5450461488650575,4,11.0,17,4332.0
70.0,21,0,7,27,48,0,39.0,1.8571428571428568,7.867892398703694,7,39.0,0.4107946384059047,7,39.0,17,4337.0
75.0,22,0,4,31,53,0,16.0,0.7272727272727273,7.78109113412335,4,51.0,0.4710322612285246,4,51.0,17,4342.0
80.0,26,0,1,33,59,0,1.0,0.0384615384615384,9.166119562568255,1,20.0,0.5735535357321332,1,20.0,17,4347.0
85.0,30,0,2,34,64,0,8.0,0.2666666666666666,10.47916461716653,2,8.0,0.665263857696469,2,8.0,17,4352.0
90.0,29,0,3,38,67,0,5.0,0.1724137931034483,7.976426207908118,3,5.0,0.4936103845405487,3,5.0,17,4357.0
95.0,27,0,9,42,69,0,34.0,1.2592592592592593,6.794977781309687,9,34.0,0.2386139339966142,9,34.0,17,4362.0
100.0,25,0,13,47,72,0,88.0,3.52,6.043309321307124,13,90.0,0.2847292873616094,13,90.0,17,4367.0
105.0,27,0,10,51,78,0,69.0,2.555555555555556,5.64982257832087,10,122.0,0.3670259685122207,10,122.0,17,4372.0
110.0,29,0,2,53,82,0,8.0,0.2758620689655172,7.226959363016596,2,97.0,0.4393052759508011,2,97.0,17,4377.0
115.0,32,0,3,53,85,0,17.0,0.53125,9.37909340472578,3,44.0,0.5343494221324369,3,44.0,17,4382.0
120.0,30,0,7,58,88,0,41.0,1.3666666666666667,9.098322887028614,7,42.0,0.5057765658270593,7,42.0,17,4387.0
125.0,29,0,7,62,91,0,76.0,2.6206896551724137,8.754412247882808,7,76.0,0.4666516449656746,7,76.0,17,4392.0
130.0,27,0,8,67,94,0,115.0,4.25925925925926,8.676600190739672,8,115.0,0.4301848457627693,8,115.0,17,4397.0
135.0,24,0,3,72,96,0,28.0,1.1666666666666667,8.6052686378188,3,96.0,0.5077640764655001,3,96.0,17,4402.0
140.0,25,0,2,77,102,0,3.0,0.12,9.94406220743276,2,32.0,0.6463002486090014,2,32.0,17,4407.0
145.0,24,0,4,80,104,0,19.0,0.7916666666666666,9.665294065700705,4,19.0,0.5373116773738421,4,19.0,17,4412.0
